Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2023-06-08 20:00:00,429.0950012207031,429.6000061035156,427.7099914550781,429.1300048828125,28402472,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-09 16:00:00,429.9599914550781,431.989990234375,428.8800048828125,429.2049865722656,39776557,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-09 20:00:00,429.2049865722656,430.7799987792969,428.8699951171875,429.8900146484375,31803389,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-12 16:00:00,430.75,431.25,430.1700134277344,431.1700134277344,25393481,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-12 20:00:00,431.17999267578125,433.8800048828125,431.1600036621094,433.79998779296875,41240230,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-13 16:00:00,435.32000732421875,437.2699890136719,434.6300048828125,436.614990234375,39564750,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-13 20:00:00,436.6400146484375,437.3299865722656,435.3550109863281,436.6600036621094,45397010,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-14 16:00:00,437.010009765625,439.0611877441406,436.510009765625,438.16009521484375,28138082,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-14 20:00:00,438.1600036621094,438.1899108886719,433.5899963378906,437.19000244140625,60040798,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-15 16:00:00,436.3299865722656,441.1300964355469,436.2300109863281,440.9200134277344,42391110,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-15 20:00:00,440.92498779296875,443.8999938964844,440.1099853515625,442.6000061035156,53751297,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-16 16:00:00,443.0199890136719,443.17999267578125,440.3349914550781,441.75,54286139,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-16 20:00:00,441.75,442.3800048828125,438.9700012207031,439.44000244140625,41506170,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-20 16:00:00,437.2900085449219,438.1700134277344,435.0299987792969,437.20001220703125,32389785,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-20 20:00:00,437.20001220703125,438.3699951171875,437.05999755859375,437.239990234375,35410626,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-21 16:00:00,436.1600036621094,436.2799987792969,434.3299865722656,435.8800048828125,30165015,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-21 20:00:00,435.8900146484375,436.989990234375,434.625,434.9200134277344,39423720,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-22 16:00:00,433.95001220703125,436.0199890136719,433.6000061035156,435.2427978515625,29104075,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-22 20:00:00,435.260009765625,436.6199951171875,434.4150085449219,436.54998779296875,31194466,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-23 16:00:00,432.92999267578125,434.57000732421875,432.7117004394531,434.5199890136719,32975588,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-23 20:00:00,434.5299987792969,435.05999755859375,432.4700012207031,433.19000244140625,43022163,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-26 16:00:00,432.6199951171875,434.6099853515625,431.8399963378906,432.3500061035156,27639852,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-26 20:00:00,432.3500061035156,432.9200134277344,431.19000244140625,431.42999267578125,33612273,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-27 16:00:00,432.6199951171875,434.7200012207031,431.8800048828125,434.6400146484375,26610017,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-27 20:00:00,434.6400146484375,436.80999755859375,434.4949951171875,436.1499938964844,38593193,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-28 16:00:00,435.04998779296875,437.44000244140625,434.4100036621094,436.5400085449219,28740405,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-28 20:00:00,436.5299987792969,436.54998779296875,434.55999755859375,436.3900146484375,35786760,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-29 16:00:00,435.9599914550781,438.19500732421875,435.5400085449219,438.0899963378906,28725934,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-29 20:00:00,438.0823974609375,438.2799987792969,436.3900146484375,438.1400146484375,30844649,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-30 16:00:00,441.44000244140625,443.3599853515625,441.1099853515625,443.04998779296875,39612411,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-06-30 20:00:00,443.05010986328125,444.29998779296875,442.989990234375,443.239990234375,44561260,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-03 16:00:00,442.9200134277344,443.95001220703125,442.6300048828125,443.8900146484375,24061016,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-05 16:00:00,441.9100036621094,443.8890075683594,441.8999938964844,443.239990234375,25113821,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-05 20:00:00,443.25140380859375,443.760009765625,442.30999755859375,443.1300048828125,25961781,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-06 16:00:00,439.4200134277344,439.6199951171875,437.05999755859375,438.80999755859375,40323036,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-06 20:00:00,438.80999755859375,440.1000061035156,438.68499755859375,439.6700134277344,30779134,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-07 16:00:00,438.6300048828125,441.07000732421875,438.4700012207031,441.04998779296875,23200363,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-07 20:00:00,441.05999755859375,442.6400146484375,438.29998779296875,438.54998779296875,45777286,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-10 16:00:00,438.17999267578125,439.8399963378906,437.5849914550781,438.3900146484375,27134782,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-10 20:00:00,438.3900146484375,439.6700134277344,438.2699890136719,439.6600036621094,26200167,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-11 16:00:00,440.45001220703125,441.70001220703125,439.44000244140625,440.8500061035156,24803213,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-11 20:00:00,440.8800048828125,442.9700012207031,440.2699890136719,442.4800109863281,30839573,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-12 16:00:00,446.3900146484375,447.4798889160156,444.9100036621094,445.3500061035156,28236222,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-12 20:00:00,445.3500061035156,446.75,445.1499938964844,446.010009765625,78786745,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-13 16:00:00,447.8999938964844,448.739990234375,447.45001220703125,448.5899963378906,28718025,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-13 20:00:00,448.5799865722656,450.3800048828125,448.1600036621094,449.5400085449219,33550832,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-14 16:00:00,450.3949890136719,451.3599853515625,449.5199890136719,449.7550048828125,32392019,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-14 20:00:00,449.760009765625,450.260009765625,448.489990234375,449.2900085449219,29494880,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-17 16:00:00,449.1300048828125,450.739990234375,449.0799865722656,450.239990234375,20728373,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-17 20:00:00,450.239990234375,451.92999267578125,450.0400085449219,450.8550109863281,24509699,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-18 16:00:00,450.5,453.3783874511719,450.04840087890625,452.989990234375,25214154,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-18 20:00:00,452.9800109863281,454.8599853515625,452.7749938964844,454.19000244140625,39279287,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-19 16:00:00,455.010009765625,456.42999267578125,454.6000061035156,455.3789978027344,31443405,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-19 20:00:00,455.364990234375,456.07000732421875,454.3699951171875,455.1199951171875,26956672,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-20 16:00:00,454.3288879394531,455.1000061035156,452.80999755859375,453.8699951171875,28908227,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-20 20:00:00,453.8800048828125,453.9599914550781,451.44000244140625,452.17999267578125,33331391,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-21 16:00:00,453.9599914550781,454.07000732421875,452.2099914550781,453.110107421875,27012503,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-21 20:00:00,453.1099853515625,454.1650085449219,452.1700134277344,452.17999267578125,31995536,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-24 16:00:00,453.3699951171875,454.7049865722656,452.75,454.5022888183594,23076194,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-24 20:00:00,454.510009765625,455.0400085449219,453.42999267578125,454.20001220703125,24891984,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-25 16:00:00,453.93499755859375,455.6004943847656,453.9100036621094,455.375,20377369,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-25 20:00:00,455.3699951171875,456.7349853515625,455.2699890136719,455.42999267578125,27298800,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-26 16:00:00,454.4700012207031,455.1600036621094,453.989990234375,454.635009765625,17056315,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-26 20:00:00,454.6400146484375,456.989990234375,453.3800048828125,455.510009765625,45405497,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-27 16:00:00,459.0199890136719,459.44000244140625,457.06500244140625,458.3800964355469,29256877,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-27 20:00:00,458.3900146484375,458.5994873046875,451.54998779296875,452.4649963378906,52602795,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-28 16:00:00,455.8800048828125,457.7799987792969,455.1600036621094,457.595703125,32470049,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-28 20:00:00,457.6000061035156,457.6199951171875,455.05999755859375,456.9100036621094,38122951,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-31 16:00:00,457.4100036621094,458.1600036621094,456.5,457.2099914550781,22191922,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-07-31 20:00:00,457.20001220703125,457.8399963378906,456.0450134277344,457.7900085449219,27527612,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-01 16:00:00,456.19000244140625,457.25,455.5299987792969,455.7900085449219,27009629,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-01 20:00:00,455.7850036621094,456.989990234375,455.489990234375,456.4700012207031,21699497,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-02 16:00:00,453.25,453.5199890136719,449.9800109863281,450.2395935058594,42697037,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-02 20:00:00,450.2395935058594,451.43499755859375,449.34991455078125,450.1400146484375,36879558,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-03 16:00:00,448.375,449.8699951171875,447.3699951171875,449.6700134277344,31007864,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-03 20:00:00,449.67498779296875,450.7900085449219,448.7749938964844,448.8399963378906,26339869,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-04 16:00:00,450.5400085449219,452.510009765625,448.7699890136719,452.4988098144531,31296064,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-04 20:00:00,452.5,452.8949890136719,446.2699890136719,446.80999755859375,57069581,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-07 16:00:00,448.7099914550781,449.8999938964844,447.989990234375,449.57000732421875,27600562,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-07 20:00:00,449.55999755859375,450.864990234375,448.95001220703125,450.7200012207031,21873503,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-08 16:00:00,448.0,448.1499938964844,445.2705078125,446.4599914550781,33299914,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-08 20:00:00,446.4700012207031,449.2300109863281,446.2300109863281,448.75,31452615,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-09 16:00:00,449.0299987792969,449.19989013671875,444.9599914550781,445.9649963378906,26924635,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-09 20:00:00,445.9649963378906,448.88641357421875,445.42999267578125,445.760009765625,40124289,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-10 16:00:00,448.19000244140625,451.70001220703125,446.1499938964844,446.8711853027344,45253760,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-10 20:00:00,446.8699951171875,447.95001220703125,444.7099914550781,445.9200134277344,40361604,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-11 16:00:00,443.9700012207031,446.7007141113281,443.3450012207031,445.0768127441406,29525241,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-11 20:00:00,445.0799865722656,446.239990234375,444.44000244140625,445.5799865722656,30970082,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-14 16:00:00,444.760009765625,447.760009765625,444.3800048828125,446.6700134277344,23335863,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-14 20:00:00,446.69000244140625,448.1099853515625,446.29998779296875,448.1000061035156,19631862,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-15 16:00:00,446.2699890136719,446.6400146484375,443.4700012207031,444.669189453125,30923075,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-15 20:00:00,444.5899963378906,444.7850036621094,442.29998779296875,442.9397888183594,34773855,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-16 16:00:00,442.4599914550781,444.17999267578125,441.7099914550781,441.82000732421875,24315016,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-16 20:00:00,441.80999755859375,443.0899963378906,439.5299987792969,439.6300048828125,44327953,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-17 16:00:00,441.1600036621094,441.42999267578125,438.9700012207031,440.3699951171875,30500345,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-17 20:00:00,440.3800048828125,440.6099853515625,435.75,436.2699890136719,51591626,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-18 16:00:00,433.3699951171875,436.55108642578125,433.010009765625,435.7049865722656,44381869,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-18 20:00:00,435.7349853515625,437.57000732421875,434.75,436.4599914550781,44344779,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-21 16:00:00,437.54998779296875,438.8900146484375,435.32000732421875,436.9100036621094,28834406,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-21 20:00:00,436.9100036621094,440.1099853515625,436.5899963378906,439.3399963378906,33413470,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-22 16:00:00,441.17999267578125,441.17999267578125,437.760009765625,438.54010009765625,27547081,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-22 20:00:00,438.54998779296875,439.4800109863281,437.57000732421875,438.1000061035156,29919587,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-23 16:00:00,439.25,442.3949890136719,439.1000061035156,442.07000732421875,26845810,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-23 20:00:00,442.1763000488281,443.6700134277344,441.9599914550781,442.9800109863281,30727160,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-24 16:00:00,444.69000244140625,445.2200012207031,439.110107421875,440.0,38262687,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-24 20:00:00,440.0,440.8179931640625,436.8550109863281,436.9200134277344,41096433,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-25 16:00:00,438.67999267578125,441.20001220703125,435.0,438.8299865722656,48232268,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-25 20:00:00,438.8399963378906,441.29998779296875,437.3699951171875,439.95001220703125,41441777,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-28 16:00:00,442.239990234375,443.2300109863281,440.8999938964844,441.2099914550781,25457331,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-28 20:00:00,441.21160888671875,443.3999938964844,440.8599853515625,442.7200012207031,29640204,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-29 16:00:00,442.75,448.44500732421875,442.4599914550781,448.32501220703125,36108043,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-29 20:00:00,448.3299865722656,449.45001220703125,447.54998779296875,449.1600036621094,37929161,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-30 16:00:00,449.510009765625,451.6199951171875,448.7799987792969,451.3399963378906,30248443,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-30 20:00:00,451.3500061035156,451.6700134277344,449.9800109863281,451.0,29296958,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-31 16:00:00,451.6499938964844,452.8299865722656,451.0799865722656,451.3399963378906,21001482,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-08-31 20:00:00,451.3399963378906,452.19000244140625,450.1600036621094,450.2799987792969,35367579,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-09-01 16:00:00,453.1700134277344,453.6700134277344,449.67999267578125,450.5799865722656,29087283,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-09-01 20:00:00,450.5849914550781,451.29998779296875,449.8800048828125,451.2200012207031,22016401,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-09-05 16:00:00,450.7300109863281,451.05999755859375,449.1700134277344,450.3999938964844,25048745,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
2023-09-05 20:00:00,450.3999938964844,450.69000244140625,449.1700134277344,449.25,26231756,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:54:19Z
