Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2023-05-25 16:00:00,339.1400146484375,340.32000732421875,336.6650085449219,340.1199951171875,37942755,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-05-25 20:00:00,340.1099853515625,341.010009765625,338.840087890625,339.75,26404761,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-05-26 16:00:00,340.760009765625,347.75,340.6600036621094,347.70001220703125,32861125,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-05-26 20:00:00,347.7033996582031,349.2449951171875,347.44000244140625,348.4100036621094,25657740,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-05-30 16:00:00,352.6700134277344,353.92999267578125,350.05999755859375,350.39990234375,44461502,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-05-30 20:00:00,350.4200134277344,351.2149963378906,348.5299987792969,349.95001220703125,25351107,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-05-31 16:00:00,348.3699951171875,350.6000061035156,346.510009765625,346.80999755859375,28099860,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-05-31 20:00:00,346.8096008300781,349.2300109863281,346.5299987792969,347.6700134277344,33814868,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-01 16:00:00,347.7300109863281,351.79998779296875,346.6600036621094,351.6000061035156,24967753,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-01 20:00:00,351.6000061035156,353.3599853515625,351.05999755859375,352.04998779296875,22632549,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-02 16:00:00,353.79998779296875,355.8299865722656,352.010009765625,354.5,30725824,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-02 20:00:00,354.5096130371094,355.3599853515625,353.8800048828125,354.69000244140625,17838098,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-05 16:00:00,354.42999267578125,357.44000244140625,354.42999267578125,357.114990234375,22316326,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-05 20:00:00,357.1400146484375,357.4949951171875,353.8500061035156,354.8800048828125,22381187,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-06 16:00:00,354.2799987792969,355.82000732421875,352.92999267578125,355.05999755859375,21056740,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-06 20:00:00,355.05999755859375,355.3299865722656,353.489990234375,354.8599853515625,17925596,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-07 16:00:00,355.1300048828125,357.1199951171875,349.82000732421875,350.1700134277344,30574543,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-07 20:00:00,350.19000244140625,351.1300048828125,348.17999267578125,348.7900085449219,34185033,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-08 16:00:00,349.1199951171875,353.6199951171875,348.8900146484375,353.57000732421875,25507436,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-08 20:00:00,353.56500244140625,353.6000061035156,351.1300048828125,353.05999755859375,18520461,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-09 16:00:00,354.6300048828125,357.6600036621094,353.2099914550781,353.5799865722656,31394715,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-09 20:00:00,353.5824890136719,355.9100036621094,353.0299987792969,354.5400085449219,18794695,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-12 16:00:00,356.1099853515625,357.4200134277344,355.20001220703125,357.1435852050781,18002461,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-12 20:00:00,357.159912109375,360.5899963378906,357.05999755859375,360.5299987792969,20362298,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-13 16:00:00,363.2900085449219,364.1099853515625,360.0299987792969,362.6099853515625,29080006,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-13 20:00:00,362.6199951171875,363.7099914550781,361.260009765625,363.2799987792969,24631372,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-14 16:00:00,363.2699890136719,366.19000244140625,362.260009765625,365.2699890136719,24421390,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-14 20:00:00,365.27899169921875,366.1600036621094,360.4200134277344,365.8999938964844,42098001,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-15 16:00:00,364.6099853515625,369.0199890136719,363.9800109863281,368.4200134277344,29726486,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-15 20:00:00,368.42718505859375,371.7699890136719,367.5101013183594,370.25,35041304,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-16 16:00:00,372.7200012207031,372.8500061035156,369.1300964355469,370.69000244140625,40949717,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-16 20:00:00,370.70001220703125,371.30999755859375,367.4800109863281,367.8999938964844,33076056,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-20 16:00:00,366.17999267578125,368.32000732421875,363.889892578125,366.6499938964844,25325160,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-20 20:00:00,366.6600036621094,367.7349853515625,366.360595703125,366.93499755859375,19320727,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-21 16:00:00,365.739990234375,366.17999267578125,360.9599914550781,362.6300048828125,27371649,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-21 20:00:00,362.6499938964844,364.5199890136719,361.7300109863281,362.010009765625,23469541,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-22 16:00:00,360.6300048828125,365.45001220703125,360.2200012207031,364.0899963378906,26488214,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-22 20:00:00,364.1199951171875,366.3299865722656,363.0805969238281,366.2300109863281,18828342,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-23 16:00:00,362.2099914550781,363.8699951171875,360.82269287109375,363.8399963378906,26617061,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-23 20:00:00,363.8599853515625,364.8800048828125,361.8900146484375,362.5400085449219,18453313,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-26 16:00:00,362.0,364.8399963378906,359.052490234375,359.1400146484375,23848080,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-26 20:00:00,359.1499938964844,359.95001220703125,357.5899963378906,357.7099914550781,24693433,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-27 16:00:00,359.25,361.8949890136719,358.510009765625,361.875,21526806,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-27 20:00:00,361.8900146484375,364.57000732421875,361.7200012207031,363.8599853515625,22951043,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-28 16:00:00,361.9800109863281,366.5199890136719,361.90380859375,364.760009765625,22540435,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-28 20:00:00,364.760009765625,364.8299865722656,362.6900939941406,364.5799865722656,21364027,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-29 16:00:00,364.239990234375,364.8900146484375,362.1400146484375,364.260009765625,24902336,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-29 20:00:00,364.2699890136719,364.5400085449219,362.2799987792969,363.8500061035156,19320384,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-30 16:00:00,367.54998779296875,370.489990234375,367.2300109863281,369.3800048828125,32470721,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-06-30 20:00:00,369.3800048828125,370.3599853515625,369.3450012207031,369.4200134277344,21479545,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-03 16:00:00,370.07000732421875,370.92999267578125,368.9700012207031,369.7398986816406,15625536,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-05 16:00:00,369.510009765625,372.010009765625,369.3424072265625,370.5400085449219,18274908,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-05 20:00:00,370.5350036621094,371.04998779296875,369.42498779296875,370.2799987792969,14667965,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-06 16:00:00,366.510009765625,366.9599914550781,364.5199890136719,366.67999267578125,28970373,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-06 20:00:00,366.67999267578125,367.9100036621094,366.44000244140625,367.4700012207031,17706245,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-07 16:00:00,367.2300109863281,369.17999267578125,366.2099914550781,369.0,21199805,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-07 20:00:00,369.0,370.4800109863281,366.010009765625,366.239990234375,23565188,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-10 16:00:00,365.9599914550781,367.04998779296875,363.4100036621094,364.47369384765625,24708093,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-10 20:00:00,364.489990234375,366.510009765625,364.3299865722656,366.4599914550781,19605932,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-11 16:00:00,366.7900085449219,367.95001220703125,364.6199951171875,366.6029052734375,21205267,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-11 20:00:00,366.6199951171875,368.6319885253906,365.7200012207031,368.1600036621094,15082857,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-12 16:00:00,372.3399963378906,374.19000244140625,370.29998779296875,371.3900146484375,34877729,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-12 20:00:00,371.3699951171875,373.4949951171875,371.2550048828125,372.8900146484375,23994781,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-13 16:00:00,376.04998779296875,377.95001220703125,375.4599914550781,377.69000244140625,23227161,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-13 20:00:00,377.69500732421875,379.989990234375,377.45001220703125,379.17498779296875,20994003,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-14 16:00:00,379.5849914550781,382.8599853515625,379.5799865722656,380.8399963378906,27700409,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-14 20:00:00,380.8500061035156,381.2850036621094,378.17999267578125,379.1000061035156,23013381,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-17 16:00:00,379.79998779296875,381.7699890136719,379.30999755859375,380.8778991699219,20234344,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-17 20:00:00,380.8699951171875,383.5,380.55999755859375,382.6050109863281,17333730,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-18 16:00:00,381.9599914550781,384.2049865722656,380.0,384.2049865722656,28349986,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-18 20:00:00,384.19000244140625,387.1300048828125,383.8900146484375,385.7749938964844,23658317,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-19 16:00:00,386.82000732421875,387.9800109863281,385.70001220703125,385.92999267578125,29117282,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-19 20:00:00,385.92999267578125,386.45001220703125,384.29998779296875,385.3800048828125,21890314,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-20 16:00:00,382.6099853515625,384.0950012207031,379.3599853515625,379.7099914550781,32300765,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-20 20:00:00,379.7300109863281,379.8900146484375,375.7200012207031,376.67999267578125,33723203,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-21 16:00:00,379.17999267578125,379.9200134277344,375.80999755859375,376.42999267578125,31247008,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-21 20:00:00,376.44000244140625,378.3699951171875,375.1910095214844,375.5799865722656,24774667,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-24 16:00:00,376.6199951171875,377.5799865722656,374.3399963378906,376.1050109863281,23212667,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-24 20:00:00,376.1050109863281,377.05999755859375,375.32501220703125,376.239990234375,13930943,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-25 16:00:00,376.95001220703125,379.25,376.92999267578125,378.79998779296875,16143212,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-25 20:00:00,378.7950134277344,380.4700012207031,378.510009765625,378.8599853515625,17767526,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-26 16:00:00,377.7200012207031,378.2099914550781,375.17999267578125,376.2099914550781,18394792,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-26 20:00:00,376.2099914550781,379.239990234375,375.30999755859375,377.5400085449219,26786116,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-27 16:00:00,383.07000732421875,384.7099914550781,381.30999755859375,383.4197082519531,26940919,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-27 20:00:00,383.42498779296875,383.57000732421875,375.30999755859375,376.5400085449219,34482062,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-28 16:00:00,380.739990234375,384.5199890136719,380.2200012207031,384.3949890136719,29459608,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-28 20:00:00,384.3999938964844,384.4200134277344,381.614990234375,383.4800109863281,24495165,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-31 16:00:00,383.7900085449219,384.8800048828125,382.489990234375,383.760009765625,21274621,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-07-31 20:00:00,383.739990234375,383.8500061035156,382.3399963378906,383.8500061035156,20259836,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-01 16:00:00,382.30999755859375,383.2799987792969,380.69000244140625,382.2887878417969,22067892,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-01 20:00:00,382.2799987792969,383.55999755859375,381.8800048828125,382.79998779296875,14360655,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-02 16:00:00,379.260009765625,379.260009765625,373.1300048828125,373.4800109863281,41321289,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-02 20:00:00,373.4800109863281,375.54998779296875,373.3500061035156,374.3999938964844,26352877,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-03 16:00:00,372.42999267578125,375.0299987792969,371.7699890136719,374.7300109863281,25069082,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-03 20:00:00,374.7349853515625,375.95001220703125,373.3500061035156,373.7799987792969,17999179,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-04 16:00:00,375.8912048339844,377.6700134277344,372.8800048828125,377.6300048828125,28488798,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-04 20:00:00,377.6400146484375,378.1000061035156,371.5299987792969,372.010009765625,30393822,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-07 16:00:00,373.8800048828125,374.8500061035156,371.510009765625,373.6296081542969,22812564,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-07 20:00:00,373.6080017089844,375.2900085449219,372.8800964355469,375.19000244140625,13177344,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-08 16:00:00,372.42999267578125,372.6199951171875,368.82000732421875,369.9800109863281,26892336,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-08 20:00:00,369.9800109863281,372.45001220703125,369.6400146484375,371.94000244140625,16523972,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-09 16:00:00,372.2900085449219,372.45001220703125,367.1400146484375,368.30999755859375,23818797,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-09 20:00:00,368.30999755859375,370.9700012207031,367.5799865722656,367.8800048828125,24249023,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-10 16:00:00,370.9700012207031,374.3599853515625,368.4700012207031,369.4100036621094,35965021,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-10 20:00:00,369.3900146484375,370.5199890136719,367.0350036621094,368.55999755859375,34083657,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-11 16:00:00,365.989990234375,368.0,364.69000244140625,365.7699890136719,26444179,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-11 20:00:00,365.7742004394531,367.1000061035156,365.0400085449219,366.2099914550781,20395876,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-14 16:00:00,365.42999267578125,369.8299865722656,364.70001220703125,368.4200134277344,21733487,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-14 20:00:00,368.45001220703125,370.4700012207031,368.1700134277344,370.4700012207031,17489310,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-15 16:00:00,369.3599853515625,370.16900634765625,366.5299987792969,368.33990478515625,24863363,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-15 20:00:00,368.3500061035156,368.44000244140625,365.739990234375,366.4200134277344,17842538,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-16 16:00:00,365.8699951171875,367.42999267578125,364.1199951171875,364.2099914550781,20766031,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-16 20:00:00,364.20001220703125,366.0400085449219,362.44000244140625,362.4800109863281,28311354,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-17 16:00:00,363.9599914550781,364.30999755859375,360.6499938964844,362.6549987792969,27409604,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-17 20:00:00,362.6600036621094,363.068603515625,358.1600036621094,358.5899963378906,31117561,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-18 16:00:00,355.260009765625,358.14990234375,354.7099914550781,357.1199951171875,35109711,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-18 20:00:00,357.1400146484375,359.4100036621094,356.1199951171875,358.1400146484375,23871509,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-21 16:00:00,359.6199951171875,362.6099853515625,359.1499938964844,361.25738525390625,23541258,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-21 20:00:00,361.260009765625,364.5899963378906,361.0199890136719,363.9700012207031,21847673,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-22 16:00:00,366.54998779296875,366.55999755859375,362.7038879394531,363.4150085449219,21212658,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-22 20:00:00,363.4150085449219,364.57000732421875,362.67999267578125,363.3699951171875,19928541,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-23 16:00:00,364.8599853515625,369.3399963378906,364.4200134277344,368.57000732421875,23804560,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-23 20:00:00,368.6000061035156,370.2200012207031,368.45001220703125,369.1700134277344,18712212,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-24 16:00:00,372.6400146484375,372.739990234375,363.1890869140625,364.3900146484375,37220199,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-24 20:00:00,364.3900146484375,365.510009765625,361.010009765625,361.1050109863281,25564883,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-25 16:00:00,362.07000732421875,365.739990234375,358.5799865722656,361.70001220703125,40161706,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-25 20:00:00,361.7099914550781,365.2349853515625,360.6400146484375,364.07000732421875,26622204,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-28 16:00:00,366.989990234375,367.7099914550781,364.25,364.760009765625,20715610,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-28 20:00:00,364.760009765625,367.29998779296875,364.54998779296875,366.8500061035156,18699712,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-29 16:00:00,366.55999755859375,374.1600036621094,366.2309875488281,374.0,31773358,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-29 20:00:00,374.010009765625,375.1300048828125,373.30999755859375,374.7507019042969,23800364,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-30 16:00:00,374.8800048828125,377.32000732421875,373.8599853515625,377.1400146484375,22126069,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-30 20:00:00,377.1400146484375,377.4466857910156,375.69000244140625,376.94000244140625,17845202,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-31 16:00:00,376.94000244140625,379.718994140625,376.8699951171875,377.95001220703125,18958651,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-08-31 20:00:00,377.9599914550781,379.42999267578125,376.9599914550781,377.8999938964844,14739500,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-09-01 16:00:00,380.3999938964844,380.8299865722656,376.0801086425781,377.1400146484375,23679373,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-09-01 20:00:00,377.1099853515625,377.8299865722656,376.19000244140625,377.6600036621094,13675185,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-09-05 16:00:00,376.7699890136719,379.05999755859375,375.8299865722656,378.2200012207031,17599142,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
2023-09-05 20:00:00,378.25,379.3092956542969,377.79998779296875,378.05999755859375,13409089,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:50:57Z
