Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2024-04-08 00:00:00,69327.40625,69455.421875,68942.140625,69309.8984375,29792256,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-08 04:00:00,69297.296875,69769.1484375,69149.734375,69411.3828125,24975360,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-08 08:00:00,69389.296875,72049.515625,69389.296875,71933.3515625,5501638656,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-08 12:00:00,71958.5546875,72676.2734375,71740.140625,72200.9765625,7355121664,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-08 16:00:00,72172.78125,72266.8203125,71386.25,71763.0234375,3395610624,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-08 20:00:00,71765.296875,72110.625,71335.0078125,71675.4296875,974196736,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-09 00:00:00,71702.5234375,71982.0625,71362.3125,71423.640625,274788352,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-09 04:00:00,71424.734375,71631.46875,70916.0546875,71183.015625,1384038400,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-09 08:00:00,71204.3125,71288.671875,69783.8203125,70518.3125,901472256,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-09 12:00:00,70528.8359375,70917.0703125,70293.75,70787.578125,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-09 16:00:00,70737.2890625,70916.328125,68534.5625,68621.5703125,2681643008,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-09 20:00:00,68583.140625,69151.96875,68212.921875,69075.3515625,854675456,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-10 00:00:00,69125.3984375,69394.734375,68895.1484375,69118.390625,212504576,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-10 04:00:00,69103.359375,69568.5546875,68540.40625,69148.765625,884752384,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-10 08:00:00,69139.875,69497.359375,68866.5546875,68987.28125,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-10 12:00:00,69008.3203125,69177.6875,67603.671875,67954.1796875,2530050048,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-10 16:00:00,67953.5703125,69534.7265625,67574.65625,69534.7265625,1130237952,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-10 20:00:00,69534.1328125,70117.546875,69085.1875,69789.1640625,1648480256,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-11 00:00:00,69801.4296875,71064.796875,69605.34375,70542.171875,2295300096,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-11 04:00:00,70516.0859375,71038.234375,70425.4453125,70615.0546875,2211344384,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-11 08:00:00,70610.109375,71244.4609375,70466.7109375,71047.8125,2369409024,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-11 12:00:00,71026.9609375,71029.0625,69927.546875,70905.6640625,341004288,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-11 16:00:00,70867.5,70946.1875,69590.7421875,70049.96875,94191616,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-11 20:00:00,70010.984375,70742.46875,69978.3359375,70509.90625,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-12 00:00:00,70497.125,70510.6171875,69869.375,70314.578125,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-12 04:00:00,70305.53125,71210.90625,70145.4609375,71127.0859375,800098304,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-12 08:00:00,71138.703125,71166.7109375,70608.84375,70760.8125,172945408,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-12 12:00:00,70774.609375,70940.359375,70367.2890625,70496.6328125,164319232,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-12 16:00:00,70527.71875,70527.71875,68650.1328125,68896.3984375,2156060672,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-12 20:00:00,68834.265625,68890.3359375,65254.8359375,67022.78125,12110970880,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-13 00:00:00,67111.4296875,67249.359375,66721.5546875,66902.9765625,2133381120,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-13 04:00:00,66923.1640625,67886.71875,65809.25,67583.296875,2993090560,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-13 08:00:00,67589.9375,67855.3203125,67116.1171875,67193.203125,844722176,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-13 12:00:00,67191.90625,67746.75,67155.3984375,67558.9140625,85143552,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-13 16:00:00,67537.9375,67888.078125,67352.5625,67413.03125,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-13 20:00:00,67453.546875,67453.546875,61593.265625,62081.703125,8741408768,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-14 00:00:00,61896.34765625,65516.09375,61858.48828125,63664.03125,11145887744,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-14 04:00:00,63728.41796875,64176.75,62214.79296875,64078.4375,2559193088,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-14 08:00:00,63986.87890625,64915.9765625,63986.13671875,64592.0859375,2043584512,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-14 12:00:00,64597.73046875,64826.02734375,63947.7421875,64511.08203125,2757767168,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-14 16:00:00,64559.484375,64854.6796875,63551.0390625,64419.97265625,3160297472,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-14 20:00:00,64425.515625,64678.828125,62667.86328125,63890.2578125,1325617152,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-15 00:00:00,63868.35546875,65890.1953125,63383.609375,65511.26171875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-15 04:00:00,65563.328125,65719.09375,64791.1171875,64948.38671875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-15 08:00:00,64948.1953125,66584.484375,64948.1953125,66296.2890625,1295613952,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-15 12:00:00,66320.796875,66845.7890625,65915.1796875,66111.90625,74100736,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-15 16:00:00,66095.6640625,66401.5546875,63954.359375,64194.86328125,2079358976,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-15 20:00:00,64173.39453125,64740.12890625,62440.484375,63184.92578125,2177990656,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-16 00:00:00,63165.6875,63678.3515625,62764.2734375,63269.0703125,181362688,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-16 04:00:00,63276.8828125,63838.44921875,61817.91796875,62441.27734375,2319872000,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-16 08:00:00,62503.6875,63790.70703125,62442.33984375,63282.42578125,544714752,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-16 12:00:00,63308.66015625,63553.45703125,61844.4296875,63006.703125,2753568768,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-16 16:00:00,63055.109375,63322.80078125,61740.91015625,62482.14453125,779300864,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-16 20:00:00,62715.90234375,63284.203125,62348.10546875,63036.7890625,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-17 00:00:00,63027.90625,64286.44921875,62996.23046875,64022.68359375,716460032,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-17 04:00:00,64040.2265625,64300.76171875,63697.7734375,64186.1328125,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-17 08:00:00,64160.12890625,64453.265625,63249.13671875,63364.12890625,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-17 12:00:00,63356.9296875,63556.97265625,62156.0390625,62326.296875,153030656,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-17 16:00:00,62350.70703125,62924.546875,59825.109375,60193.32421875,5734789120,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-17 20:00:00,60195.45703125,61955.171875,60195.45703125,60888.23046875,1218482176,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-18 00:00:00,60876.28125,61741.375,60876.28125,61517.24609375,137367552,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-18 04:00:00,61492.5234375,62166.1171875,61414.3828125,61645.57421875,615989248,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-18 08:00:00,61647.046875,61782.61328125,60871.33984375,61388.4765625,657981440,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-18 12:00:00,61368.73828125,63036.4140625,61368.73828125,62166.6328125,1984122880,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-18 16:00:00,62206.140625,64120.5,62094.22265625,63576.34765625,275730432,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-18 20:00:00,63554.64453125,63633.0625,62459.5234375,63478.09375,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-19 00:00:00,63513.8203125,63786.16796875,62796.10546875,62796.10546875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-19 04:00:00,62739.12109375,62755.0625,59698.5078125,62432.3671875,8260034560,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-19 08:00:00,62453.3828125,65114.53515625,61840.19140625,64615.4921875,6292213760,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-19 12:00:00,64669.8359375,65462.79296875,64529.45703125,65012.58203125,913358848,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-19 16:00:00,65039.59765625,65061.02734375,63594.19921875,64014.4453125,839614464,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-19 20:00:00,64021.203125,64764.9140625,63727.2890625,64006.3359375,274472960,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-20 00:00:00,64028.23046875,64508.26171875,63214.65625,63585.63671875,1645244416,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-20 04:00:00,63503.0546875,64260.6171875,63225.32421875,64207.0546875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-20 08:00:00,64166.8671875,64271.1953125,63722.5,63746.34375,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-20 12:00:00,63753.11328125,63924.3046875,63345.98828125,63868.84375,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-20 16:00:00,63854.40234375,64938.78125,63796.515625,64810.671875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-20 20:00:00,64797.8046875,65408.46484375,64702.6328125,64745.08203125,13580288,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-21 00:00:00,64747.52734375,65012.58203125,64593.06640625,64804.53515625,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-21 04:00:00,64794.14453125,65693.671875,64794.14453125,65110.81640625,595251200,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-21 08:00:00,65092.14453125,65267.23828125,64961.5859375,64970.39453125,202790912,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-21 12:00:00,64958.875,65405.86328125,64820.80078125,65062.74609375,256759808,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-21 16:00:00,65042.13671875,65241.57421875,64304.7734375,64592.9609375,674336768,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-21 20:00:00,64589.77734375,64872.671875,64438.23046875,64665.1640625,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-22 00:00:00,64661.89453125,65140.40625,64633.02734375,64927.078125,716165120,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-22 04:00:00,64921.7109375,66039.7734375,64564.4609375,65752.7109375,2710411264,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-22 08:00:00,65764.0625,66492.1171875,65746.953125,66008.0,1643835392,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-22 12:00:00,65990.0546875,66129.578125,65705.609375,66001.0234375,530774016,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-22 16:00:00,66016.546875,66481.984375,65752.6171875,66167.34375,1956413440,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-22 20:00:00,66163.578125,66815.1171875,66163.578125,66510.1328125,1449340928,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-23 00:00:00,66536.21875,67215.3828125,66429.109375,67029.8671875,1093099520,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-23 04:00:00,67054.4375,67199.2421875,66258.7265625,66274.96875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-23 08:00:00,66282.5390625,66656.6953125,66009.8984375,66258.390625,124928,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-23 12:00:00,66236.4140625,66315.9609375,65881.3984375,66095.765625,306200576,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-23 16:00:00,66138.0625,67129.4609375,66094.421875,66765.9765625,958167040,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-23 20:00:00,66761.9375,66889.90625,66041.4140625,66269.5859375,201000960,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-24 00:00:00,66350.9453125,66755.390625,66137.59375,66731.484375,102842368,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-24 04:00:00,66748.0078125,67020.9453125,66489.6484375,67020.9453125,98531328,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-24 08:00:00,67010.0078125,67065.3203125,66516.53125,66530.34375,17344512,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-24 12:00:00,66525.8828125,66730.4296875,66239.3203125,66384.3671875,243456000,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-24 16:00:00,66373.7734375,66373.7734375,64359.3125,64733.6015625,2625466368,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-24 20:00:00,64761.05078125,65074.01953125,63592.71875,64060.80859375,2486702080,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-25 00:00:00,64051.7265625,64686.62109375,63844.0625,64550.89453125,1480628224,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-25 04:00:00,64550.828125,64603.0703125,63921.21484375,64320.06640625,513591296,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-25 08:00:00,64324.83203125,64379.0546875,63751.265625,63854.30859375,519766016,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-25 12:00:00,63918.1328125,64184.38671875,63339.0390625,63464.15625,2771421184,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-25 16:00:00,63398.41796875,64438.83203125,62783.6328125,64418.546875,872124416,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-25 20:00:00,64403.6640625,64958.51171875,64393.7734375,64837.83984375,885579776,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-26 00:00:00,64809.6640625,65227.953125,64160.23828125,64297.6875,191049728,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-26 04:00:00,64324.0234375,64633.734375,63986.703125,64222.078125,384225280,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-26 08:00:00,64209.08203125,64568.36328125,64054.578125,64400.33203125,145133568,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-26 12:00:00,64411.7734375,64555.1015625,63999.22265625,64136.69921875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-26 16:00:00,64134.91015625,64760.46875,63322.3984375,63688.34765625,432932864,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-26 20:00:00,63677.859375,64114.11328125,63567.5625,63900.3984375,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-27 00:00:00,63944.29296875,64051.37109375,62852.578125,62937.859375,243171328,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-27 04:00:00,63134.0390625,63265.1484375,62509.0859375,62996.09765625,850817024,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-27 08:00:00,63007.4609375,63102.82421875,62829.421875,62975.5625,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-27 12:00:00,62974.1796875,63111.3125,62666.78515625,63010.40234375,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-27 16:00:00,63010.984375,63314.5625,62748.03125,62772.1796875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-27 20:00:00,62735.10546875,63546.51171875,62735.10546875,63212.5625,956049408,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-28 00:00:00,63230.0625,63688.87890625,63124.953125,63577.7578125,81158144,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-28 04:00:00,63578.4453125,64285.2734375,63482.55078125,63841.1015625,515130368,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-28 08:00:00,63822.80078125,64018.09765625,63650.6171875,63687.38671875,208418816,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-28 12:00:00,63679.734375,63776.28125,63371.55078125,63582.01953125,427902976,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-28 16:00:00,63569.08203125,63795.37109375,63471.33203125,63672.484375,27596800,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-28 20:00:00,63688.58984375,63922.73046875,63570.75,63658.83984375,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-29 00:00:00,63661.01953125,63674.11328125,62810.5390625,63236.7890625,1683395584,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-29 04:00:00,63240.5859375,63328.74609375,62281.94921875,62539.73828125,1388038144,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-29 08:00:00,62542.35546875,62542.35546875,61955.19921875,62397.61328125,2142076928,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-29 12:00:00,62393.84375,62668.96484375,62085.19140625,62609.51171875,864999424,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-29 16:00:00,62579.14453125,63100.72265625,61826.671875,62789.36328125,3570370560,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-29 20:00:00,62784.203125,63178.83984375,62558.50390625,62947.22265625,1274204160,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-30 00:00:00,62952.8125,64671.17578125,62845.09765625,64561.15625,868352000,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-30 04:00:00,64562.06640625,64562.06640625,63208.0234375,63381.6484375,836321280,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-30 08:00:00,63382.80078125,63447.10546875,61851.8359375,61926.984375,1329700864,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-30 12:00:00,61905.51953125,62105.9765625,60793.34375,61195.86328125,4316348416,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-30 16:00:00,61210.23828125,61509.76171875,60196.97265625,60345.08203125,1931083776,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-04-30 20:00:00,60315.7421875,60459.23828125,59120.06640625,59848.99609375,5053792256,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-01 00:00:00,59860.12890625,60929.3046875,59860.12890625,60205.0,715476992,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-01 04:00:00,60183.35546875,60314.19921875,59546.796875,60200.47265625,562237440,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-01 08:00:00,60207.921875,60245.8515625,56564.9140625,57030.30078125,7222587392,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-01 12:00:00,57052.7578125,58203.66015625,56830.6640625,57908.48046875,765296640,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-01 16:00:00,57921.25390625,57932.8125,56671.84375,57019.67578125,456945664,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-01 20:00:00,56974.08984375,59368.5,56708.796875,57369.96484375,4012163072,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-02 00:00:00,57304.26171875,58498.87890625,57209.828125,57741.1640625,1420005376,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-02 04:00:00,57711.73046875,57819.0859375,56947.76171875,57329.78515625,619954176,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
2024-05-02 08:00:00,57327.97265625,57935.42578125,57200.69140625,57810.32421875,88195072,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z
