agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
trend_momentum_verification,0.1183436868436681,0.0155113976554939,0.0235458539614738,0.146806764433426,74.76261869065468,0.0947978328821943,0.6457320495281624,2000,0.9272030651340998,False
volatility_squeeze_breakout,0.0827702793149378,0.0030928937629535,0.0046183782158405,0.0760139991128046,85.75712143928035,0.0781519010990973,1.0281251086805743,2000,0.9272030651340998,False
connors_rsi2_pullback,0.0563115129969287,-0.0094933836670972,-0.0064135267380746,0.0933527298604775,76.26186906546727,0.0627250397350033,0.6719143599630185,2000,0.9272030651340998,False
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
uptrend_oversold_reversion,-0.0134826972678657,-0.0105073617967133,-0.0036470685953259,0.0991726134328508,48.97551224387806,-0.0098356286725398,-0.09917686276564092,2000,0.9541657742557292,False
trend_pullback,-0.0343874489614513,-0.0117289605601303,-0.0007961538013709,0.1617476184609659,43.62818590704648,-0.0335912951600804,-0.2076772163924435,2000,0.9541657742557292,False
breakout_volume_momentum,-0.0728015016758664,-0.0523800295723928,-0.0276610123666911,0.2057725285475568,45.97701149425287,-0.045140489309175295,-0.2193708248025087,2000,0.9541657742557292,False
turn_of_month_seasonality,-0.0472413084603914,0.0067005020880341,0.0065726325027029,0.0775531538363322,25.037481259370313,-0.0538139409630943,-0.6938975180385698,2000,0.9943916930423676,False
random,-0.0919240212697979,-0.0093513404172823,0.0336749934651804,0.3192400697355165,39.33033483258371,-0.1255990147349783,-0.3934312344908156,2000,0.9541657742557292,False
donchian_trend_reentry,-0.1198099035312099,0.0004341639062712,0.009460028206865,0.1398821577826318,18.69065467266367,-0.1292699317380749,-0.9241345271421418,2000,0.9943916930423676,False
adx_trend_following,-0.224231308130413,0.0170728215028782,0.029825551660703,0.187684727890565,8.045977011494253,-0.25405685979111603,-1.3536362955394603,2000,1.0,False
