agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
turn_of_month_seasonality,0.0726319648239131,0.0037405477956282,0.0078218712973756,0.0740999531867382,80.70964517741129,0.0648100935265375,0.8746306946134031,2000,1.0,False
connors_rsi2_pullback,0.023149927744999,0.0055763085654868,0.0069191469447082,0.068510960688282,60.36981509245377,0.0162307808002908,0.23690779748570778,2000,1.0,False
trend_pullback,0.0248273326958497,0.022712568881514,0.0218969742217936,0.0819193585318857,51.1744127936032,0.002930358474056101,0.035771257570522956,2000,1.0,False
mean_reversion_vol_filter,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2000,1.0,False
volatility_squeeze_breakout,-0.033389392967269,0.0013154649314904,-0.0006100899175588,0.0174653105694574,4.497751124437781,-0.0327793030497102,-1.8768233704949548,2000,1.0,False
uptrend_oversold_reversion,-0.0321294517423678,0.0054055086492955,0.0035620491886131,0.0420150268420243,15.742128935532234,-0.035691500930980904,-0.8494937076960647,2000,1.0,False
donchian_trend_reentry,-0.015214799407847,0.0284626954403695,0.0332441487612898,0.0870443013126227,28.535732133933035,-0.048458948169136803,-0.5567159186572682,2000,1.0,False
random,0.0709868725754104,0.133920064338634,0.1407897940300371,0.1404375380720675,32.68365817091454,-0.0698029214546267,-0.4970389143307707,2000,1.0,False
adx_trend_following,-0.0678145307546019,0.0217105099402172,0.0246687725523854,0.0912807063241958,16.141929035482256,-0.09248330330698731,-1.0131747116254812,2000,1.0,False
trend_momentum_verification,-0.0487680640769861,0.0493799597572991,0.0505433447761912,0.0940024510040458,14.492753623188406,-0.0993114088531773,-1.0564768023857485,2000,1.0,False
breakout_volume_momentum,-0.1162902066370572,-0.0007158172150115,0.0021778941286038,0.0869557265335124,7.846076961519241,-0.118468100765661,-1.3623956177285674,2000,1.0,False
