agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,-0.058497289418110485,0.012943196095393388,0.009461212406981645,0.044329715234727105,7.496251874062969,0.9255372313843079,0.03360610629029586,no evidence,-0.06875050048839669,0.0754135126624152,4,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
breakout_volume_momentum,-0.03193240706620582,-0.00026602566309278145,0.001699812756642876,0.02471060872998495,8.145927036481758,0.9190404797601199,0.03666535939813393,no evidence,-0.037920658491311605,0.048190554939774435,3,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
mean_reversion_vol_filter,0.0011737598127396,0.0010317497672259618,-8.38645168137485e-05,0.012351670385072904,51.424287856071956,0.4862568715642179,0.3131342483678595,no evidence,-0.02001646024925297,0.01744403398964227,1,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
trend_momentum_verification,-0.03496327444106748,0.013402353746459155,0.012392208341855056,0.04581872761982653,14.3928035982009,0.8565717141429285,0.06723627104903204,no evidence,-0.059173693206288874,0.08252344856489684,4,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
adx_trend_following,-0.04581162111061756,0.016244585589563043,0.0170940410759911,0.05522871934748088,12.093953023488256,0.879560219890055,0.05573442082206159,no evidence,-0.07018357623499313,0.10842879884484771,6,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
uptrend_oversold_reversion,0.010593100220785027,0.006463637903383067,0.004533486842448879,0.03873045321109241,55.42228885557221,0.44627686156921537,0.350395629747665,no evidence,-0.056465208340145165,0.06528109292136476,12,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
volatility_squeeze_breakout,0.00647003988539,0.0023109709070138324,0.001132035923388367,0.018426881171107936,61.869065467266374,0.3818090954522739,0.4181537300605215,no evidence,-0.024927925046814185,0.029949685798182666,1,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
connors_rsi2_pullback,0.007628188412655922,0.002642401587034921,0.002680205432675516,0.04761147503535219,55.1224387806097,0.4492753623188406,0.34748739690298264,no evidence,-0.0730687291941631,0.07818941834478785,22,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
donchian_trend_reentry,-0.060848360945895755,0.013979202035248373,0.0128659731430979,0.05684846623230856,9.245377311344328,0.9080459770114943,0.041892161328177094,no evidence,-0.08540952810504898,0.10224304041438216,4,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
turn_of_month_seasonality,0.034727317481597866,0.00784334920516387,0.007698133290743164,0.0536605883041416,70.4647676161919,0.2958520739630185,0.5289253819132916,no evidence,-0.07854863776910126,0.09582105936652886,11,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
random,0.09819358237372827,0.10533531468614829,0.11365823401157604,0.10553830972534896,47.32633683158421,0.5272363818090955,0.2779946290024999,no evidence,-0.04930547345951546,0.30355412195766873,31,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.9255372313843079
