Date,Open,High,Low,Close,Volume,data_interval,download_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc,bar_return,daily_return,ema_20,sma_20,sma_50,sma_100,sma_200,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,adx_14,plus_di_14,minus_di_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_40_prev,rolling_low_20_prev,rolling_low_10_prev,trailing_return_24,trailing_return_120,trailing_return_5,trailing_return_20,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20,bars_per_year
2024-06-08 12:00:00,69408.125,69485.21875,69267.1875,69321.609375,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,-0.0011129057895867822,-0.0011129057895867822,69832.88597678291,69780.6404296875,68934.31234375,66738.65818359375,65896.41682617187,69832.88597678291,68934.31234375,66738.65818359375,65896.41682617187,0.006790306253933358,1241.094878772434,1209619020.8,0.0,48.440324157910815,218.03125,670.9905046977549,0.009679384404767432,23.253439404319735,24.585459553940083,20.89143968279339,69780.6404296875,1241.094878772434,72262.83018723236,67298.45067214263,0.07114264765299701,457.8979845657741,616.6766054426178,-158.77862087684366,71907.8515625,68507.2578125,68507.2578125,0.006158052872826225,0.036444965661759365,-0.01950716598340274,0.023437939736746127,0.009676963175543153,1.0002502054808267,0.05938414761107954,1.1980073894286838,-0.007321430220611158,0.005618349093245323,0.04610107292467491,-0.3698597605539428,2188.4979452054795
2024-06-08 16:00:00,69319.8046875,69480.15625,69210.7421875,69384.140625,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,0.0009020455607389177,0.0009020455607389177,69810.99595962277,69820.03203125,68933.413984375,66759.89041015625,65906.49383789062,69810.99595962277,68933.413984375,66759.89041015625,65906.49383789062,0.006790016417346084,1202.2725748529042,1209619020.8,0.0,48.82931463885134,269.4140625,656.648488904978,0.009463956503460375,22.68678566885146,24.225206550089425,20.892314450314515,69820.03203125,1202.2725748529042,72224.5771809558,67415.48688154419,0.06887837429319954,410.9413372173876,595.0202614189093,-184.07892420152166,71907.8515625,68507.2578125,68507.2578125,-0.01974977111192422,0.04075714951670939,-0.020632056819676836,0.023236977769994338,0.00966149520787197,0.9795540234548121,0.06263185421731277,1.0997339158156378,-0.006114442699967415,0.0065385799799086985,0.04592749470074464,-0.36255622507510626,2188.4979452054795
2024-06-08 20:00:00,69374.171875,69485.078125,69327.0234375,69360.1953125,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,-0.0003451121867952267,-0.0003451121867952267,69789.00568415337,69859.2666015625,68931.851640625,66788.8287890625,65913.97352539063,69789.00568415337,68931.851640625,66788.8287890625,65913.97352539063,0.006790296530435037,1160.2857149355198,1208786508.8,0.0,48.68345743782759,158.0546875,638.8415674262287,0.009210492625459744,22.142403491097262,24.038668015731034,20.707709757787125,69859.2666015625,1160.2857149355198,72179.83803143354,67538.69517169146,0.06643560812357954,367.1188087732153,571.0306348246257,-203.91182605141046,71907.8515625,68507.2578125,68507.2578125,-0.015513409007868129,0.048417714530734735,-0.02621969531281365,0.02315037620326499,0.009643787071983902,0.9550700940107938,0.06527737344926562,1.0177432793801686,-0.006144382878788268,0.006214016621926222,0.04578510373178846,-0.43012792680140405,2188.4979452054795
2024-06-09 00:00:00,69360.1953125,69415.3125,69235.78125,69262.515625,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,-0.0014082960271364353,-0.0014082960271364353,69763.32324224344,69897.83828125,68928.3009375,66819.360078125,65920.58651367188,69763.32324224344,68928.3009375,66819.360078125,65920.58651367188,0.006792698355727635,1113.2065449908946,1208018969.6,0.0,48.075947870574275,179.53125,622.4376275181492,0.008986644823704367,21.572630167350088,23.791041820728793,21.017926596822342,69897.83828125,1113.2065449908946,72124.25137123179,67671.42519126822,0.06370477670634958,323.08683624482364,544.9312876056993,-221.8444513608756,71907.8515625,68507.2578125,68507.2578125,-0.021524664567989737,0.0423891418292528,-0.025235183838716146,0.022783154122897553,0.009643787071983902,0.9318584863628321,0.06527737344926562,0.9759090070598768,-0.007178666295819314,0.0048487295197230385,0.04562632984468862,-0.5707140863560072,2188.4979452054795
2024-06-09 04:00:00,69266.109375,69327.3515625,69160.84375,69299.71875,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,0.000537132165418619,0.000537132165418619,69740.70838896326,69933.3533203125,68928.587734375,66849.27501953125,65928.97938476563,69740.70838896326,68928.587734375,66849.27501953125,65928.97938476563,0.006786792780027792,1070.0608846200005,1162876595.2,0.0,48.33061589536661,166.5078125,606.1544198389296,0.008746852523682567,20.98583833014119,23.557638641073783,21.253256836606717,69933.3533203125,1070.0608846200005,72073.47508955249,67793.2315510725,0.06120460889206026,284.70308068196755,517.5388447716223,-232.83576408965473,71907.8515625,68507.2578125,68507.2578125,-0.026570569969474822,0.03263000185097442,-0.02604492746144138,0.020928403629291825,0.009643787071983902,0.9069935346346444,0.06527737344926562,0.9376083267141444,-0.00632327444257863,0.005384282890797065,0.04549756992450127,-0.5921481472874444,2188.4979452054795
2024-06-09 08:00:00,69297.125,69415.7265625,69238.4375,69344.75,0,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,0.0006498042244940105,0.0006498042244940105,69721.3933455992,69965.7810546875,68943.96390625,66878.37869140625,65936.61829101562,69721.3933455992,68943.96390625,66878.37869140625,65936.61829101562,0.006779711464218859,1031.3788228980384,1119608140.8,0.0,48.646772627246186,177.2890625,590.8377999339679,0.008520296056067227,20.460340984391152,23.83938071811924,21.025494908662147,69965.7810546875,1031.3788228980384,72028.53870048358,67903.02340889141,0.05896475719134086,251.76632023067214,489.56278955678545,-237.7964693261133,71907.8515625,68507.2578125,68507.2578125,-0.021834831104189933,0.03847059214433357,-0.020207217224411544,0.01906178323137131,0.009643787071983902,0.8835010553913493,0.06527737344926562,0.903295492383268,-0.00540212017468189,0.005813215124894411,0.04560964291437064,-0.6021367133973934,2188.4979452054795
2024-06-09 12:00:00,69344.953125,69724.53125,69327.46875,69699.328125,167599104,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,0.0051132656041013025,0.0051132656041013025,69720.31699337484,70013.66640625,68962.91671875,66909.71294921875,65946.54002929687,69720.31699337484,68962.91671875,66909.71294921875,65946.54002929687,0.0067800891782826495,971.7050011355384,1071990195.2,0.15634387772430253,51.09050976550221,397.0625,583.9172535077547,0.008377659716612293,20.09206740893431,25.14917641966082,20.514877331427208,70013.66640625,971.7050011355384,71957.07640852108,68070.25640397893,0.0555151615970105,236.83385963423643,462.9597443017803,-226.12588466754386,71907.8515625,68507.2578125,68507.2578125,-0.01781807220718501,0.04143082319890756,0.006594784828361844,0.028257649163397236,0.009643787071983902,0.8687105650590495,0.06527737344926562,0.8504502963826748,-0.0003010437886683537,0.01067836804602229,0.04573972627090206,-0.32349147208532303,2188.4979452054795
2024-06-09 16:00:00,69693.9609375,69751.8359375,69292.8359375,69606.8984375,755672064,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,-0.0013261202078481693,-0.0013261202078481693,69714.78438089314,70059.634765625,68980.47265625,66936.4148828125,65954.84237304688,69714.78438089314,68980.47265625,66936.4148828125,65954.84237304688,0.006786076975790643,905.6362428058738,1076202496.0,0.7021653144353979,50.441621975613366,459.0,579.4559230253349,0.008324691029663217,19.718112776579314,24.437704088589342,20.147966184474274,70059.634765625,905.6362428058738,71870.90725123674,68248.36228001326,0.051706592295866466,218.99297343184298,437.279031578629,-218.286058146786,71907.8515625,68507.2578125,69160.84375,-0.0243081841554057,0.02063497209306009,0.0033015538552247925,0.027132716378507782,0.009643787071983902,0.8632180457247152,0.06527737344926562,0.7921058946413256,-0.001547533200471407,0.009081204536995013,0.0458742705515065,-0.49990968418215737,2188.4979452054795
2024-06-09 20:00:00,69612.6484375,69817.5234375,69568.90625,69681.5703125,653650944,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,0.0010727654395785713,0.0010727654395785713,69713.16418243494,70089.051953125,69000.695234375,66966.5257421875,65965.27850585937,69713.16418243494,69000.695234375,66966.5257421875,65965.27850585937,0.00658819355862778,873.1858970101352,1024520524.8,0.6380066852517194,50.96340448345964,248.6171875,567.64025389943,0.008146203527758364,19.387625736905694,24.46872957002953,19.83280614553496,70089.051953125,873.1858970101352,71835.42374714528,68342.68015910473,0.049832940961685036,205.6935723683564,412.90161481965293,-207.20804245129654,71907.8515625,68507.2578125,69160.84375,-0.02184841417936023,0.002783748708890421,0.005478180506808705,0.017176695319961688,0.009643787071983902,0.8447100155730152,0.06527737344926562,0.7634029730135482,-0.0004531980481082831,0.009867655330316083,0.04601537046866255,-0.4666608130299122,2188.4979452054795
2024-06-10 00:00:00,69679.3984375,69800.7421875,69420.703125,69503.5859375,336089088,4h,1h,4-Hour,yfinance,730d,2026-04-02T22:52:03Z,-0.002554253215043767,-0.002554253215043767,69702.94085341372,70097.90546875,69024.05125,66996.08884765625,65973.48000976563,69702.94085341372,69024.05125,66996.08884765625,65973.48000976563,0.006444562580458638,865.3744688902613,930646400.0,0.36113510781323604,49.67072162542052,380.0390625,560.9402113494504,0.008070665761819354,18.984668758474957,23.876670478995994,20.29650920911776,70097.90546875,865.3744688902613,71828.65440653052,68367.15653096949,0.04938090307283416,185.77651822727057,388.99370991519163,-203.21719168792106,71907.8515625,68507.2578125,69160.84375,-0.020972836039018228,-0.024370720875634744,0.0015092785677714993,0.005121380560604294,0.009643787071983902,0.8368772248472167,0.06527737344926562,0.7564780943769682,-0.0028600646324660195,0.006947356447728037,0.04623935617437214,-0.686777288463509,2188.4979452054795
