agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.926; BH-adjusted p=0.926; percentile=7.5; RCSI_z=-1.533. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.0584972894181105,-0.8344979463718288,-0.7143527322171133,-0.08262809334335885,-0.067958501825092,-1.5330236493794245,0.925537231384308,0.925537231384308,0.03360610629029581,7.496251874062969,4,1064,0.00047,False,run_20260402T224112Z_pid45834,4.0,0.3220899470899471,15.0,9.5,228.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.919; BH-adjusted p=0.926; percentile=8.1; RCSI_z=-1.361. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.03193240706620604,-1.2975523137319118,-1.8710788210433837,-0.033881770881390105,-0.0336322198228486,-1.3610437602064347,0.91904047976012,0.925537231384308,0.03666535939813388,8.145927036481758,3,1064,0.00047,False,run_20260402T224112Z_pid45834,3.0,0.2006133284511168,7.666666666666667,4.666666666666667,126.66666666666669,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.486; BH-adjusted p=0.926; percentile=51.4; RCSI_z=0.102. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.0011737598127394833,0.07690716065567786,0.0,-0.009054217510201079,0.0012576243295533,0.1018181582203811,0.4862568715642179,0.925537231384308,0.3131342483678595,51.42428785607195,1,1064,0.00047,False,run_20260402T224112Z_pid45834,1.0,0.0,4.0,1.0,28.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.857; BH-adjusted p=0.926; percentile=14.4; RCSI_z=-1.034. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.034963274441067616,-0.8659823754762506,-0.8176145095602843,-0.034963274441067616,-0.0473554827829224,-1.0335398917195362,0.8565717141429285,0.925537231384308,0.06723627104903204,14.3928035982009,4,1064,0.00047,False,run_20260402T224112Z_pid45834,4.0,0.2249076354679803,16.0,8.5,211.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.880; BH-adjusted p=0.926; percentile=12.1; RCSI_z=-1.139. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.04581162111061754,-0.7460663784564879,-0.3571359253443096,-0.09413211033255042,-0.0629056621866085,-1.139002731365669,0.879560219890055,0.925537231384308,0.05573442082206159,12.093953023488256,6,1064,0.00047,False,run_20260402T224112Z_pid45834,6.0,0.4087094367773219,17.5,11.5,278.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.446; BH-adjusted p=0.926; percentile=55.4; RCSI_z=0.156. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.010593100220784857,0.21646319906113515,0.07104379691116404,-0.03654005820285233,0.0060596133783362,0.1564560410721124,0.4462768615692153,0.925537231384308,0.3503956297476651,55.42228885557221,12,1064,0.00047,False,run_20260402T224112Z_pid45834,12.0,0.745661789724396,3.3333333333333335,1.4166666666666667,40.333333333333336,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
volatility_squeeze_breakout,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.382; BH-adjusted p=0.926; percentile=61.9; RCSI_z=0.290. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.006470039885390078,0.7224042146565199,0.0,-0.002903385131944103,0.0053380039620017,0.289685699518773,0.3818090954522739,0.925537231384308,0.4181537300605215,61.869065467266374,1,1064,0.00047,False,run_20260402T224112Z_pid45834,1.0,0.0,9.0,6.0,164.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.449; BH-adjusted p=0.926; percentile=55.1; RCSI_z=0.104. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.0076281884126554456,0.1446458619853706,0.04745805499050534,-0.026469667789603912,0.0049479829799804,0.1039241690434178,0.4492753623188406,0.925537231384308,0.34748739690298264,55.1224387806097,22,1064,0.00047,False,run_20260402T224112Z_pid45834,22.0,1.168630017452007,2.9545454545454546,1.318181818181818,42.18181818181818,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
donchian_trend_reentry,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.908; BH-adjusted p=0.926; percentile=9.2; RCSI_z=-1.297. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.06084836094589552,-1.2075286268361378,-1.6330506152069764,-0.0669055324180402,-0.0737143340889936,-1.296681141541507,0.9080459770114944,0.925537231384308,0.041892161328177045,9.245377311344328,4,1064,0.00047,False,run_20260402T224112Z_pid45834,4.0,0.3623511904761904,22.5,14.0,337.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.296; BH-adjusted p=0.926; percentile=70.5; RCSI_z=0.504. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.03472731748159763,0.5972552254782675,0.232845222574631,-0.02716238228463863,0.0270291841908546,0.5037064453646429,0.2958520739630185,0.925537231384308,0.5289253819132916,70.4647676161919,11,1064,0.00047,False,run_20260402T224112Z_pid45834,12.0,0.5497742200328407,6.818181818181818,4.0,97.8181818181818,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
