agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_days,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.649; BH-adjusted p=0.825; percentile=35.2; RCSI_z=-0.441. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.08494055211744311,-0.2519990482209418,-0.06395907222864519,-0.14902763178582212,-0.0788943614316625,-0.4408099438294889,0.6486756621689156,0.8251374312843579,0.18797239617186096,35.1824087956022,23,3736,0.00047,False,run_20260402T224910Z_pid51173,23.0,1.3000232126276696,19.130434782608695,2.6956521739130435,76.52173913043478,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.584; BH-adjusted p=0.825; percentile=41.6; RCSI_z=-0.315. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.08135623390405711,-0.17207321850286597,-0.043701495565582595,-0.25382426780361367,-0.0724331701516555,-0.3148644955554243,0.584207896051974,0.8251374312843579,0.23343257747437132,41.629185407296355,40,3736,0.00047,False,run_20260402T224910Z_pid51173,40.0,2.0140612076095947,16.925,2.45,67.9,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
mean_reversion_vol_filter,No Trades,No Trades,Not Applicable,no trades,not available,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,3736,0.00047,False,run_20260402T224910Z_pid51173,0.0,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
trend_momentum_verification,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.253; BH-adjusted p=0.825; percentile=74.8; RCSI_z=0.646. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.11834368684366847,0.7453042662802232,0.2534181743390891,-0.0688233520531778,0.0947978328821943,0.6457320495281624,0.2528735632183908,0.8251374312843579,0.5970965717964123,74.76261869065468,14,3736,0.00047,False,run_20260402T224910Z_pid51173,14.0,1.1429369691551186,16.714285714285715,2.357142857142857,66.85714285714286,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
adx_trend_following,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.748; BH-adjusted p=0.825; percentile=25.3; RCSI_z=-0.720. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.13155905335930396,-0.4874674442141046,-0.14627847772268565,-0.1449445417812809,-0.1448341299871877,-0.7195164406616853,0.7476261869065467,0.8251374312843579,0.12631549510776888,25.287356321839084,24,3736,0.00047,False,run_20260402T224910Z_pid51173,24.0,1.3645703611457034,21.25,3.2083333333333335,85.0,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
uptrend_oversold_reversion,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.511; BH-adjusted p=0.825; percentile=49.0; RCSI_z=-0.099. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.013482697267865551,-0.07349251668334905,-0.018540656372256395,-0.06374363067906197,-0.0098356286725398,-0.0991768627656409,0.5107446276861569,0.8251374312843579,0.29179619283751745,48.97551224387806,22,3736,0.00047,False,run_20260402T224910Z_pid51173,22.0,1.4082544689800212,5.590909090909091,0.5454545454545454,22.363636363636363,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
volatility_squeeze_breakout,Weak Skill,Weak Skill,Moderate,weak skill,not available,"There is some evidence of edge, but it remains modest. raw p=0.087; BH-adjusted p=0.825; percentile=91.4; RCSI_z=1.367. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.13274383200701068,1.4343339459146311,0.6461532250525254,-0.02424758794920534,0.1330479082023412,1.3672182284349057,0.0869565217391304,0.8251374312843579,1.0606978403536118,91.35432283858071,9,3736,0.00047,False,run_20260402T224910Z_pid51173,9.0,0.5063539741219963,10.0,1.1111111111111112,40.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
connors_rsi2_pullback,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.314; BH-adjusted p=0.825; percentile=68.6; RCSI_z=0.456. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",0.03769643551131674,0.32892606199052826,0.059000511908873725,-0.05634369706297704,0.0513885948472147,0.4556119511320577,0.3143428285857071,0.8251374312843579,0.5025964431909425,68.61569215392304,57,3736,0.00047,False,run_20260402T224910Z_pid51173,57.0,3.637185534591195,2.508771929824561,0.0175438596491228,10.035087719298245,acceptable,Trade activity is in a reasonable range for 4-hour research and null-hypothesis testing.
donchian_trend_reentry,Random / Luck,Random / Luck,Low,random / luck,not available,"The result is statistically consistent with the null distribution. raw p=0.584; BH-adjusted p=0.825; percentile=41.7; RCSI_z=-0.266. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.02590715167547708,-0.07553318019547291,-0.05151278884767386,-0.10644179400139153,-0.0363882420582033,-0.266203982079727,0.5837081459270365,0.8251374312843579,0.23380424585983073,41.67916041979011,12,3736,0.00047,False,run_20260402T224910Z_pid51173,12.0,0.979660259275816,18.416666666666668,2.5,73.66666666666667,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
turn_of_month_seasonality,Negative Skill,Negative Skill,Low,negative skill,not available,"The result is worse than the random null on all three metrics. raw p=0.750; BH-adjusted p=0.825; percentile=25.0; RCSI_z=-0.694. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence. BH-adjusted p-value is shown for reference only and is not used by the final class label.",-0.04724130846039154,-0.6614129547855213,-0.2851064348739526,-0.05004477153989406,-0.0538139409630943,-0.6938975180385698,0.7501249375312344,0.8251374312843579,0.12486639639294098,25.037481259370313,10,3736,0.00047,False,run_20260402T224910Z_pid51173,10.0,0.833904109589041,6.8,0.6,27.2,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
