total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
10,-0.00995599618725148,-0.013102084810267148,0.2,0.01128337334153432,-0.8823599012365622,0.01040660848446095,0.015046647355179587,-0.00995599618725148,10.5,253.6,17.9,0.6446346629015178,0.0,0.0
