Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
1998-12-22,16.6431413619557,16.81083044368825,16.6431413619557,16.78986930847168,5700,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1998-12-23,16.894669184609064,17.167163848876953,16.894669184609064,17.167163848876953,18100,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1998-12-24,17.188133823061452,17.2719783782959,17.11476983723131,17.2719783782959,4900,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1998-12-28,17.219566042200096,17.271968860344344,17.020435333251953,17.020435333251953,15500,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1998-12-29,17.02044276961361,17.397743225097656,17.02044276961361,17.397743225097656,5300,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1998-12-30,17.439661074669655,17.460622205769017,17.25101089477539,17.25101089477539,17300,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1998-12-31,17.313894239755776,17.439661026000977,17.271971977674042,17.439661026000977,6600,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-04,17.607354589255458,17.69119913491858,17.292937543018756,17.397743225097656,249200,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-05,17.439660340441502,17.67023277282715,17.439660340441502,17.67023277282715,4400,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-06,17.796004530151084,17.963693618774414,17.75408225799525,17.963693618774414,38500,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-07,17.795994446677312,17.90080006768248,17.670227701471113,17.879838943481445,15900,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-08,17.921762151668442,18.099931716918945,17.921762151668442,18.099931716918945,24400,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-11,18.08945812840189,18.27810832904571,17.984652461377546,18.141860961914062,7700,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-12,18.194265423130823,18.278109964251243,18.047537476170092,18.068498611450195,270700,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-13,17.292935451802382,18.02657513763642,17.292935451802382,17.900808334350586,7100,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-14,17.96369115070582,18.016093983700877,17.69119641913152,17.754079818725586,12200,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-15,17.816957152716004,18.047529539398212,17.816957152716004,17.995126724243164,7700,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-19,18.299063357464455,18.550596874405546,18.194257725405667,18.50867462158203,22700,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-20,18.613489151000977,18.865022788176663,18.50868346884444,18.613489151000977,25800,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-21,18.571566565033994,18.571566565033994,17.92177134661858,17.963693618774414,23200,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-22,17.83792271806821,18.02657289957539,17.71215593039675,17.89032554626465,67100,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-25,17.90081238289478,18.047540353246376,17.90081238289478,18.037059783935547,495300,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-26,18.06849636874356,18.13137976677863,17.890326740977528,18.120899200439453,187400,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-27,18.1733062779792,18.1733062779792,17.942733764648438,17.942733764648438,6800,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
1999-01-28,18.11041196770624,18.340984342295094,18.11041196770624,18.278100967407227,25800,1d,Daily,yfinance,max,2026-04-02T13:00:43Z
