Date,Open,High,Low,Close,Volume
2010-02-11,0.19414444944831918,0.20751443547571086,0.1935222341221065,0.2063959836959839,6912000
2010-02-12,0.2007798365135527,0.20902991042635752,0.199611755305616,0.20724056661128998,17203200
2010-02-16,0.21211234132952908,0.21576545839708078,0.20878177226396347,0.21526826918125153,19238400
2010-02-17,0.21815127170464155,0.21897102317130926,0.2148703176377325,0.21892140805721283,38361600
2010-02-18,0.21869805661454253,0.22438864909157433,0.21738014912773973,0.22307169437408447,77721600
2010-02-19,0.2215552838001265,0.22597950365587957,0.2198661375717754,0.22307169437408447,92966400
2010-02-22,0.22570560621909905,0.22570560621909905,0.21899580647344563,0.22150565683841705,50995200
2010-02-23,0.2202879711210084,0.22148086688753107,0.209925039327659,0.2128576636314392,82252800
2010-02-24,0.21661007068837718,0.22180441394366535,0.21544198941948342,0.21929456293582916,70617600
2010-02-25,0.2122860092373416,0.22066109343399798,0.2080364304789949,0.2191694974899292,91238400
2010-02-26,0.21852343869623272,0.22282359991318365,0.21636191774456465,0.22190363705158234,57600000
2010-03-01,0.22471219234443363,0.2323667704095021,0.22471219234443363,0.23142200708389282,28454400
2010-03-02,0.2334594653177175,0.2378340563291498,0.23219212556688332,0.23281338810920715,48422400
2010-03-03,0.23542345084304592,0.2374609126983698,0.23184476357581466,0.23410649597644806,47961600
2010-03-04,0.2349262610718841,0.23701335238109986,0.23127314381386935,0.23669080436229706,29452800
2010-03-05,0.2417353085989081,0.24824659137581262,0.2404431542429688,0.24715295433998108,26880000
2010-03-08,0.24737725168597902,0.25026024696427857,0.24737725168597902,0.24847091734409332,25344000
2010-03-09,0.24710334766825262,0.25674577277955823,0.24690485877082108,0.2528693377971649,46425600
2010-03-10,0.25321762390295094,0.26059831566440417,0.25304299692358473,0.25905710458755493,40089600
2010-03-11,0.25749203534085124,0.2618160440040496,0.25577710736786125,0.2614428997039795,53913600
2010-03-12,0.26432589610784724,0.26432589610784724,0.25903230949019396,0.2620393633842468,36134400
2010-03-15,0.26029965636772223,0.2620641853854187,0.25473312219844013,0.26027482748031616,42393600
2010-03-16,0.26283524313649875,0.26594155557512383,0.2601011364375211,0.2651962339878082,46579200
2010-03-17,0.265941579005295,0.27081239223932857,0.26482311303089573,0.26703521609306335,39820800
2010-03-18,0.26795414483407765,0.2705890207500604,0.2661896164072027,0.26974350214004517,52185600
2010-03-19,0.2649719715118408,0.27270100764664457,0.2621395729085652,0.2649719715118408,40051200
2010-03-22,0.2618656990165105,0.27531106783286713,0.2608712921119967,0.2721293866634369,58790400
2010-03-23,0.27399320119139736,0.27841743682978315,0.2697436494690239,0.27782097458839417,55334400
2010-03-24,0.27585785108004357,0.2764542846531353,0.27212933779352366,0.27386903762817383,89241600
2010-03-25,0.2805540819873643,0.28348670632363987,0.27193086441528236,0.27215418219566345,93926400
2010-03-26,0.27603156201097107,0.27881433113428455,0.2692711656595175,0.27357131242752075,84288000
2010-03-29,0.27769683734401546,0.28015705853204137,0.27528624548645336,0.2773236930370331,38054400
2010-03-30,0.27961027287487145,0.2826421274530294,0.2745399751795083,0.2802315354347229,39897600
2010-03-31,0.27710042093491505,0.28082796783627445,0.27453997393699275,0.2764543294906616,59558400
2010-04-01,0.27953583304055435,0.28487904921817137,0.2697187530010115,0.2759075164794922,116620800
