Date,Open,High,Low,Close,Volume
1998-12-22,5.956146446862106,5.956146446862106,5.873080730438232,5.873080730438232,15800
1998-12-23,5.866927434437269,5.866927434437269,5.836162216509186,5.84846830368042,48200
1998-12-24,5.949992243908654,5.9684513718628684,5.937686158605843,5.956145286560059,47600
1998-12-28,5.943840315037427,5.9561464026462,5.916151993469678,5.925381183624268,6200
1998-12-29,5.949990584730981,6.039210053849081,5.949990584730981,6.023827075958252,24000
1998-12-30,6.054593680447579,6.069976661894927,5.97460412979126,5.97460412979126,140800
1998-12-31,5.953068733215332,5.953068733215332,5.913073583167508,5.953068733215332,43200
1999-01-04,5.910001619415947,5.956149093243255,5.8330881615646755,5.857700347900391,218600
1999-01-05,5.9038460380375835,5.928458213806152,5.879233862269014,5.928458213806152,222400
1999-01-06,5.946918915410685,6.008449371073992,5.946918915410685,5.989990234375,82000
1999-01-07,5.989989918021614,6.051520370435271,5.956147793642025,5.968453884124756,444600
1999-01-08,5.986909653051917,6.008445674837783,5.928456131682927,6.002292633056641,271800
1999-01-11,5.96845270071389,5.96845270071389,5.820779644201381,5.842315673828125,258000
1999-01-12,5.83616255996611,5.931534365603798,5.814626530597084,5.845391750335693,14200
1999-01-13,5.80847210668013,5.928456810706893,5.80847210668013,5.885385513305664,51800
1999-01-14,5.80231994662523,5.860774234682966,5.759248642673612,5.786937713623047,40000
1999-01-15,5.80847412593781,5.866928425426725,5.793091889927515,5.814627170562744,13800
1999-01-19,5.993061264803368,6.0115203857421875,5.906918700422211,6.0115203857421875,24400
1999-01-20,6.0176765141972295,6.05151862883722,5.9622991229622855,5.986911296844482,65400
1999-01-21,6.02998103385364,6.02998103385364,5.96537446975708,5.96537446975708,41000
1999-01-22,5.9253796378120045,6.048440481795639,5.900767469015277,6.005369186401367,41600
1999-01-25,6.005369818451768,6.005369818451768,5.7807841300964355,5.7807841300964355,27200
1999-01-26,5.8453931937884684,5.894617557525635,5.756174410066946,5.894617557525635,30400
1999-01-27,5.879235971674654,5.879235971674654,5.805399417877197,5.805399417877197,15600
1999-01-28,5.820780215187678,5.894616750686888,5.814627170562744,5.814627170562744,35200
