Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
1995-05-04,25.09290969625644,25.09290969625644,24.957441329956055,24.957441329956055,55800,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-05,24.842812866723836,24.842812866723836,24.676082579027703,24.801130294799805,3000,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-08,24.80113167653253,24.957441329956055,24.80113167653253,24.957441329956055,53000,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-09,25.00954601610796,25.00954601610796,24.863656997680664,24.863656997680664,3700,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-10,25.08249381342216,25.08249381342216,24.95744606694893,25.019969940185547,1300,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-11,24.978287479806184,25.092914581298828,24.978287479806184,25.092914581298828,10600,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-12,25.113749316978534,25.228376388549805,25.113749316978534,25.228376388549805,2500,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-15,25.270060345848595,25.384687423706055,25.270060345848595,25.384687423706055,5400,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-16,25.45762823069897,25.58267593383789,25.415945662985994,25.58267593383789,1100,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-17,25.54101341936042,25.59311666990991,25.520172119140625,25.520172119140625,42600,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-18,25.478487325068166,25.478487325068166,25.30133628845215,25.30133628845215,3700,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-19,25.05123432303047,25.186702728271484,25.05123432303047,25.186702728271484,600,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-22,25.280480989290183,25.405528710589227,25.280480989290183,25.384687423706055,26500,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-23,25.447215052211984,25.572262792026294,25.415953117258407,25.50973892211914,2900,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-24,25.697305397730666,25.697305397730666,25.551416397094727,25.551416397094727,8100,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-25,25.447202214391243,25.603511810302734,25.447202214391243,25.603511810302734,9200,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-26,25.54100047466339,25.54100047466339,25.290904998779297,25.290904998779297,2800,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-30,25.47847450563782,25.48889514960741,25.343006134033203,25.343006134033203,6000,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
1995-05-31,25.290902914185274,25.343006134033203,25.155434542580654,25.343006134033203,4000,1d,Daily,yfinance,max,2026-04-02T13:00:39Z
