Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2006-06-21,372.24923380295047,372.24923380295047,366.83046727638094,367.57421875,550,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-06-22,369.48667902624385,371.9835354402831,369.22103616895424,370.49603271484375,900,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-06-23,371.6648464663926,371.77111983617766,368.2648281987385,370.60235595703125,1013,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-06-26,370.8148332118736,371.3460784250745,369.16792036011555,369.4335632324219,1100,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-06-27,369.22104533800916,372.78043273818963,369.22104533800916,372.6210632324219,2213,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-06-28,372.08988836079254,373.20551564342975,370.7086181640625,370.7086181640625,15463,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-06-29,368.63672983398044,368.63672983398044,362.42107480147604,362.5804443359375,6825,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-06-30,362.31477567127615,363.1116638183594,361.9428999401593,363.1116638183594,2050,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-07-03,362.5804402076633,362.89917927295716,360.82729428571247,360.9866638183594,2700,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-07-05,363.5365894527002,365.1834615071682,363.37721996761036,363.642822265625,4725,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-07-06,362.8460614569415,363.8554152805931,361.67729757874145,363.1116638183594,4525,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-07-07,364.06791031777414,366.4054380024512,362.8991464754356,365.71478271484375,9200,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-07-10,364.5460174906326,366.1397530212451,363.37725378267146,365.3428649902344,3788,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-07-11,366.2460241703096,367.6803901923655,363.43038827157903,363.53662109375,9713,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
2006-07-12,363.37732911683173,368.42422014052244,363.37732911683173,367.8929748535156,14238,1d,Daily,yfinance,max,2026-04-02T15:25:03Z
