Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
1972-08-25,0.01133066543183882,0.011548613867305803,0.01133066543183882,0.01150470320135355,7526400,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-08-28,0.011504703819765254,0.011591990524079677,0.011461327783763409,0.011461327783763409,2918400,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-08-29,0.011417955540161265,0.011417955540161265,0.011330668814480305,0.011330668814480305,5836800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-08-30,0.011330668814480305,0.011330668814480305,0.011243382088799344,0.011330668814480305,1228800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-08-31,0.011243383793395909,0.011243383793395909,0.011156097054481506,0.011156097054481506,2611200,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-01,0.01120000920392268,0.011243385262787342,0.01120000920392268,0.011243385262787342,768000,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-05,0.011243383793395909,0.011243383793395909,0.011156097054481506,0.011156097054481506,1689600,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-06,0.011243385262787342,0.011243385262787342,0.011243385262787342,0.011243385262787342,768000,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-07,0.011243378427109783,0.011243378427109783,0.011200002394616604,0.011200002394616604,3532800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-08,0.01115609582265261,0.01115609582265261,0.011112719774246216,0.011112719774246216,1996800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-11,0.011200002394616604,0.011200002394616604,0.011200002394616604,0.011200002394616604,2764800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-12,0.011200002394616604,0.011200002394616604,0.011200002394616604,0.011200002394616604,1843200,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-13,0.011200002394616604,0.011200002394616604,0.011200002394616604,0.011200002394616604,460800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-14,0.011200006784866415,0.01128675788640976,0.011156096102893358,0.01128675788640976,3840000,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-15,0.011243378427109783,0.011243378427109783,0.011200002394616604,0.011200002394616604,1536000,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-18,0.011243385262787342,0.011286760324203138,0.011243385262787342,0.011243385262787342,3225600,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-19,0.01120000774020004,0.01120000774020004,0.011112721001285636,0.011156097054481506,9369600,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-20,0.01106934156268835,0.01106934156268835,0.01106934156268835,0.01106934156268835,153600,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-21,0.010982062884062664,0.010982062884062664,0.010720738209784031,0.010720738209784031,4300800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-22,0.010676822191653133,0.010676822191653133,0.010328210890293123,0.010328210890293121,2611200,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-25,0.010284838566312507,0.010284838566312507,0.01002297829836607,0.01002297829836607,2918400,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-26,0.010022978945252909,0.010022978945252909,0.009936227813747945,0.009979602880775928,2150400,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-27,0.00989231094421985,0.00989231094421985,0.009761649183928967,0.009761649183928967,1996800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-28,0.009936227172460059,0.010110265054348215,0.009936227172460059,0.01002297829836607,4300800,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-09-29,0.010110265805851289,0.010154176503419876,0.010110265805851289,0.010154176503419876,768000,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-10-02,0.01024091973879718,0.0106334425508976,0.01024091973879718,0.010633442550897598,4915200,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-10-03,0.01072073236632121,0.010807483457028868,0.01072073236632121,0.010807483457028866,1536000,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-10-04,0.010851396510511065,0.011112721099594693,0.010851396510511065,0.011025434359908104,4608000,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-10-05,0.010960107035126924,0.010960107035126924,0.010720738209784031,0.010720738209784031,4147200,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-10-06,0.010676821812877107,0.010676821812877107,0.01028483547270298,0.01028483547270298,29337600,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
1972-10-09,0.010371588699880988,0.010458875447511673,0.010371588699880988,0.010458875447511673,3840000,1d,Daily,yfinance,max,2026-04-02T16:12:47Z
