Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
1993-01-29,24.19257896282256,24.19257896282256,24.072217873455283,24.175384521484375,1003200,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-01,24.19258011397669,24.34733009338379,24.19258011397669,24.34733009338379,480500,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-02,24.330128958058914,24.416101145189863,24.278545645780344,24.398906707763672,201300,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-03,24.433305868045053,24.674028093345992,24.416111423380702,24.65683364868164,529400,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-04,24.742786724037593,24.811564449469245,24.467675822310976,24.759981155395508,531500,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-05,24.742801666259766,24.79438499148477,24.605246132326425,24.742801666259766,492100,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-08,24.742801666259766,24.828773874968103,24.70841278277643,24.742801666259766,596100,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-09,24.656832127073915,24.656832127073915,24.51927657824784,24.570859909057617,122100,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-10,24.570852898118545,24.622436214209767,24.50207514333025,24.605241775512695,379600,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-11,24.639623306391137,24.828762075665598,24.639623306391137,24.725595474243164,19500,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-12,24.69122232117683,24.69122232117683,24.53647232055664,24.53647232055664,42500,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-16,24.467693124547612,24.467693124547612,23.883082044973037,23.917470932006836,374800,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-17,23.9174610837758,23.95184995664967,23.814294465154195,23.900266647338867,210900,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-18,24.175396621956764,24.175396621956764,23.55639642395503,23.88309097290039,378100,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-19,23.88307155187708,23.969043731689453,23.84868267995213,23.969043731689453,34900,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-22,24.037834470147658,24.089417805920508,23.969056689117192,24.055028915405273,513600,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-23,24.12380639268605,24.141000837727166,23.917473052192655,24.03783416748047,373700,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-24,24.05502457672593,24.34733009338379,24.05502457672593,24.34733009338379,26300,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-25,24.330128958058914,24.416101145189863,24.278545645780344,24.398906707763672,44500,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-02-26,24.45050591100361,24.45050591100361,24.312950322193466,24.433311462402344,66200,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-01,24.51926330587943,24.51926330587943,24.330124528625102,24.364513397216797,66500,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-02,24.38170680283505,24.725595474243164,24.347317935694242,24.725595474243164,182400,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-03,24.76000143880659,24.84597366602467,24.72561254791936,24.828779220581055,280100,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-04,24.86315223035042,24.86315223035042,24.691207885742188,24.691207885742188,89500,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-05,24.725608902936543,24.828775560389683,24.605247802574542,24.6224422454834,40000,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-08,24.67401083701295,25.172649383544922,24.67401083701295,25.172649383544922,50800,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-09,25.121083606670293,25.13827805130183,25.03511138351263,25.086694717407227,169300,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-10,25.08669181855041,25.13827514648437,24.983525162682486,25.138275146484375,194400,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-11,25.155466449931165,25.224244211926873,25.03510536643867,25.069494247436523,70900,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-12,24.86316016310218,24.880354603049003,24.656826883740337,24.81157684326172,643600,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-15,24.794380753615805,24.931936264038086,24.794380753615805,24.931936264038086,310800,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-16,24.931936264038086,25.000714019249227,24.931936264038086,24.931936264038086,30800,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-17,24.897548424047702,24.897548424047702,24.742798468373373,24.77718734741211,21800,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-18,24.88035294762973,25.035102896854795,24.88035294762973,24.931936264038086,59300,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-19,25.032417928734063,25.032417928734063,24.89421272277832,24.89421272277832,66900,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-22,24.652359939170566,24.807840835773604,24.635084283992448,24.756013870239258,183400,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-23,24.825098824036154,24.842374466919964,24.77327189538472,24.807823181152344,55200,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-24,24.77327189538472,24.911477038455207,24.652342395198044,24.807823181152344,37200,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-25,24.825110754257256,25.015142917303066,24.79055945188529,24.963315963745117,110100,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-26,24.946019867516757,24.963295504544124,24.807814771297828,24.825090408325195,101500,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-29,24.842382286954734,25.049690066818055,24.842382286954734,24.928760528564453,87100,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-30,24.9633067578551,24.99785804748535,24.928755468224853,24.99785804748535,56000,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
1993-03-31,25.066961417719206,25.136063999160196,24.980583190917965,24.98058319091797,111600,1d,Daily,yfinance,max,2026-04-03T14:19:01Z
