Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2000-05-26,32.53416307544512,32.66814041137695,32.37785618352466,32.66814041137695,74800,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-05-30,33.13706036783318,33.87393569946289,33.13706036783318,33.87393569946289,57600,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-05-31,33.985569845866685,34.4321607768242,33.985569845866685,33.996734619140625,36000,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-01,34.694549300843654,34.767120361328125,34.694549300843654,34.767120361328125,7000,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-02,36.341360532320465,36.57582092285156,36.341360532320465,36.57582092285156,29400,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-05,36.486511702631034,36.843784767038684,36.39719343652912,36.44185256958008,48400,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-06,37.01680824710328,37.44665204668508,36.68744741365747,36.799095153808594,151800,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-07,36.57581438931552,36.84376907348633,36.24087103410201,36.84376907348633,131000,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-08,37.24570588381872,37.24570588381872,36.75445556640625,36.75445556640625,91400,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-09,37.111731385188314,37.402015686035156,37.089401823584716,37.402015686035156,41600,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-12,37.51366207332285,37.51366207332285,36.26320667087876,36.29111862182617,85200,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-13,36.20179895931721,36.75445556640625,35.86127317111084,36.75445556640625,168200,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-14,37.055906484415246,37.055906484415246,36.57582092285156,36.57582092285156,43200,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-15,36.35250970793933,36.62046432495117,36.0008192731113,36.62046432495117,26800,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-16,36.77678667556136,36.79911623638441,36.41951370239258,36.41951370239258,30200,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-19,36.62047609758149,37.33502197265625,36.45300440811084,37.33502197265625,59200,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-20,37.39084906529899,37.63647423085186,37.24570692201774,37.580650329589844,47000,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-21,37.26695746856635,37.847857285222666,37.26695746856635,37.78083038330078,66800,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-22,37.89253361399581,37.89253361399581,36.64136505126953,36.64136505126953,139600,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-23,36.99885685536084,36.99885685536084,36.10516466078691,36.39561462402344,235800,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-26,36.54083951738402,36.84246063232422,36.37327223130614,36.84246063232422,93600,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-27,36.89829089152394,37.22225408736233,36.26153564453125,36.26153564453125,112800,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-28,36.4179549079675,37.311647052948295,36.4179549079675,37.17759323120117,170600,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-29,36.998852572598295,37.065879479432716,36.4849796202011,36.5966911315918,212200,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-06-30,36.61903274316997,36.94858169555664,36.3174116681042,36.94858169555664,1171800,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
2000-07-03,36.86479831211042,37.468040466308594,36.82011370809575,37.468040466308594,15800,1d,Daily,yfinance,max,2026-04-02T13:00:38Z
