Date,Open,High,Low,Close,Volume
2016-09-13,14.171089172363281,14.171089172363281,14.171089172363281,14.171089172363281,300
2016-09-14,14.171089172363281,14.171089172363281,14.171089172363281,14.171089172363281,0
2016-09-15,14.171089172363281,14.171089172363281,14.171089172363281,14.171089172363281,0
2016-09-16,14.132683022058654,14.132683022058654,14.113480567932129,14.113480567932129,1500
2016-09-19,14.228694691110606,14.257498376643182,14.224854565955681,14.247897148132324,700
2016-09-20,14.372712135314941,14.372712135314941,14.372712135314941,14.372712135314941,300
2016-09-21,14.372712135314941,14.372712135314941,14.372712135314941,14.372712135314941,0
2016-09-22,14.766350500283693,14.775951728089511,14.679941281278293,14.708744049072266,4000
2016-09-23,14.718346392309545,14.718346392309545,14.631937166755613,14.660740852355957,9500
2016-09-26,14.545526865717116,14.545526865717116,14.431275367736816,14.431275367736816,2900
2016-09-27,14.564731108564615,16.014483725369338,14.513845327354572,14.603135108947754,3600
2016-09-28,14.679943811830167,14.699146270751953,14.6031358073903,14.699146270751953,3000
2016-09-29,14.69914448518782,14.69914448518782,14.641538031043787,14.651139259338379,3900
2016-09-30,14.670342582369274,14.699146270751953,14.593534577929407,14.699146270751953,4100
2016-10-03,14.747149253664162,14.747149253664162,14.583932030078401,14.648259162902832,3600
2016-10-04,14.77595307465562,14.77595307465562,14.641538619995117,14.641538619995117,10900
2016-10-05,14.766352064024103,14.795154834868258,14.766352064024103,14.77595329284668,1500
2016-10-06,14.78555277355228,14.78555277355228,14.694343851744,14.727947235107422,3800
2016-10-07,14.737548828125,14.747149141021056,14.689543601150534,14.737548828125,8800
2016-10-10,14.823959299654883,14.833560529574598,14.80091762972072,14.80667781829834,11000
2016-10-11,14.843159719164843,14.843159719164843,14.689543724060059,14.689543724060059,6200
2016-10-12,14.699145668500845,14.699145668500845,14.58201268824911,14.631937980651855,5500
2016-10-13,14.47832249182624,14.51672649383545,14.401514487807823,14.51672649383545,6400
2016-10-14,14.56473172525287,14.57433295466108,14.51672649383545,14.51672649383545,3200
2016-10-17,14.574333781527637,14.603136555762745,14.545530091668844,14.564732551574707,10700
2016-10-18,14.756752044016388,14.756752044016388,14.67130329799241,14.679944038391113,3500
2016-10-19,14.74714879541373,14.74714879541373,14.641538031043787,14.651139259338379,6300
2016-10-20,14.651139725283864,14.689543724060059,14.641538496683925,14.689543724060059,8900
2016-10-21,14.673221818564876,14.689543724060059,14.673221818564876,14.689543724060059,500
2016-10-24,14.823957261964967,14.823957261964967,14.670341266860184,14.689543724060059,12500
2016-10-25,14.641540559950784,14.641540559950784,14.545530091668844,14.564732551574707,15100
2016-10-26,14.55225076951116,14.574333781527637,14.526328547386669,14.564732551574707,4100
2016-10-27,14.497523553250963,14.497523553250963,14.40151309967041,14.40151309967041,22100
2016-10-28,14.45911979675293,14.487922567059366,14.420715797803162,14.45911979675293,3600
2016-10-31,14.497524286203781,14.497524286203781,14.420716285705566,14.420716285705566,2600
2016-11-01,14.439917221442073,14.439917221442073,14.353507995605469,14.353507995605469,5700
2016-11-02,14.315103813978837,14.315103813978837,14.219094276428223,14.219094276428223,10200
2016-11-03,14.391912977287976,14.391912977287976,14.239257461423175,14.276700973510742,3200
2016-11-04,14.29590164260622,14.29590164260622,14.15188596919268,14.228693962097168,7200
2016-11-07,14.468720093756788,14.468720093756788,14.377511168616776,14.38231086730957,5800
2016-11-08,14.39191269882385,14.45912038644457,14.372711156377642,14.449519157409668,3200
2016-11-09,14.209493345767656,14.478321338416034,14.209493345767656,14.45911979675293,14800
2016-11-10,14.593535060039308,14.641540293306027,14.47832304957338,14.58393383026123,2300
2016-11-11,14.564732551574707,14.583934095856883,14.544570518047763,14.564732551574707,4900
2016-11-14,14.5551286677906,14.622335433959961,14.545527439588259,14.622335433959961,5500
2016-11-15,14.574331626802024,14.660740852355957,14.574331626802024,14.660740852355957,3100
2016-11-16,14.560890864429075,14.560890864429075,14.48408286428938,14.4917631149292,2000
2016-11-17,14.65113960269567,14.737548828125,14.590652595521009,14.737548828125,4500
2016-11-18,14.651140363544588,14.651140363544588,14.520566029518351,14.526327133178711,7300
2016-11-21,14.581052142638901,14.612735463950576,14.526326239350821,14.579132080078125,13400
2016-11-22,14.612735684138313,14.612735684138313,14.532086646005652,14.554169654846191,2500
2016-11-23,14.555131056550664,14.58393383026123,14.45047984946642,14.58393383026123,11100
2016-11-25,14.59353256225586,14.60313379039062,14.545527337205563,14.59353256225586,5900
2016-11-28,14.651141523084105,14.651141523084105,14.545529826772587,14.58393383026123,13600
2016-11-29,14.545527337205563,14.616575143529882,14.535927024694312,14.59353256225586,9500
2016-11-30,14.545527843474948,14.593533070196107,14.444717691421705,14.478321075439453,10200
2016-12-01,14.507124115020229,14.507124115020229,14.302623255445125,14.305502891540527,8300
2016-12-02,14.228694326849682,14.238295555114746,14.103881106274429,14.238295555114746,8500
2016-12-05,14.343906147851502,14.430315369958045,14.343906147851502,14.398632049560547,8800
2016-12-06,14.382311946231535,14.391913175584497,14.292062587810396,14.364070892333984,5900
2016-12-07,14.41111513183104,14.564731133627935,14.354469162496665,14.526327133178711,8900
2016-12-08,14.63193824482343,14.63193824482343,14.524407407321398,14.612736701965332,9100
