Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2024-04-03 00:00:00,1.0000550746917725,1.0002602338790894,0.99988853931427,0.999981164932251,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 01:00:00,0.9999892115592957,1.0001555681228638,0.9997050762176514,0.9999299049377441,173712384,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 02:00:00,1.0000038146972656,1.0000479221343994,0.9996578097343445,0.9999770522117615,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 03:00:00,0.9999686479568481,1.0001906156539917,0.9997116923332214,1.000030517578125,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 04:00:00,0.9999536871910095,1.0001881122589111,0.99981689453125,0.9999515414237976,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 05:00:00,1.000096321105957,1.0001404285430908,0.9998705983161926,1.000044345855713,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 06:00:00,0.9998891353607178,1.0000548362731934,0.9997962713241577,0.9999411106109619,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 07:00:00,0.9999626874923706,1.0000863075256348,0.9996206760406494,0.9999615550041199,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 08:00:00,0.9999322295188904,1.0000560283660889,0.9994552731513977,0.9999616742134094,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 09:00:00,0.9999162554740906,1.0000611543655396,0.9996323585510254,0.9997143745422363,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 10:00:00,0.9998264908790588,1.0000178813934326,0.9995426535606384,0.9998801350593567,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 11:00:00,0.9998963475227356,1.0001590251922607,0.9995988011360168,1.0000805854797363,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 12:00:00,1.0000600814819336,1.0002068281173706,0.9997179508209229,1.000089406967163,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
2024-04-03 13:00:00,1.0000946521759033,1.0002788305282593,0.9996915459632874,1.000003695487976,0,1h,1H,yfinance,730d,2026-04-02T03:09:43Z
