Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2007-05-30,71.19718438614859,71.21273040771484,71.13498843721928,71.21273040771484,1550,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-05-31,71.19718438614859,71.21273040771484,71.19718438614859,71.21273040771484,11200,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-01,71.2282943725586,71.2282943725586,71.2282943725586,71.2282943725586,1450,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-04,71.24386596679688,71.24386596679688,71.24386596679688,71.24386596679688,1050,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-05,71.2594179278997,71.27496395766724,71.24386596679688,71.24386596679688,3750,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-06,71.24385776222266,71.27495574951172,71.24385776222266,71.27495574951172,9750,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-07,71.24388559564751,71.25943756103516,71.24388559564751,71.25943756103516,12150,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-08,71.27495574951172,71.27495574951172,71.22831173424542,71.27495574951172,7850,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-11,71.27499330491888,71.30609130859375,71.27499330491888,71.30609130859375,2400,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-12,71.3060619485376,71.3060619485376,71.24386596679688,71.24386596679688,3900,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-13,71.24389530124402,71.30609130859375,71.24389530124402,71.30609130859375,3750,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-14,71.33717346191406,71.33717346191406,71.33717346191406,71.33717346191406,13400,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-15,71.36827621863029,71.39936828613281,71.3216262547029,71.39936828613281,1050,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-18,71.38382662083961,71.43047065628467,71.36828058613699,71.41492462158203,28000,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-19,71.41492462158203,71.41492462158203,71.41492462158203,71.41492462158203,850,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-20,71.39932956929333,71.44597950792442,71.39932956929333,71.43042755126953,3100,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-21,71.41488152594822,71.44597950792442,71.41488152594822,71.43042755126953,850,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-22,71.44601649101875,71.49266052246094,71.44601649101875,71.49266052246094,2200,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-25,71.44599419365117,71.46154022216797,71.44599419365117,71.46154022216797,29700,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-26,71.46151408587542,71.47706604003906,71.44596806304442,71.47706604003906,5100,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-27,71.49263821053636,71.49263821053636,71.46154022216797,71.46154022216797,8200,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-28,71.49266052246094,71.49266052246094,71.49266052246094,71.49266052246094,900,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-06-29,71.49264468459675,71.52374267578125,71.47709865467219,71.52374267578125,5650,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-07-02,71.54402923583984,71.60649493471242,71.5284083429029,71.54402923583984,13050,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-07-03,71.49717251465408,71.54402923583984,71.49717251465408,71.54402923583984,3000,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-07-05,71.5284083429029,71.54402923583984,71.48155757934221,71.54402923583984,5450,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
2007-07-06,71.55966596753946,71.57528686523438,71.55966596753946,71.57528686523438,3800,1d,Daily,yfinance,max,2026-04-02T15:25:05Z
