Date,Open,High,Low,Close,Volume
2008-06-25,36.47901124956165,36.988669843119816,36.47901124956165,36.84205627441406,2000
2008-06-26,41.88977228588892,41.88977228588892,35.59932598613446,35.648197174072266,9800
2008-06-27,35.459702791639444,35.459702791639444,34.970988112365525,35.019859313964844,7700
2008-06-30,35.44574013097381,35.57839015829006,35.08269500732422,35.08269500732422,17100
2008-07-01,34.9081506089406,34.9081506089406,33.553715324094696,34.07035446166992,14900
2008-07-02,33.881846205603736,33.881846205603736,33.16971969604492,33.16971969604492,6700
2008-07-03,32.96725447004975,33.18368327426532,32.618173004380544,33.16971969604492,6000
2008-07-07,33.588623442951906,33.65843867989872,33.455970764160156,33.455970764160156,2600
2008-07-08,33.67939669468609,33.67939669468609,32.69498660869646,33.4769287109375,12200
2008-07-09,33.51181394150081,33.8120241544558,33.232547760009766,33.232547760009766,4100
2008-07-10,33.20463679302367,33.59560641037376,32.88347975455367,33.52579116821289,1100
2008-07-11,33.67937938723358,33.94467937103692,33.38614958502975,33.69334030151367,4200
2008-07-14,34.189038507876006,34.40546730517872,33.944679891744364,34.37055969238281,22300
2008-07-15,34.07734046060118,34.07734046060118,33.07198393367533,33.777130126953125,12100
2008-07-16,33.80504576031076,34.55906295776367,33.80504576031076,34.55906295776367,4300
2008-07-17,35.250262311721514,35.31309710834167,34.60795076146193,34.6288948059082,4700
2008-07-18,34.48226879749039,34.48226879749039,34.27282043832455,34.335655212402344,4800
2008-07-21,34.733598761581725,35.01286494256461,34.57302163966446,34.9989013671875,17300
2008-07-22,35.23629207957054,36.164847606341475,34.140176238999295,34.34962463378906,9500
2008-07-23,34.63586345754123,34.65680749323638,34.29376244926588,34.32168960571289,5000
2008-07-24,33.881847913684325,33.881847913684325,32.56930345416075,32.78573226928711,6500
2008-07-25,33.00216208396063,33.16971969604492,32.681007774732215,33.16971969604492,2700
2008-07-28,32.64611120311195,33.18369720552684,32.64611120311195,32.96028518676758,18800
2008-07-29,33.204619376158035,33.87485493715354,33.13480150733806,33.73522186279297,19200
2008-07-30,34.293769426017604,34.55209168078543,34.216971061804514,34.517181396484375,3600
