Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2023-05-04 13:30:00,170.47000122070312,170.64500427246094,167.17999267578125,167.17999267578125,0,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-04 14:30:00,166.92999267578125,167.61000061035156,165.9199981689453,167.02000427246094,51764,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-04 15:30:00,166.9600067138672,166.9600067138672,165.63999938964844,166.4199981689453,23095,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-04 16:30:00,166.42999267578125,167.59010314941406,166.2200927734375,167.53500366210938,14268,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-04 17:30:00,167.52999877929688,168.0050048828125,167.43499755859375,167.44000244140625,21559,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-04 18:30:00,167.3000030517578,167.63999938964844,167.07000732421875,167.4600067138672,28876,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-04 19:30:00,167.4499969482422,167.82000732421875,167.25999450683594,167.6199951171875,60611,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-05 13:30:00,168.36000061035156,169.80999755859375,168.36000061035156,169.44119262695312,20834,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-05 14:30:00,169.8000030517578,170.24000549316406,169.1199951171875,169.35000610351562,17223,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-05 15:30:00,169.3699951171875,169.3699951171875,168.8800048828125,169.0749969482422,9602,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-05 16:30:00,169.14999389648438,169.14999389648438,168.63999938964844,168.88999938964844,10568,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-05 17:30:00,168.94000244140625,169.67999267578125,168.80999755859375,169.67999267578125,12681,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-05 18:30:00,169.6199951171875,170.36000061035156,169.6199951171875,170.02000427246094,18021,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-05 19:30:00,170.24000549316406,170.52000427246094,170.01499938964844,170.07000732421875,45133,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-08 13:30:00,170.0,170.2899932861328,168.97999572753906,169.3350067138672,16293,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-08 14:30:00,169.27000427246094,169.5399932861328,168.75999450683594,168.75999450683594,15905,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-08 15:30:00,168.5500030517578,168.94000244140625,168.39999389648438,168.55999755859375,13470,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-08 16:30:00,168.61000061035156,168.89999389648438,168.27999877929688,168.7899932861328,35572,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-08 17:30:00,168.8800048828125,169.38999938964844,168.72000122070312,168.97999572753906,20721,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-08 18:30:00,169.11000061035156,169.2100067138672,168.6199951171875,168.6699981689453,28791,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-08 19:30:00,168.6699981689453,169.05499267578125,168.61000061035156,169.0500030517578,50860,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-09 13:30:00,169.1999969482422,169.1999969482422,167.625,168.92999267578125,27587,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-09 14:30:00,168.82000732421875,170.11000061035156,168.6300048828125,169.89999389648438,30196,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-09 15:30:00,169.89500427246094,170.5,169.83999633789062,170.5,38591,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-09 16:30:00,170.32000732421875,171.0850067138672,170.22999572753906,171.0850067138672,34400,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-09 17:30:00,171.22999572753906,171.6199951171875,170.91000366210938,171.61000061035156,38895,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-09 18:30:00,171.63999938964844,171.66000366210938,171.03500366210938,171.47000122070312,124564,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-09 19:30:00,171.52999877929688,171.6999969482422,171.27000427246094,171.66000366210938,202471,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-10 13:30:00,172.07000732421875,172.07000732421875,169.2550048828125,169.66000366210938,49060,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-10 14:30:00,169.64999389648438,170.30999755859375,168.75,169.82000732421875,30420,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-10 15:30:00,169.88999938964844,170.30999755859375,169.6378936767578,170.1300048828125,25092,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-10 16:30:00,169.99000549316406,170.16000366210938,169.2899932861328,169.39999389648438,20082,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-10 17:30:00,169.30999755859375,170.82000732421875,169.10499572753906,170.72999572753906,43672,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-10 18:30:00,170.68499755859375,171.14999389648438,170.625,171.0500030517578,55550,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-10 19:30:00,170.97999572753906,171.22999572753906,170.39500427246094,170.6199951171875,93258,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-11 13:30:00,169.89999389648438,170.27999877929688,167.8699951171875,168.71499633789062,20154,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-11 14:30:00,168.89500427246094,169.05499267578125,168.01499938964844,168.3800048828125,20518,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-11 15:30:00,168.52000427246094,169.1699981689453,168.4250030517578,168.58999633789062,28425,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-11 16:30:00,168.58999633789062,168.96499633789062,168.41000366210938,168.41000366210938,13012,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-11 17:30:00,168.4149932861328,168.5850067138672,168.0,168.36000061035156,26771,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-11 18:30:00,168.3699951171875,168.82000732421875,168.27499389648438,168.6300048828125,47895,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
2023-05-11 19:30:00,168.6300048828125,168.63499450683594,168.17999267578125,168.27000427246094,93775,1h,1H,yfinance,730d,2026-04-02T02:56:07Z
