Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2023-05-04 13:30:00,50.400001525878906,50.46500015258789,50.350101470947266,50.44499969482422,0,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-04 14:30:00,50.44960021972656,50.470001220703125,50.40359878540039,50.43000030517578,717201,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-04 15:30:00,50.43429946899414,50.4900016784668,50.41999816894531,50.439998626708984,346875,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-04 16:30:00,50.439998626708984,50.45500183105469,50.40999984741211,50.435001373291016,340416,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-04 17:30:00,50.435001373291016,50.44990158081055,50.41999816894531,50.42499923706055,140631,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-04 18:30:00,50.43000030517578,50.45000076293945,50.41999816894531,50.439998626708984,465002,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-04 19:30:00,50.439998626708984,50.459999084472656,50.43000030517578,50.45000076293945,461263,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-05 13:30:00,50.41999816894531,50.44499969482422,50.369998931884766,50.419898986816406,388892,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-05 14:30:00,50.42729949951172,50.439998626708984,50.3849983215332,50.38999938964844,291716,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-05 15:30:00,50.38999938964844,50.40999984741211,50.380001068115234,50.40420150756836,154421,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-05 16:30:00,50.40380096435547,50.415000915527344,50.38999938964844,50.400001525878906,215286,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-05 17:30:00,50.404998779296875,50.43000030517578,50.400001525878906,50.41999816894531,139367,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-05 18:30:00,50.42499923706055,50.47999954223633,50.42499923706055,50.474998474121094,242486,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-05 19:30:00,50.47359848022461,50.47999954223633,50.439998626708984,50.45000076293945,355356,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-08 13:30:00,50.369998931884766,50.38999938964844,50.32500076293945,50.345001220703125,450854,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-08 14:30:00,50.349098205566406,50.369998931884766,50.34000015258789,50.369998931884766,285894,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-08 15:30:00,50.369998931884766,50.400001525878906,50.36000061035156,50.369998931884766,1001239,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-08 16:30:00,50.3650016784668,50.380001068115234,50.36000061035156,50.37900161743164,329155,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-08 17:30:00,50.37590026855469,50.38999938964844,50.36000061035156,50.369998931884766,564637,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-08 18:30:00,50.375,50.400001525878906,50.369998931884766,50.3849983215332,488737,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-08 19:30:00,50.3849983215332,50.400001525878906,50.349998474121094,50.36000061035156,403305,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-09 13:30:00,50.40999984741211,50.40999984741211,50.380001068115234,50.3849983215332,201722,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-09 14:30:00,50.3849983215332,50.4099006652832,50.37009811401367,50.38970184326172,360435,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-09 15:30:00,50.384300231933594,50.38999938964844,50.369998931884766,50.375,172572,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-09 16:30:00,50.375,50.38999938964844,50.36000061035156,50.37379837036133,201174,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-09 17:30:00,50.375,50.380001068115234,50.349998474121094,50.35499954223633,269312,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-09 18:30:00,50.35499954223633,50.36000061035156,50.34000015258789,50.35499954223633,397405,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-09 19:30:00,50.35499954223633,50.36000061035156,50.345001220703125,50.349998474121094,275220,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-10 13:30:00,50.400001525878906,50.47999954223633,50.380001068115234,50.44499969482422,288599,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-10 14:30:00,50.44580078125,50.470001220703125,50.439998626708984,50.449798583984375,117773,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-10 15:30:00,50.44499969482422,50.470001220703125,50.44279861450195,50.464500427246094,155637,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-10 16:30:00,50.46500015258789,50.47999954223633,50.45500183105469,50.470001220703125,210095,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-10 17:30:00,50.474998474121094,50.47999954223633,50.45000076293945,50.46689987182617,245623,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-10 18:30:00,50.46419906616211,50.47999954223633,50.459999084472656,50.46659851074219,248752,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-10 19:30:00,50.4630012512207,50.46979904174805,50.439998626708984,50.439998626708984,261133,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-11 13:30:00,50.47999954223633,50.4900016784668,50.45000076293945,50.46500015258789,268871,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-11 14:30:00,50.46500015258789,50.46500015258789,50.40999984741211,50.41210174560547,198251,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-11 15:30:00,50.415000915527344,50.439998626708984,50.40999984741211,50.435001373291016,320774,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-11 16:30:00,50.435001373291016,50.459999084472656,50.41999816894531,50.439998626708984,327591,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-11 17:30:00,50.439998626708984,50.45000076293945,50.41999816894531,50.43000030517578,585488,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-11 18:30:00,50.41999816894531,50.43000030517578,50.404998779296875,50.429901123046875,459453,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-11 19:30:00,50.42499923706055,50.439998626708984,50.40999984741211,50.439998626708984,277238,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-12 13:30:00,50.40999984741211,50.44499969482422,50.40449905395508,50.40999984741211,509610,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-12 14:30:00,50.417701721191406,50.417701721191406,50.375,50.39500045776367,236823,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-12 15:30:00,50.392799377441406,50.400001525878906,50.35430145263672,50.36009979248047,474352,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-12 16:30:00,50.3650016784668,50.369998931884766,50.34000015258789,50.34000015258789,159076,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-12 17:30:00,50.345001220703125,50.349998474121094,50.3302001953125,50.342498779296875,263648,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-12 18:30:00,50.349998474121094,50.349998474121094,50.31999969482422,50.334999084472656,338418,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-12 19:30:00,50.33000183105469,50.349998474121094,50.29999923706055,50.29999923706055,386663,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-15 13:30:00,50.290000915527344,50.31999969482422,50.27000045776367,50.314998626708984,526370,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-15 14:30:00,50.314998626708984,50.31999969482422,50.310001373291016,50.314998626708984,278634,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-15 15:30:00,50.314998626708984,50.33000183105469,50.310001373291016,50.33000183105469,317520,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-15 16:30:00,50.33000183105469,50.33000183105469,50.275001525878906,50.290000915527344,1347746,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-15 17:30:00,50.290000915527344,50.29999923706055,50.279998779296875,50.29999923706055,297209,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-15 18:30:00,50.29999923706055,50.31999969482422,50.290000915527344,50.310001373291016,388703,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-15 19:30:00,50.310001373291016,50.33000183105469,50.3036994934082,50.310001373291016,569739,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-16 13:30:00,50.22999954223633,50.290000915527344,50.220001220703125,50.275001525878906,537252,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-16 14:30:00,50.279998779296875,50.290000915527344,50.25,50.25,461677,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-16 15:30:00,50.255001068115234,50.29999923706055,50.25,50.28499984741211,524979,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-16 16:30:00,50.28499984741211,50.290000915527344,50.2599983215332,50.290000915527344,192491,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-16 17:30:00,50.290000915527344,50.31999969482422,50.290000915527344,50.310001373291016,273443,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-16 18:30:00,50.30289840698242,50.31999969482422,50.279998779296875,50.30500030517578,470910,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-16 19:30:00,50.30009841918945,50.310001373291016,50.29999923706055,50.310001373291016,167208,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-17 13:30:00,50.2599983215332,50.269100189208984,50.220001220703125,50.224998474121094,223064,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-17 14:30:00,50.220001220703125,50.22999954223633,50.20500183105469,50.21110153198242,293032,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-17 15:30:00,50.21500015258789,50.220001220703125,50.20000076293945,50.20500183105469,180808,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-17 16:30:00,50.20500183105469,50.209999084472656,50.16999816894531,50.16999816894531,183244,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-17 17:30:00,50.17499923706055,50.18000030517578,50.16999816894531,50.17499923706055,222717,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-17 18:30:00,50.16999816894531,50.18000030517578,50.13999938964844,50.13999938964844,647660,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-17 19:30:00,50.13999938964844,50.16999816894531,50.11000061035156,50.150001525878906,311777,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-18 13:30:00,50.099998474121094,50.149898529052734,49.959999084472656,50.0099983215332,1429254,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-18 14:30:00,50.005001068115234,50.02000045776367,49.970001220703125,49.9901008605957,966930,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-18 15:30:00,50.0,50.0,49.970001220703125,49.974998474121094,453277,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-18 16:30:00,49.97100067138672,49.97740173339844,49.939998626708984,49.95000076293945,255512,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-18 17:30:00,49.95500183105469,49.959999084472656,49.88999938964844,49.89500045776367,373630,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-18 18:30:00,49.89500045776367,49.90999984741211,49.869998931884766,49.89500045776367,501730,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-18 19:30:00,49.89929962158203,49.900001525878906,49.86000061035156,49.869998931884766,339312,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-19 13:30:00,49.88999938964844,49.88999938964844,49.75,49.763999938964844,939117,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-19 14:30:00,49.76499938964844,49.77000045776367,49.68000030517578,49.75080108642578,972818,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-19 15:30:00,49.75669860839844,49.77000045776367,49.720001220703125,49.744998931884766,341819,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-19 16:30:00,49.744998931884766,49.77000045776367,49.72999954223633,49.76900100708008,587007,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-19 17:30:00,49.7599983215332,49.77000045776367,49.7400016784668,49.75,297283,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-19 18:30:00,49.74259948730469,49.77000045776367,49.7400016784668,49.755001068115234,366506,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-19 19:30:00,49.755001068115234,49.77000045776367,49.7400016784668,49.7400016784668,410881,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-22 13:30:00,49.68000030517578,49.69599914550781,49.619998931884766,49.665000915527344,642017,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-22 14:30:00,49.665000915527344,49.68000030517578,49.650001525878906,49.654998779296875,409090,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-22 15:30:00,49.654998779296875,49.659000396728516,49.61000061035156,49.619998931884766,397140,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-22 16:30:00,49.619998931884766,49.63999938964844,49.61000061035156,49.630001068115234,179188,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-22 17:30:00,49.6349983215332,49.68000030517578,49.630001068115234,49.650001525878906,869970,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-22 18:30:00,49.640098571777344,49.65999984741211,49.630001068115234,49.6349983215332,296133,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-22 19:30:00,49.63909912109375,49.650001525878906,49.630001068115234,49.63999938964844,431375,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-23 13:30:00,49.630001068115234,49.659000396728516,49.599998474121094,49.619998931884766,382415,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-23 14:30:00,49.619998931884766,49.62699890136719,49.5099983215332,49.534000396728516,437103,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-23 15:30:00,49.529998779296875,49.529998779296875,49.5099983215332,49.525001525878906,271859,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-23 16:30:00,49.527198791503906,49.540000915527344,49.52330017089844,49.535701751708984,367853,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-23 17:30:00,49.529998779296875,49.540000915527344,49.5,49.525001525878906,591591,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-23 18:30:00,49.52000045776367,49.529998779296875,49.5,49.525001525878906,517687,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-23 19:30:00,49.525001525878906,49.54999923706055,49.5,49.5,262512,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-24 13:30:00,49.5,49.52000045776367,49.459999084472656,49.5099983215332,1075746,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-24 14:30:00,49.50899887084961,49.540000915527344,49.47999954223633,49.48500061035156,1533585,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-24 15:30:00,49.48500061035156,49.4900016784668,49.439998626708984,49.46139907836914,690123,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-24 16:30:00,49.46900177001953,49.5,49.45000076293945,49.45500183105469,190712,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-24 17:30:00,49.45500183105469,49.519901275634766,49.45500183105469,49.519901275634766,524991,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-24 18:30:00,49.51110076904297,49.525001525878906,49.47999954223633,49.494998931884766,575710,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-24 19:30:00,49.494998931884766,49.5,49.47999954223633,49.494998931884766,315304,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-25 13:30:00,49.41999816894531,49.4900016784668,49.41999816894531,49.474998474121094,416552,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-25 14:30:00,49.474998474121094,49.4900016784668,49.459999084472656,49.474998474121094,301067,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-25 15:30:00,49.47669982910156,49.47669982910156,49.439998626708984,49.45090103149414,252417,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-25 16:30:00,49.45500183105469,49.560001373291016,49.45500183105469,49.529998779296875,847427,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-25 17:30:00,49.529998779296875,49.58000183105469,49.529998779296875,49.57500076293945,306506,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
2023-05-25 18:30:00,49.57500076293945,49.58000183105469,49.52000045776367,49.56010055541992,515548,1h,1H,yfinance,730d,2026-04-02T02:47:20Z
