Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
2010-11-18,26.03828945352758,26.774802318196052,25.2125032482154,25.435688018798828,457044300,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-11-19,25.40593211843931,25.666313877671136,24.632222265367133,25.487764358520508,107842000,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-11-22,25.44312655736246,25.651431943872197,25.15298610102446,25.353853225708008,36650600,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-11-23,25.257142182804785,25.28690090999808,24.691737717925875,24.73637580871582,31170200,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-11-24,25.093471841267338,25.145548194508,24.714058005092745,24.90748405456543,26138000,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-11-26,24.855413033441447,25.152994691182673,24.706622204570834,25.145553588867188,12301200,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-11-29,25.145553588867188,25.152994691182673,24.60246947574611,25.145553588867188,27776900,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-11-30,24.94467986528083,25.480325573807978,24.818209538516513,25.44312858581543,57476900,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-01,25.777905029702282,26.00108977721677,25.6067937907282,25.874616622924805,34633200,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-02,25.978770978457995,26.0234090659968,25.67375114181338,25.80022430419922,23196100,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-03,25.703510284423828,25.740707272336365,25.272020116331518,25.703510284423828,19395200,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-06,25.65143394470215,25.87461871022087,25.599357594012723,25.65143394470215,11676500,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-07,25.85230065402038,25.956453353662702,25.636554154505156,25.80022430419922,20823000,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-08,25.748155786104977,25.837429150388335,25.539850323460783,25.62912368774414,12603900,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-09,25.562164879726417,25.614241239122293,25.011639717321625,25.100915908813477,18402200,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-10,25.182742412245368,25.286897945210082,24.944678298507927,25.152986526489258,11741700,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-13,25.264585684373873,25.331541415468198,25.071159593406385,25.145553588867188,11029300,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-14,25.09347516220052,25.234824877139115,24.885169721670213,25.212507247924805,15165600,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-15,25.152983112673652,25.301771035104675,25.004192352294922,25.004192352294922,10182700,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-16,24.974433632629633,25.19018009328141,24.966995371687165,25.004192352294922,9885700,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-17,24.944682170734538,25.294340133666992,24.691738655879924,25.294340133666992,35681600,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-20,25.22738130458907,25.331534002936557,25.100910981723743,25.115787506103516,12476400,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-21,25.190187988429408,25.24970260846544,25.0860352749049,25.18274688720703,9012400,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-22,25.086028470971108,26.00108785468422,24.94467596557011,25.97876739501953,20935100,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-23,25.79278278806356,26.425142913899577,25.755585801355128,25.89693832397461,20529200,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-27,25.599355810652067,25.956451978194828,25.43568566963111,25.740705490112305,7368300,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-28,26.320991925778333,26.536735597881457,26.090366052487262,26.27635383605957,23489000,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-29,26.387948478720432,27.005426464041054,26.224278315839772,26.797121047973633,20960800,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-30,26.856640463130926,27.51131839367113,26.79712583559943,27.39228630065918,16980800,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2010-12-31,27.407163481496102,27.49643683464889,27.206296308440788,27.422042846679688,6163900,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2011-01-03,27.764259274478096,28.270146330587664,27.548512739794873,27.570833206176758,24874900,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2011-01-04,27.60058236753407,28.262701175060375,27.28812429386933,28.19574546813965,32363400,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
2011-01-05,27.875852174328458,28.493330190213378,27.875852174328458,28.322221755981445,22503900,1d,Daily,yfinance,max,2026-04-02T21:10:17Z
