Date,Open,High,Low,Close,Volume,data_interval,timeframe_label,data_source,source_period_requested,downloaded_at_utc
1997-10-09,2.794836351954814,3.248586281015426,2.794836351954814,3.1302168369293213,10201979,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-10,3.472174174066323,3.485326706602051,3.1499460964007446,3.2748916149139404,10669148,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-13,3.2814667962426243,3.2814667962426243,3.189401695354232,3.2025539875030518,3044363,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-14,3.176249454590664,3.182825719279338,2.985543207501343,3.0710325241088867,2549907,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-15,2.880325610906426,2.992119279783808,2.873750054236938,2.9855432510375977,3167153,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-16,2.9855442501830733,2.9855442501830733,2.88032657483964,2.893479108810425,1770821,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-17,2.761956333365077,2.768532598025849,2.6370108453857637,2.6435868740081787,3287121,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-20,2.2095656721156636,2.3673915723739767,2.2029894060744954,2.3147830963134766,11499985,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-21,2.4199995404624985,2.6435868740081787,2.4068477192560254,2.6435868740081787,6924737,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-22,2.433152926708243,2.4397289576466488,2.3279352515015477,2.3345115184783936,4458573,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-23,2.2621740453137775,2.2621740453137775,2.1043479161935053,2.196413040161133,12494072,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-24,2.249022115758009,2.262173938506147,2.0254347560032833,2.0780436992645264,9498638,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-27,2.025434963303887,2.025434963303887,1.7952717866373868,1.8018479347229004,4905042,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-28,1.657174288631488,2.2095656394958496,1.644021874762524,2.2095656394958496,10417921,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
1997-10-29,2.02543535798977,2.0846203482348455,1.9991309965603328,2.005707263946533,7548100,1d,Daily,yfinance,max,2026-04-02T20:48:16Z
