agent,mean_actual_cumulative_return,median_actual_cumulative_return,std_actual_cumulative_return,min_actual_cumulative_return,max_actual_cumulative_return,p25_actual_cumulative_return,p75_actual_cumulative_return,mean_annualized_return,median_annualized_return,std_annualized_return,min_annualized_return,max_annualized_return,p25_annualized_return,p75_annualized_return,mean_annualized_sharpe,median_annualized_sharpe,std_annualized_sharpe,min_annualized_sharpe,max_annualized_sharpe,p25_annualized_sharpe,p75_annualized_sharpe,mean_trade_level_return_ratio,median_trade_level_return_ratio,std_trade_level_return_ratio,min_trade_level_return_ratio,max_trade_level_return_ratio,p25_trade_level_return_ratio,p75_trade_level_return_ratio,mean_max_drawdown,median_max_drawdown,std_max_drawdown,min_max_drawdown,max_max_drawdown,p25_max_drawdown,p75_max_drawdown,mean_number_of_trades,median_number_of_trades,std_number_of_trades,min_number_of_trades,max_number_of_trades,p25_number_of_trades,p75_number_of_trades,mean_p_value,median_p_value,std_p_value,min_p_value,max_p_value,p25_p_value,p75_p_value,mean_p_value_prominence,median_p_value_prominence,std_p_value_prominence,min_p_value_prominence,max_p_value_prominence,p25_p_value_prominence,p75_p_value_prominence,mean_actual_percentile,median_actual_percentile,std_actual_percentile,min_actual_percentile,max_actual_percentile,p25_actual_percentile,p75_actual_percentile,mean_RCSI,median_RCSI,std_RCSI,min_RCSI,max_RCSI,p25_RCSI,p75_RCSI,mean_RCSI_z,median_RCSI_z,std_RCSI_z,min_RCSI_z,max_RCSI_z,p25_RCSI_z,p75_RCSI_z,mean_median_simulated_return,median_median_simulated_return,std_median_simulated_return,min_median_simulated_return,max_median_simulated_return,p25_median_simulated_return,p75_median_simulated_return,proportion_significant,proportion_outperforming_null_median,mean_percentile,median_percentile,std_percentile,min_percentile,max_percentile,p25_percentile,p75_percentile,number_of_outer_runs,simulations_per_run,transaction_cost,research_grade,robustness_scope,p_value_interpretation,null_model,stability_classification,evidence_bucket,confidence_score,evaluation_power_score,confidence_bucket,evaluation_power_label,evidence_label,confidence_label,skill_luck_verdict,verdict_label,final_classification
trend_pullback,0.6235802985162964,0.6235802985162964,0.0,0.6235802985162964,0.6235802985162964,0.6235802985162964,0.6235802985162964,0.01569548419514818,0.01569548419514818,0.0,0.01569548419514818,0.01569548419514818,0.01569548419514818,0.01569548419514818,0.2640011974857194,0.2640011974857194,0.0,0.2640011974857194,0.2640011974857194,0.2640011974857194,0.2640011974857194,0.1289489016762337,0.1289489016762337,0.0,0.1289489016762337,0.1289489016762337,0.1289489016762337,0.1289489016762337,-0.19535847047784516,-0.19535847047784516,2.7755575615628914e-17,-0.19535847047784516,-0.19535847047784516,-0.19535847047784516,-0.19535847047784516,134.0,134.0,0.0,134,134,134.0,134.0,0.5493013972055889,0.5469061876247505,0.024718284359940463,0.5129740518962076,0.592814371257485,0.533433133732535,0.56187624750499,0.260626901722781,0.2620987328175375,0.019474512713634123,0.22708127655003335,0.2899046025359512,0.25036138679217007,0.27293417567534406,45.26946107784431,45.50898203592814,2.4718284359940483,40.91816367265469,48.902195608782435,44.01197604790419,46.8562874251497,-0.16117850777423298,-0.15115686507737924,0.036645605807055816,-0.24889041972863946,-0.11262559715282539,-0.16534923025326181,-0.14178635168410497,-0.25808281427614344,-0.2471848967687869,0.050868845995715874,-0.3784399901801096,-0.1858496061459429,-0.26512874260270775,-0.23111633300159165,0.6960862057279863,0.6909858489602223,0.04181083340344876,0.634940429067907,0.7857557948652939,0.666746718903961,0.7176810213109797,0.0,0.0,45.26946107784431,45.50898203592814,2.4718284359940483,40.91816367265469,48.902195608782435,44.01197604790419,46.8562874251497,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
breakout_volume_momentum,0.4170925988124371,0.41709259881243715,5.551115123125783e-17,0.41709259881243715,0.41709259881243715,0.41709259881243715,0.41709259881243715,0.011180690772995586,0.011180690772995586,1.734723475976807e-18,0.011180690772995586,0.011180690772995586,0.011180690772995586,0.011180690772995586,0.2714945140894539,0.2714945140894539,0.0,0.2714945140894539,0.2714945140894539,0.2714945140894539,0.2714945140894539,0.16825345831370497,0.16825345831370497,0.0,0.16825345831370497,0.16825345831370497,0.16825345831370497,0.16825345831370497,-0.13966604887607448,-0.13966604887607448,2.7755575615628914e-17,-0.13966604887607448,-0.13966604887607448,-0.13966604887607448,-0.13966604887607448,116.0,116.0,0.0,116,116,116.0,116.0,0.4864271457085828,0.48203592814371254,0.02101124329333449,0.469061876247505,0.5449101796407185,0.47305389221556887,0.4900199600798403,0.31336604985142447,0.31692896821228667,0.018016206977052054,0.2636750788264897,0.3287698635955094,0.309788938955029,0.32508937985714187,51.55688622754491,51.996007984031934,2.1011243293334503,45.70858283433134,53.293413173652695,51.197604790419156,52.8942115768463,-0.04910034147940232,-0.043658473308434864,0.013694446752959888,-0.07495422519260975,-0.033837468820032135,-0.061208996272162114,-0.038195586015237856,-0.10765688864781522,-0.09685234799352836,0.028910802119135236,-0.16675158113803154,-0.07645443937804051,-0.1313052733141271,-0.08347772635519403,0.4015360433948211,0.3963200864880448,0.02360031197081757,0.36906633976538905,0.462095918962661,0.388799808223002,0.4092853816246913,0.0,0.9,51.55688622754491,51.996007984031934,2.1011243293334503,45.70858283433134,53.293413173652695,51.197604790419156,52.8942115768463,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,unstable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
mean_reversion_vol_filter,-0.025021817305667472,-0.025021817305667472,0.0,-0.025021817305667472,-0.025021817305667472,-0.025021817305667472,-0.025021817305667472,-0.000990743132358435,-0.000990743132358435,0.0,-0.000990743132358435,-0.000990743132358435,-0.000990743132358435,-0.000990743132358435,-0.036263613327876636,-0.036263613327876636,0.0,-0.036263613327876636,-0.036263613327876636,-0.036263613327876636,-0.036263613327876636,-0.05353546180563511,-0.053535461805635114,6.938893903907228e-18,-0.053535461805635114,-0.053535461805635114,-0.053535461805635114,-0.053535461805635114,-0.10009752740538158,-0.10009752740538158,0.0,-0.10009752740538158,-0.10009752740538158,-0.10009752740538158,-0.10009752740538158,16.0,16.0,0.0,16,16,16.0,16.0,0.7087824351297405,0.7025948103792414,0.02493732207736647,0.6646706586826348,0.7504990019960079,0.6936127744510978,0.719560878243513,0.14975460636322063,0.1532968149404224,0.015228196649441018,0.12464988093958469,0.17739349236092583,0.14293371229342247,0.15888426303429548,29.321357285429144,29.940119760479043,2.4937322077366484,25.149700598802394,33.73253493013972,28.243512974051896,30.838323353293415,-0.05282008352147187,-0.052653791604927155,0.005219009691818984,-0.06076488333403915,-0.04327276375155948,-0.05630770584697781,-0.04927648793620193,-0.5423725889340016,-0.542236480364438,0.04750236517039176,-0.6069358537455153,-0.4646252899500896,-0.5898695912112046,-0.5020059688967489,0.026327879414069267,0.02632410970787115,0.006020942896587766,0.01906906526172198,0.03732378111759893,0.021045402814351855,0.030375258111355913,0.0,0.0,29.321357285429144,29.940119760479043,2.4937322077366484,25.149700598802394,33.73253493013972,28.243512974051896,30.838323353293415,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,negative_skill,0.6,,low,Not Used,Negative Skill,Low,negative_skill,Negative Skill,negative skill
trend_momentum_verification,0.9100645641042864,0.9100645641042864,1.1102230246251565e-16,0.9100645641042864,0.9100645641042864,0.9100645641042864,0.9100645641042864,0.02091348994798255,0.02091348994798255,3.469446951953614e-18,0.02091348994798255,0.02091348994798255,0.02091348994798255,0.02091348994798255,0.3970087134472706,0.3970087134472706,0.0,0.3970087134472706,0.3970087134472706,0.3970087134472706,0.3970087134472706,0.2362651601079832,0.23626516010798324,2.7755575615628914e-17,0.23626516010798324,0.23626516010798324,0.23626516010798324,0.23626516010798324,-0.17434280580605988,-0.17434280580605988,0.0,-0.17434280580605988,-0.17434280580605988,-0.17434280580605988,-0.17434280580605988,100.0,100.0,0.0,100,100,100.0,100.0,0.6826347305389222,0.6806387225548902,0.014531157463633778,0.6626746506986028,0.7065868263473054,0.6716566866267465,0.689620758483034,0.16590943863075708,0.167083346874748,0.009204195609547217,0.15083446384145788,0.17869964216320944,0.161402025025966,0.17286552584148734,31.936127744510976,32.13572854291417,1.4531157463633757,29.540918163672654,33.93213572854291,31.237524950099804,33.03393213572854,-0.594108338631427,-0.5983125956814835,0.03435513688084624,-0.6466155908557853,-0.5147653820681242,-0.6075050354517427,-0.5870419424593196,-0.5665949468798133,-0.5676181140211763,0.01885769325841837,-0.5916591439392749,-0.5413060879448909,-0.585191059638668,-0.5490355496490003,1.324213474659688,1.33152739006142,0.02940506531740339,1.2736375700525215,1.3721330864140915,1.3015403115228357,1.343410670204083,0.0,0.0,31.936127744510976,32.13572854291417,1.4531157463633757,29.540918163672654,33.93213572854291,31.237524950099804,33.03393213572854,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,negative_skill,0.6,,low,Not Used,Negative Skill,Low,negative_skill,Negative Skill,negative skill
adx_trend_following,0.5713078101080119,0.5713078101080119,0.0,0.5713078101080119,0.5713078101080119,0.5713078101080119,0.5713078101080119,0.01459787514169152,0.014597875141691518,1.734723475976807e-18,0.014597875141691518,0.014597875141691518,0.014597875141691518,0.014597875141691518,0.2915407290380161,0.2915407290380161,0.0,0.2915407290380161,0.2915407290380161,0.2915407290380161,0.2915407290380161,0.13729441351377747,0.13729441351377747,0.0,0.13729441351377747,0.13729441351377747,0.13729441351377747,0.13729441351377747,-0.13478712815275262,-0.13478712815275262,0.0,-0.13478712815275262,-0.13478712815275262,-0.13478712815275262,-0.13478712815275262,136.0,136.0,0.0,136,136,136.0,136.0,0.7876247504990019,0.7884231536926147,0.015822691562959214,0.7604790419161677,0.8063872255489022,0.7759481037924152,0.8028942115768464,0.10376861637138361,0.10325315632017315,0.008749758306751733,0.09345636075664075,0.11891275019162642,0.09534394342942301,0.11016974232262358,21.437125748502993,21.357285429141715,1.5822691562959212,19.560878243512974,24.151696606786427,19.91017964071856,22.604790419161674,-0.7821912285968693,-0.783652673885605,0.032556390419102174,-0.8294930105899573,-0.7398186139267121,-0.8123629058717696,-0.7527986000781848,-0.8256271957170606,-0.8318185720589126,0.02834504852305084,-0.8701107312422578,-0.7786057476753394,-0.8415704896779905,-0.8109679693944924,1.1955928273196839,1.2106879211653294,0.034598942739997585,1.1382061887986845,1.2478154875607572,1.161330530909878,1.2179229984035598,0.0,0.0,21.437125748502993,21.357285429141715,1.5822691562959212,19.560878243512974,24.151696606786427,19.91017964071856,22.604790419161674,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,negative_skill,0.6,,low,Not Used,Negative Skill,Low,negative_skill,Negative Skill,negative skill
uptrend_oversold_reversion,0.20208636304439004,0.20208636304439004,0.0,0.20208636304439004,0.20208636304439004,0.20208636304439004,0.20208636304439004,0.006255858290707595,0.006255858290707595,0.0,0.006255858290707595,0.006255858290707595,0.006255858290707595,0.006255858290707595,0.20865309871157162,0.20865309871157162,0.0,0.20865309871157162,0.20865309871157162,0.20865309871157162,0.20865309871157162,0.15397372478471275,0.15397372478471275,2.7755575615628914e-17,0.15397372478471275,0.15397372478471275,0.15397372478471275,0.15397372478471275,-0.10512347284261803,-0.10512347284261803,0.0,-0.10512347284261803,-0.10512347284261803,-0.10512347284261803,-0.10512347284261803,78.0,78.0,0.0,78,78,78.0,78.0,0.3031936127744511,0.30439121756487025,0.024615723448662488,0.2554890219560878,0.3373253493013972,0.2874251497005988,0.32285429141716565,0.5197464458292337,0.5166822924838779,0.035920434153354726,0.4719510212535722,0.5926277562193774,0.49103275082567166,0.541475233771996,69.88023952095809,69.76047904191617,2.4615723448662457,66.46706586826348,74.6506986027944,67.91417165668663,71.45708582834331,0.0983030619271547,0.09758841099765761,0.010765427227550552,0.08020328428118821,0.11365515166959131,0.09053297380951732,0.10861660935256907,0.49238271216467433,0.48210031233824535,0.066112734465129,0.3965678111366398,0.6117105870770547,0.4400749420410547,0.5369883444327328,0.0910050881289746,0.09223396729486039,0.011717012157454538,0.07348565268910748,0.11040564716564166,0.081860330573449,0.09607671071458836,0.0,1.0,69.88023952095809,69.76047904191617,2.4615723448662457,66.46706586826348,74.6506986027944,67.91417165668663,71.45708582834331,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
volatility_squeeze_breakout,0.10778993414585672,0.10778993414585672,0.0,0.10778993414585672,0.10778993414585672,0.10778993414585672,0.10778993414585672,0.0033337521497298754,0.0033337521497298754,0.0,0.0033337521497298754,0.0033337521497298754,0.0033337521497298754,0.0033337521497298754,0.15325605117816568,0.15325605117816568,2.7755575615628914e-17,0.15325605117816568,0.15325605117816568,0.15325605117816568,0.15325605117816568,0.20227816384689729,0.20227816384689729,0.0,0.20227816384689729,0.20227816384689729,0.20227816384689729,0.20227816384689729,-0.06679119916723864,-0.06679119916723864,0.0,-0.06679119916723864,-0.06679119916723864,-0.06679119916723864,-0.06679119916723864,30.0,30.0,0.0,30,30,30.0,30.0,0.6179640718562874,0.6187624750499002,0.014942089638493328,0.592814371257485,0.6506986027944112,0.6167664670658682,0.622255489021956,0.2091632353852933,0.20847603203297302,0.01047136289589652,0.18662012579930673,0.22708127655003335,0.20603168309670425,0.2098792464424111,38.40319361277445,38.32335329341318,1.4942089638493323,35.12974051896208,40.91816367265469,37.974051896207584,38.522954091816366,-0.08053015507829792,-0.07999717450976994,0.008323898780405164,-0.09925506677582666,-0.06871474554231818,-0.08349755445749155,-0.07433327036905818,-0.35000473005043164,-0.3467318589163551,0.031977639272819644,-0.41044755512731584,-0.2957333247759047,-0.3643310196857781,-0.3345197730389261,0.1786915506027485,0.1796460316741213,0.009410700899736205,0.1638830985541859,0.19489230436968558,0.1733975658470392,0.18383861335848684,0.0,0.0,38.40319361277445,38.32335329341318,1.4942089638493323,35.12974051896208,40.91816367265469,37.974051896207584,38.522954091816366,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,moderately variable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
connors_rsi2_pullback,0.48008765071009163,0.48008765071009163,5.551115123125783e-17,0.48008765071009163,0.48008765071009163,0.48008765071009163,0.48008765071009163,0.01290192851719905,0.01290192851719905,0.0,0.01290192851719905,0.01290192851719905,0.01290192851719905,0.01290192851719905,0.4509474524353353,0.45094745243533524,5.551115123125783e-17,0.45094745243533524,0.45094745243533524,0.45094745243533524,0.45094745243533524,0.2762265453015582,0.2762265453015582,5.551115123125783e-17,0.2762265453015582,0.2762265453015582,0.2762265453015582,0.2762265453015582,-0.11073499338564141,-0.11073499338564141,0.0,-0.11073499338564141,-0.11073499338564141,-0.11073499338564141,-0.11073499338564141,103.0,103.0,0.0,103,103,103.0,103.0,0.03772455089820359,0.03792415169660679,0.008299649854807101,0.021956087824351298,0.05389221556886228,0.03592814371257485,0.03992015968063872,1.434765273421918,1.4210841249144168,0.10214097684673419,1.2684739617082583,1.6584450407090208,1.3988077302032644,1.4445652207639397,96.42714570858284,96.40718562874252,0.8299649854807124,94.81037924151696,98.00399201596807,96.20758483033931,96.6067864271457,0.4014451086397283,0.4006040753586966,0.0072536269518044105,0.3920051836970093,0.41640165232122484,0.395255402806501,0.4050285249234211,2.0520742821655125,2.005962120326845,0.14408441816771786,1.924502104932072,2.4316559221835563,1.9670177129948545,2.1017313880358626,0.06177744129829538,0.06207981745726835,0.008477799303807364,0.04476273337725592,0.07724551964922781,0.056835356733377154,0.06649555497564884,0.9,1.0,96.42714570858284,96.40718562874252,0.8299649854807124,94.81037924151696,98.00399201596807,96.20758483033931,96.6067864271457,10,500,0.00047,False,monte_carlo_seed_stability_only,strong evidence,structure_preserving_random_timing,stable,strong_skill,0.9,,high,Not Used,Strong Skill,High,strong_skill,Strong Skill,strong skill
donchian_trend_reentry,0.20654428307085154,0.20654428307085154,0.0,0.20654428307085154,0.20654428307085154,0.20654428307085154,0.20654428307085154,0.006122436485844481,0.006122436485844481,8.673617379884035e-19,0.006122436485844481,0.006122436485844481,0.006122436485844481,0.006122436485844481,0.15221064647366966,0.15221064647366966,0.0,0.15221064647366966,0.15221064647366966,0.15221064647366966,0.15221064647366966,0.08350277363636661,0.08350277363636661,0.0,0.08350277363636661,0.08350277363636661,0.08350277363636661,0.08350277363636661,-0.22072895472119872,-0.2207289547211987,2.7755575615628914e-17,-0.2207289547211987,-0.2207289547211987,-0.2207289547211987,-0.2207289547211987,105.0,105.0,0.0,105,105,105.0,105.0,0.8812375249500999,0.8802395209580839,0.007996497255093856,0.8662674650698603,0.8942115768463074,0.8767465069860279,0.8882235528942115,0.054924904222034145,0.055399136399407155,0.003941916556446999,0.04855971186910173,0.062347996354735,0.05148101449586635,0.05712616656410785,12.075848303393213,12.17564870259481,0.799649725509386,10.778443113772456,13.572854291417165,11.377245508982035,12.5249500998004,-0.750589148299829,-0.74971791115416,0.027636894648883574,-0.8030146922232353,-0.699807052745991,-0.7592196579085491,-0.7412952587979718,-1.054750506264339,-1.057392160516288,0.01550352533032555,-1.0802513620962062,-1.0207545124543296,-1.059890085703399,-1.0494227841457744,0.8454754997396376,0.8447409212013923,0.030749831077284392,0.804017661386595,0.9195112217736141,0.8219944068578897,0.8553829515497955,0.0,0.0,12.075848303393213,12.17564870259481,0.799649725509386,10.778443113772456,13.572854291417165,11.377245508982035,12.5249500998004,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,stable,negative_skill,0.6,,low,Not Used,Negative Skill,Low,negative_skill,Negative Skill,negative skill
turn_of_month_seasonality,0.45051369116235485,0.45051369116235485,0.0,0.45051369116235485,0.45051369116235485,0.45051369116235485,0.45051369116235485,0.011843677832604906,0.011843677832604906,1.734723475976807e-18,0.011843677832604906,0.011843677832604906,0.011843677832604906,0.011843677832604906,0.2833731144230785,0.2833731144230785,5.551115123125783e-17,0.2833731144230785,0.2833731144230785,0.2833731144230785,0.2833731144230785,0.10281229053643519,0.10281229053643519,0.0,0.10281229053643519,0.10281229053643519,0.10281229053643519,0.10281229053643519,-0.14159693256376926,-0.14159693256376926,2.7755575615628914e-17,-0.14159693256376926,-0.14159693256376926,-0.14159693256376926,-0.14159693256376926,231.0,231.0,0.0,231,231,231.0,231.0,0.450499001996008,0.45109780439121755,0.018338306380428545,0.4231536926147705,0.47904191616766467,0.436626746506986,0.45808383233532934,0.3466651840435947,0.34574629319993744,0.01765028994896079,0.3196264841556397,0.37350186493849424,0.3390581371039376,0.3599309208973079,55.1497005988024,55.08982035928144,1.8338306380428542,52.29540918163673,57.884231536926144,54.39121756487026,56.53692614770459,-0.010599777714759746,-0.006400417920247314,0.024046182284392117,-0.05375883003356585,0.032838136174650145,-0.017910859266654214,0.002145555796469717,-0.021301745015900386,-0.013240913814680908,0.0509979470892915,-0.10896056697295847,0.07448493488171724,-0.03730746844613531,0.004506928889457553,0.39397147777138836,0.38769907347330207,0.02246400380992601,0.36918673962046683,0.4333903728437942,0.3770370448060961,0.407985692633716,0.0,1.0,55.1497005988024,55.08982035928144,1.8338306380428542,52.29540918163673,57.884231536926144,54.39121756487026,56.53692614770459,10,500,0.00047,False,monte_carlo_seed_stability_only,no evidence,structure_preserving_random_timing,unstable,random_luck,0.35,,low,Not Used,Random / Luck,Low,random_luck,Random / Luck,random / luck
