agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
adx_trend_following,0.8129287746653724,0.370418673218013,0.4165752625571038,0.3597747263767527,86.80659670164917,0.3963535121082686,1.1016713600199113,2000,0.4480259870064967,False
turn_of_month_seasonality,0.3420134006611152,0.1665331921040071,0.1827749830212515,0.2198386669692321,77.66116941529235,0.15923841763986368,0.7243421725357813,2000,0.4925537231384307,False
breakout_volume_momentum,0.2967219724451765,0.1216662174422307,0.1380430445097528,0.162467754939627,83.75812093953023,0.1586789279354237,0.9766795140019555,2000,0.4480259870064967,False
connors_rsi2_pullback,0.118738108204558,0.0237944718933699,0.0252791821058617,0.086512808329702,86.50674662668666,0.0934589260986963,1.0802900507231543,2000,0.4480259870064967,False
trend_momentum_verification,0.2187438434195758,0.1513715695043101,0.1600744211618296,0.1877221452654501,64.86756621689156,0.05866942225774621,0.3125333038080521,2000,0.5528664239308917,False
volatility_squeeze_breakout,0.0648632425718123,0.0097490339171647,0.0097223614194469,0.0359623773406293,94.50274862568716,0.055140881152365394,1.533293548145627,2000,0.4480259870064967,False
uptrend_oversold_reversion,0.0821740100618441,0.0390889819974595,0.0427698887939618,0.0972857395824393,66.91654172913543,0.03940412126788231,0.4050349150554744,2000,0.5528664239308917,False
mean_reversion_vol_filter,-0.0096526077157488,0.0197825767416527,0.0221096275991143,0.0723672611619385,32.733633183408294,-0.0317622353148631,-0.43890337709185573,2000,0.8245877061469264,False
donchian_trend_reentry,0.0713453151127015,0.1559983902258255,0.1806983215723362,0.2132216200945417,32.583708145927034,-0.10935300645963471,-0.5128607803052428,2000,0.8245877061469264,False
trend_pullback,0.0907192328880145,0.5895526464633125,0.6311929767020028,0.3859902953062403,6.096951524237881,-0.5404737438139883,-1.4002262502096914,2000,0.9395302348825588,False
random,0.2518733334178407,0.7502159787351157,0.8501266126977688,0.5976223128335827,12.693653173413294,-0.5982532792799281,-1.0010557946595966,2000,0.9395302348825588,False
