Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_20,trailing_return_60,trailing_return_5,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20
2018-05-27,588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,1788790016,-0.024880804357017006,676.7958526611328,635.0962609863282,644.0809408569336,703.5829508972168,0.03870948360569077,57.88311117543629,2466183993.6,0.7253270723685229,36.094137263674845,27.46197509765625,43.62225079049407,0.07617371412694282,676.7958526611328,57.88311117543629,792.5620750120054,561.0296303102602,0.34210086216008756,-21.357890117603574,-1.7438065948895527,-19.614083522714022,795.7579956054688,557.2059936523438,557.2059936523438,-0.24021619511815906,0.2832063360291912,-0.11589971118263409,0.06900461842905256,1.10389298370313,0.4932170400473165,0.693611198281528,-0.15385410898508067,-0.09829727402932364,-0.09733989407155719,-1.7989327242687159
2018-05-28,573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,2356900096,-0.09889153243671556,664.9548034667969,637.4068212890625,639.5001510620117,704.5587109375,0.04286711175991821,64.90890221027733,2438004499.2,0.9667332840334736,30.311856606138804,63.49700927734375,45.041876396697624,0.08728436670905246,664.9548034667969,64.90890221027733,794.7726078873516,535.1369990462422,0.3904560242101834,-29.17456162669191,-7.2299576012500255,-21.944604025441887,774.2490234375,557.2059936523438,557.2059936523438,-0.31456303863318835,0.3369917403570488,-0.11574836345548589,0.06900461842905256,1.2649061569522961,0.4907663116460584,0.7956047816333837,-0.22395325509073538,-0.19041341650756138,-0.09531056618274425,-2.294273784544616
2018-05-29,516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,2330820096,0.0956367166607488,655.6104522705078,640.7440612792968,635.9148208618165,705.8893859863281,0.04942576653679823,65.11747116034151,2410652000.0,0.9668836878985436,39.41980340604654,56.22796630859375,45.84088281897592,0.08107862703026372,655.6104522705078,65.11747116034151,785.8453945911908,525.3755099498248,0.3972936730024782,-31.02934996174008,-11.989836073348037,-19.039513888392044,766.7479858398438,512.552001953125,512.552001953125,-0.24842912214365376,0.4326496375928752,-0.06043490141243357,0.06900461842905256,1.1749739202402099,0.4878549222025338,0.8143684831728336,-0.13761594475769645,-0.11760711545349511,-0.09228829048903275,-1.3855337158297811
2018-05-30,566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,2053970048,-0.010254857952070484,647.2261047363281,643.651001586914,632.0720712280273,707.1139311218262,0.049207437749308594,66.13757879893117,2375903001.6,0.8645008010077847,38.778579450201924,37.7049560546875,45.25974519295532,0.08088018553026327,647.2261047363281,66.13757879893117,779.5012623341904,514.9509471384658,0.4087448161620414,-32.59143729510197,-16.110156317698824,-16.481280977403145,766.7479858398438,512.552001953125,512.552001953125,-0.23056820972252923,0.41147722406634757,-0.04626284061770203,0.06900461842905256,1.172098148958256,0.4805500050433052,0.8505770718391876,-0.1354025698894843,-0.13060023914232088,-0.08974922815369957,-1.3250572438898478
2018-05-31,558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,1985040000,0.032264679156700726,642.1290557861328,646.5931018066407,628.894811706543,708.4626162719727,0.0484756734143532,67.36406798855293,2310651001.6,0.8590825696418317,41.94549840836657,28.4720458984375,44.060623814775475,0.07627629828874832,642.1290557861328,67.36406798855293,776.8571917632387,507.4009198090269,0.41962946470990525,-32.003598185621286,-19.288844691283316,-12.71475349433797,742.1699829101562,512.552001953125,512.552001953125,-0.15000453102865485,0.5216922440956087,-0.01640615938730383,0.06900461842905256,1.10537961118026,0.4726627350100072,0.8877989179769394,-0.10042223704693998,-0.10663287635259855,-0.0873292578102397,-0.9572467664191604
2018-06-01,578.6719970703125,589.093017578125,567.6649780273438,580.0430297851562,1945890048,0.004151356235793768,636.82880859375,648.3351422119141,626.1955319213868,709.7792514038086,0.04839898629075958,67.86836670831663,2274521504.0,0.855516223776269,42.37188775311299,21.42803955078125,42.4440106530616,0.07317389999287219,636.82880859375,67.86836670831663,772.5655420103832,501.0920751771167,0.42628955092772286,-30.98703284385749,-21.628482321798153,-9.358550522059339,742.1699829101562,512.552001953125,512.552001953125,-0.15451535158150964,0.5010494872446511,0.012878316260760858,0.06900461842905256,1.060420326330857,0.463522402983315,0.9196741046043198,-0.08916961362660158,-0.10533458389092842,-0.08656791399631614,-0.8367046617262287
2018-06-02,580.4290161132812,597.0770263671875,577.322021484375,591.8079833984375,1880390016,0.02028289800782357,629.7444091796875,650.3166021728516,623.9851620483398,711.0501362609863,0.04563818467591388,64.7305430125976,2250416000.0,0.8355744075761993,44.5246418476326,19.7550048828125,40.8233673837581,0.06898076492535853,629.7444091796875,64.7305430125976,759.2054952048827,500.28332315449234,0.4111543798978151,-28.898935118694226,-23.08257288117737,-5.816362237516856,742.1699829101562,512.552001953125,512.552001953125,-0.1931680523845114,0.4195680325018758,0.14683466091304598,0.06892799540975975,1.0007655744996655,0.4525503306203664,0.9085274102754388,-0.06024098861102467,-0.089969437315492,-0.0854138561979585,-0.5860668552381368
2018-06-03,591.2589721679688,624.5130004882812,591.2589721679688,618.3289794921875,1832550016,0.04481351525786126,624.1334075927734,652.6536218261718,621.5265615844727,712.4749961853028,0.04715335302675837,60.47311032115086,2191788000.0,0.8360982065783734,49.13722664425398,33.2540283203125,40.2827003077977,0.0651476829387497,624.1334075927734,60.47311032115086,745.0796282350751,503.1871869504717,0.3875652838670515,-24.81799350752692,-23.429657006447282,-1.388336501079639,742.1699829101562,512.552001953125,516.1480102539062,-0.15361054496435256,0.6248596891343956,0.09363654509502384,0.06860033633874477,0.9496700222729806,0.4464116116237403,0.8681792179584082,-0.009299979827987581,-0.05259243369850841,-0.08396277017358289,-0.09598362098064271
2018-06-04,619.43701171875,623.4290161132812,583.7470092773438,592.9849853515625,1903430016,-0.040987880208104066,618.3391082763671,653.8792810058594,619.0512612915039,713.7853010559082,0.04748659513927969,57.55789814945136,2160806003.2,0.8808888966344761,45.264047820691914,39.6820068359375,40.23979363123625,0.06785971757342106,618.3391082763671,57.55789814945136,733.4549045752699,503.2233119774644,0.3723387208025395,-23.359591566890003,-23.415643918535828,0.05605235164582467,739.052001953125,512.552001953125,545.4310302734375,-0.16347966126124513,0.5473264071434476,0.059677544083034606,0.06828049449445522,0.9938375238177525,0.436379185392354,0.8532458313009708,-0.04100358943085414,-0.09312773385421158,-0.08392722568176925,-0.4404977203818607
2018-06-05,593.406005859375,611.3300170898438,580.9819946289062,609.302978515625,1844269952,0.027518391809512766,613.4517578125,655.8424005126953,616.6961911010742,715.1698458862305,0.048099182222221745,53.8481849243607,2129212998.4,0.866174475445096,48.100629966070336,30.3480224609375,39.533238547643485,0.06488272656069036,613.4517578125,53.8481849243607,721.1481276612213,505.75538796377856,0.3511160200526755,-20.64904253972054,-22.862323642772772,2.213281103052232,723.7529907226562,512.552001953125,557.0659790039062,-0.13824624986198997,0.645497312852624,0.054805214126255164,0.06812609593987422,0.9523916740796897,0.4273320886107016,0.8216467459632812,-0.0067630082464333885,-0.07096128881067898,-0.08295574221256108,-0.07704585219915344
