signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
2003-05-30,25.129684448242188,QQQ,volatility_managed_tsmom,2003-06-02,2003-08-06,25.374316151477174,25.6105112932205,25.3789771455576,25.603228799296133,2881,14.405000000000001,14.405000000000001,1.3368944615492182,2.3443654436921832,100000.0,100617.25901442072,73131.23815635144,0.7313123815635143,73116.83315635144,0.7311683315635144,3649214,646.0690144207169,617.259014420717,0.008836118668312357,0.00844209175609102,0.00617259014420717,46,46,calm,25.40203350730814,,stop_loss
2003-08-29,28.166488647460938,QQQ,volatility_managed_tsmom,2003-09-02,2003-09-26,28.25085460105985,27.744720999366905,28.256712233783816,27.738497753820287,3253,16.265,16.265,1.5734355851136557,1.7435409450965893,100617.25901442072,98898.97731109936,91935.34989649875,0.9137135198974398,91919.08489649875,0.9135518677101379,3351602,-1685.7517033213594,-1718.2817033213596,-0.01833951790555272,-0.01869341611979875,-0.017077405210124946,18,18,calm,27.669103577817456,,stop_loss
2003-11-28,29.845190048217773,QQQ,volatility_managed_tsmom,2003-12-01,2004-01-30,30.123563432555613,31.39276305065997,30.1328377877454,31.385284800049288,2904,14.52,14.52,2.5787709463907147,1.8827251077464353,98898.97731109936,102507.04343482984,87520.28093561265,0.8849462685575245,87505.76093561265,0.884799452074738,3881209,3637.106123730485,3608.066123730485,0.041564190572626336,0.04123232670801326,0.03648234007901672,41,41,calm,31.041826207836568,,stop_loss
2004-03-31,30.24504280090332,QQQ,volatility_managed_tsmom,2004-04-01,2004-04-16,30.219738008092463,30.548852688442487,30.22911922651491,30.540054737566425,2923,14.615,14.615,2.6043347959974605,2.3807908013479806,102507.04343482984,103386.67793363341,88374.33049910309,0.8621293477778256,88359.71549910308,0.861986772209257,5635725,908.8644988035772,879.6344988035772,0.01028595999511568,0.009955153135508977,0.008581210318126246,10,10,calm,30.09086685714859,,trend_reversal
2004-05-28,30.844207763671875,QQQ,volatility_managed_tsmom,2004-06-01,2004-06-04,30.607930276556456,30.666997835416577,30.615122303741366,30.65870382599152,3376,16.88,16.88,1.849726727657167,2.2052707355576397,103386.67793363341,103500.04915274994,103373.53289743085,0.999872855609008,103356.65289743085,0.9997095850567725,6074155,147.1312191165195,113.37121911651951,0.0014235292551755686,0.0010968932907398513,0.0010965747365370947,3,3,calm,29.325707718313826,,trend_reversal
2004-06-30,31.84844207763672,QQQ,volatility_managed_tsmom,2004-07-01,2004-07-07,31.780936303176457,30.346318061285075,31.791289349773006,30.340777522293788,3255,16.275,16.275,2.757627937007474,1.3261031666746534,103500.04915274994,98746.08315430509,103496.92183351112,0.9999697843695301,103480.64683351113,0.9998125380673957,4301198,-4721.415998444855,-4753.965998444854,-0.045626077367308004,-0.04594062893802218,-0.045932016818936404,3,3,calm,30.419829870988607,,stop_loss
2004-12-31,34.01076889038086,QQQ,volatility_managed_tsmom,2005-01-03,2005-01-06,34.155614737606584,32.91173439604639,34.16609202974815,32.90587937669986,2889,14.445,14.445,2.567516782248593,1.2793231657805886,98746.08315430509,95076.43879964857,98720.28487394241,0.9997387412286282,98705.8398739424,0.9995924569453575,3887610,-3640.7543546565157,-3669.644354656516,-0.03688489312594003,-0.03717758097538132,-0.037162429510466395,3,3,calm,32.80278115076651,,stop_loss
2005-01-31,31.863798141479492,QQQ,volatility_managed_tsmom,2005-02-01,2005-02-18,31.940468156993045,31.93194919307731,31.944854263817952,31.92492989772075,2975,14.875,14.875,0.8732130673058929,1.6986877900885635,95076.43879964857,94987.4138105094,95050.81643485841,0.9997305077355269,95035.94143485841,0.9995740546732561,5586933,-59.274989139170486,-89.02498913917049,-0.0006237112848490067,-0.000936750747086479,-0.0009363517424834337,13,13,calm,31.099892318863713,,trend_reversal
2005-08-31,33.24062728881836,QQQ,volatility_managed_tsmom,2005-09-01,2005-09-22,33.25766026924001,32.78011177317485,33.26464223940259,32.768961719115886,2855,14.275,14.275,1.5993569920596746,2.902626593583882,94987.4138105094,93543.69592509085,94984.82859349439,0.9999727835835158,94970.55359349439,0.9998225005151877,3784853,-1415.1678854185413,-1443.7178854185415,-0.014901122841464432,-0.015201742337926502,-0.015199044036493272,14,14,calm,32.847346334118434,,stop_loss
2005-09-30,33.64993667602539,QQQ,volatility_managed_tsmom,2005-10-03,2005-10-07,33.718158629151695,32.74601010207621,33.72827631198146,32.7373115713528,2773,13.865,13.865,2.500662919065286,2.1570693517248407,93543.69592509085,90768.02069932758,93542.3752131246,0.9999858813364899,93528.5102131246,0.9998376618347599,4004445,-2747.9452257632806,-2775.67522576328,-0.029380829647574876,-0.029677316782212335,-0.029672499021056658,4,4,calm,32.60943622446017,,stop_loss
