Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,std_20,price_std_20,avg_volume_20,zscore_20,momentum_return_120,breakout_high_20,breakout_low_20,regime
1994-07-21,25.79524215945796,25.86662297484214,25.741706547919826,25.848777770996097,86300,0.0020754746976425,25.64401206970215,25.81568172454834,0.0072820501487401,0.1984033258329638,546650.0,1.0320678871398563,-0.0402574496132122,26.027254338608575,25.12606227144282,stressed
1994-07-22,25.91124540259311,25.92909061292547,25.839864561263653,25.893400192260746,151600,0.0017262874732404,25.65382671356201,25.8309606552124,0.0071618066306561,0.2055147658859367,508105.0,1.1657239209356876,-0.0411104263603533,26.027254338608575,25.12606227144282,stressed
1994-07-25,25.90232840063485,25.95586404321281,25.875560579345873,25.929096221923828,120900,0.0013785763707367,25.69219388961792,25.844471855163576,0.0052487575491837,0.1801280161685776,496460.0,1.3151887049274904,-0.0466341788269313,26.027254338608575,25.12606227144282,neutral
1994-07-26,25.920171796803302,25.938017009744307,25.875558764450805,25.902326583862305,489600,-0.0010324169354922,25.70736207962036,25.857447662353515,0.0038015300861142,0.1843616384335998,502380.0,1.0575112366023138,-0.0426545726862271,26.027254338608575,25.13498715998695,calm
1994-07-27,25.902326583862305,25.902326583862305,25.7952553062163,25.902326583862305,83200,0.0,25.7287766456604,25.87024631500244,0.0035930784165848,0.1808566222638235,237425.0,0.9595995768888136,-0.0488508701645076,26.027254338608575,25.268815364269784,calm
1994-07-28,25.902328310245583,26.027244809158237,25.902328310245583,25.95586395263672,828200,0.0020668942074018,25.74885311126709,25.876669464111327,0.0035658469970283,0.1826553720445762,263245.0,1.133341105998844,-0.0425470973096386,26.027254338608575,25.304509828397276,calm
1994-07-29,26.13430381291898,26.294910664620083,26.125381210046697,26.21460723876953,459100,0.0099685869291408,25.78989667892456,25.88454475402832,0.0037109145339889,0.1903138031184467,272605.0,2.231632981348399,-0.0104846550290172,26.027254338608575,25.304509828397276,calm
1994-08-01,26.232452082440137,26.35736852092795,26.20568427419275,26.339523315429688,486300,0.0047651324897752,25.83450927734375,25.892436599731447,0.0037737960480281,0.2084800369225874,276575.0,2.422361610927094,-0.0103782220226185,26.294910664620083,25.340200079106012,calm
1994-08-02,26.428758795432376,26.48229443107471,26.28599710038615,26.37522315979004,505500,0.0013553716949554,25.87421522140503,25.90299247741699,0.0036862364694913,0.2308576060359193,296250.0,2.170203299721717,-0.0096926592558043,26.35736852092795,25.393735398623313,calm
1994-08-03,26.36630243089177,26.401992857194163,26.32168939801378,26.38414764404297,144100,0.0003383662082729,25.91615161895752,25.9146134185791,0.0036363351906225,0.2431723702081361,294715.0,1.9245444072650215,-0.0132759750190598,26.48229443107471,25.393735398623313,calm
