signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
2022-08-05,11.449999809265137,PLTR,breakout_volume_momentum,2022-08-08,2022-08-10,9.770000457763672,9.510000228881836,9.771895128135036,9.508417668224746,10228,51.14,51.14,1.4392735748108036,1.1643785667701962,100000.0,97202.87254003756,99998.08337056515,0.9999808337056515,99946.94337056515,0.9994694337056514,1715394,-2694.8474599624396,-2797.1274599624394,-0.026962780141969657,-0.02798612309324716,-0.027971274599624393,2,2,neutral,9.29313621245935,15.332354283515553,stop_loss
2022-09-29,8.079999923706055,PLTR,breakout_volume_momentum,2022-09-30,2022-10-17,8.010000228881836,7.710000038146973,8.012583046021607,7.7083657720393495,12123,60.615,60.615,2.7244907190633914,1.6201200824586706,97202.87254003756,93393.61652755065,97197.15926691995,0.999941223207007,97136.54426691994,0.9993176305248562,1775722,-3688.0260124869105,-3809.25601248691,-0.037967440990618766,-0.03921547797726381,-0.03918871853213895,11,17,calm,7.067390968391247,9.902696043272709,failed_breakout
2023-01-31,7.78000020980835,PLTR,breakout_volume_momentum,2023-02-01,2023-02-13,7.730000019073486,7.579999923706055,7.731917421036782,7.5785462379815165,12071,60.355000000000004,60.355000000000004,1.9804682516997834,1.418159075487952,93393.61652755065,91421.56297689055,93392.33018933499,0.9999862267008871,93331.97518933499,0.999339983389577,1516347,-1851.343550660105,-1972.053550660105,-0.019836112403111953,-0.02112945265177942,-0.021115506862060096,8,12,calm,6.613387231937893,9.879903569975172,failed_breakout
2023-02-14,9.220000267028809,PLTR,breakout_volume_momentum,2023-02-15,2023-02-24,9.15999984741211,7.940000057220459,9.161041560917694,7.939027280333988,9973,49.865,49.865,0.6372418372672943,0.7253099178544473,91421.56297689055,79134.68455662926,91412.93248703216,0.9999055967807007,91363.06748703215,0.999360156532511,2489233,-12187.148420261294,-12286.878420261293,-0.13339250482139411,-0.13448408375742488,-0.13439803499495145,6,9,stressed,7.302313818989066,12.671835873500346,failed_breakout
2023-04-14,8.8100004196167,PLTR,breakout_volume_momentum,2023-04-17,2023-04-21,8.8100004196167,8.140000343322754,8.812109150919884,8.138331079951413,8975,44.875,44.875,1.8935654968746405,1.5511126359211023,79134.68455662926,72997.77636968724,79133.55462950596,0.999985721468031,79088.67962950596,0.9994186502747682,1337777,-6047.158186942024,-6136.908186942024,-0.07646047721709573,-0.07759527932051227,-0.07755016932620001,4,4,calm,7.727179630466073,10.759077840087826,failed_breakout
2023-05-09,9.550000190734863,PLTR,breakout_volume_momentum,2023-05-10,2023-05-30,9.729999542236328,14.4399995803833,9.73329875686198,14.43755229814254,7495,37.475,37.475,2.8907654479629246,1.19508112609534,72997.77636968724,108181.20666158505,72988.54918268055,0.9998735963276476,72951.07418268055,0.999360224525605,1997975,35258.380291897796,35183.4302918978,0.4833154369133135,0.48228803600332404,0.481979479946295,13,20,stressed,7.2125688091266795,13.757376677629594,take_profit
2023-05-30,14.710000038146973,PLTR,breakout_volume_momentum,2023-05-31,2023-06-21,14.1899995803833,15.65999984741211,14.192392228115612,15.654953668312665,7619,38.095,38.095,1.1861506716451564,2.7233753011087574,108181.20666158505,119248.2722744464,108169.93138601285,0.9998957741744602,108131.83638601284,0.9995436335284497,4855516,11143.255612861347,11067.065612861348,0.10305249578007498,0.102347892930938,0.1023011847841705,14,21,stressed,8.90043329836162,25.16722016976061,failed_breakout
2023-07-18,18.079999923706055,PLTR,breakout_volume_momentum,2023-07-19,2023-07-24,18.020000457763672,16.610000610351562,18.025008766759804,16.608122639528162,6613,33.065,33.065,2.279305698613785,0.6307544291203275,119248.2722744464,109812.27431506355,119232.44797458258,0.9998672995460479,119199.38297458258,0.9995900208956378,3046048,-9369.86795938285,-9435.99795938285,-0.0786066817257001,-0.07916146647667573,-0.07912901192954962,3,5,neutral,14.488709498567568,24.544322688955333,failed_breakout
2023-07-31,19.84000015258789,PLTR,breakout_volume_momentum,2023-08-01,2023-08-09,19.459999084472656,16.760000228881836,19.463149333407927,16.754318609016384,5640,28.2,28.2,1.1188330336473524,2.891137531785447,109812.27431506355,94478.06902949525,109800.3622404207,0.9998915232862888,109772.1622404207,0.9996347213925488,3057419,-15277.805285568304,-15334.205285568305,-0.13917741049964172,-0.13969120196415233,-0.1396401757564257,6,8,stressed,15.842408654077499,27.035664849906595,failed_breakout
2023-10-09,17.610000610351562,PLTR,breakout_volume_momentum,2023-10-10,2023-10-23,18.059999465942383,15.899999618530272,18.06595492379095,15.898392340256692,5228,26.14,26.14,2.7975958054689025,0.5109690584943906,94478.06902949525,83093.77184277814,94474.95234157909,0.9999670115197297,94448.81234157909,0.9996903335534194,2634730,-11332.017186717108,-11384.297186717107,-0.11998051543236216,-0.12053404277382757,-0.1204967174251098,9,13,neutral,13.688579502683211,24.668558604154594,failed_breakout
