signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
2006-07-27,16.74382209777832,FXI,random,2006-07-28,2006-08-09,16.818572408360374,17.074849678154326,16.821803714895143,17.070424407910142,5942,29.71,29.71,1.4212727788725275,2.0923609972668897,100000.0,101417.88415789513,99984.86767390695,0.9998486767390695,99955.15767390694,0.9995515767390695,99492,1477.304157895124,1417.884157895124,0.014779669126376366,0.014185202553737347,0.01417884157895124,8,12,stressed,,,random_time_exit
2006-08-17,17.217939376831055,FXI,random,2006-08-18,2006-08-25,17.17095375061035,16.679745921804045,17.17334701545448,16.676648956084993,5903,29.515,29.515,0.8937867860369506,1.357067164516345,101417.88415789513,98426.84551343705,101403.78243222779,0.9998609542509743,101374.26743222779,0.9995699306288087,70124,-2932.008644458074,-2991.0386444580736,-0.028922612401793415,-0.029504910074518532,-0.02949222091639573,5,7,neutral,,,random_time_exit
2006-08-29,16.89331817626953,FXI,random,2006-08-30,2006-09-11,17.062036445085564,16.765174891633087,17.06719770731075,16.760849728708134,5765,28.825,28.825,2.524997773156229,2.0805153049881175,98426.84551343705,96603.09941679296,98421.21978264647,0.9999428435325624,98392.39478264647,0.9996499864380407,59265,-1766.0960966440837,-1823.7460966440838,-0.01794951836008743,-0.018535437628821073,-0.018528949974274136,7,12,calm,,,random_time_exit
2007-01-29,22.407337188720703,FXI,random,2007-01-30,2007-02-21,22.766374872904375,23.07782207821115,22.77229566419207,23.07416456995819,4241,21.205000000000002,21.205000000000002,2.1006737219898035,1.085109719517674,96603.09941679296,97840.91544614706,96598.51091183857,0.9999525014727054,96577.30591183857,0.9997329950580249,429981,1280.2260293541024,1237.8160293541025,0.01325597165158829,0.012816841572326045,0.012813419412285722,15,22,stressed,,,random_time_exit
2007-03-13,20.67703628540039,FXI,random,2007-03-14,2007-03-27,20.815467878181995,22.167253641227873,20.82182916831206,22.16226412991053,4697,23.485,23.485,2.5560399445711504,1.7513545042592753,97840.91544614706,104089.96846077507,97823.61660356175,0.9998231941871514,97800.13160356175,0.9995831616824175,351528,6296.023014628006,6249.053014628007,0.0643764268145291,0.06389616161212226,0.06386952724361587,9,13,stressed,,,random_time_exit
2007-05-10,23.575286865234375,FXI,random,2007-05-11,2007-05-30,24.11600389029497,23.35683423410566,24.12388015052975,23.35325744853844,4313,21.565,21.565,2.765988955138247,1.031600281074425,104089.96846077507,100723.14274708655,104067.86008923482,0.9997876032448931,104046.29508923482,0.999580426700228,273865,-3323.6957136885235,-3366.8257136885236,-0.0319443927420767,-0.03235891975587388,-0.032345342817134845,12,19,neutral,,,random_time_exit
2007-11-05,41.053436279296875,FXI,random,2007-11-06,2007-11-23,42.67558501597954,36.466003870680275,42.68944666870765,36.45480440284141,2359,11.795,11.795,2.7481459183088677,2.572151400156581,100723.14274708655,85992.03164190808,100716.19969148135,0.9999310679212757,100704.40469148135,0.9998139647444059,979985,-14707.521105178464,-14731.111105178465,-0.14604645298521468,-0.14628070291770046,-0.14625348954974468,12,17,stressed,,,random_time_exit
2007-12-20,37.35276412963867,FXI,random,2007-12-21,2008-01-16,38.04487217277695,33.52001032628173,38.04936868315347,33.512339448904214,2259,11.295,11.295,0.6818965657460891,1.78897101893221,85992.03164190808,75720.29260173901,85964.81885524368,0.9996835429266548,85953.52385524368,0.9995521935471329,906369,-10249.149040169063,-10271.739040169063,-0.11924059166474538,-0.11950340811469157,-0.1194498937173982,16,26,stressed,,,random_time_exit
2008-01-31,31.530611038208008,FXI,random,2008-02-01,2008-02-14,32.117135980278015,32.473884107118124,32.12530951544657,32.468582599146174,2356,11.78,11.78,2.044914083737439,1.1328116436131839,75720.29260173901,76505.48398693529,75699.00921839211,0.9997189210102654,75687.22921839211,0.9995633484471487,1594797,808.7513851962746,785.1913851962746,0.010685440510216837,0.010374159462630612,0.010369629569791728,9,13,stressed,,,random_time_exit
2008-03-17,27.711570739746097,FXI,random,2008-03-18,2008-04-09,28.059550505230316,31.58969445557762,28.06622837003245,31.586186115060055,2725,13.625,13.625,1.879890155720616,0.6107198902672892,76505.48398693529,86070.1188421355,76494.09730833843,0.9998511651975327,76480.47230833843,0.9996730733890772,1266259,9591.88485520022,9564.63485520022,0.1254161299701394,0.12505982986924385,0.12501894448290213,15,22,stressed,,,random_time_exit
2008-04-22,32.543907165527344,FXI,random,2008-04-23,2008-05-08,33.7826339542507,33.94239882020611,33.78718535048807,33.93353732292125,2547,12.735,12.735,0.8472591401660352,2.1114275091744745,86070.1188421355,86417.4073159228,86068.69608769313,0.9999834698213327,86055.96108769313,0.9998355090636235,1196785,372.7584737872922,347.28847378729216,0.004331582252709283,0.004035612052875648,0.004034948231270218,11,15,stressed,,,random_time_exit
2008-05-16,34.7412223815918,FXI,random,2008-05-19,2008-05-29,34.73248008298766,32.683982606435926,34.737611886285144,32.6726176841218,2487,12.435,12.435,0.9775228504344226,2.97842417280416,86417.4073159228,81256.89673514257,86404.87576119116,0.9998549880733424,86392.44076119116,0.9997110934531932,904920,-5135.640580780228,-5160.510580780229,-0.059445485456028915,-0.05973335786455071,-0.05971610050640089,7,10,neutral,,,random_time_exit
2008-06-11,29.61124038696289,FXI,random,2008-06-12,2008-06-24,30.11679727346067,29.240822002253456,30.12396653110719,29.237644051684704,2696,13.48,13.48,1.8804847445845136,0.5869379773318252,81256.89673514257,78840.41133061955,81227.69376786498,0.9996406093703927,81214.21376786499,0.9994747157596148,850833,-2389.525404523021,-2416.485404523021,-0.029422502461859866,-0.02975446405761033,-0.029738834506559758,8,12,neutral,,,random_time_exit
2008-07-14,29.20535469055176,FXI,random,2008-07-15,2008-08-06,28.449515573100907,29.777225922857273,28.454267743302903,29.770922261795274,2770,13.85,13.85,1.170387036919677,1.6173885735107645,78840.41133061955,82459.84434684341,78832.17164894905,0.9998954891085493,78818.32164894904,0.9997198177774863,1048769,3647.1330162238664,3619.4330162238666,0.04627265513807724,0.04592121400839456,0.045908347700593155,16,22,neutral,,,random_time_exit
2008-09-10,25.335248947143555,FXI,random,2008-09-11,2008-09-23,24.17154911783286,24.038565179147884,24.177602758422772,24.033279674328696,3409,17.045,17.045,2.0044487469129963,1.699244086038159,82459.84434684341,81933.75695316671,82438.49280346323,0.9997410673819566,82421.44780346323,0.9995343607099393,1016482,-491.997393676704,-526.087393676704,-0.005969288416892271,-0.006382894352100893,-0.006379922225706248,8,12,stressed,,,random_time_exit
2009-01-21,16.80509376525879,FXI,random,2009-01-22,2009-02-13,15.994967694647327,18.010239098001488,15.999754919270996,18.004051731937952,5119,25.595,25.595,2.4929567318037225,2.9366520134793297,81933.75695316671,92142.56233720886,81928.34043174823,0.9999338914554892,81902.74543174823,0.9996215049501977,1617246,10259.995384042148,10208.805384042149,0.12527046962781094,0.12464546005419833,0.12459828236458749,16,22,stressed,,,random_time_exit
2009-04-22,20.849027633666992,FXI,random,2009-04-23,2009-05-04,21.190484492663828,22.58309791339939,21.19773039169469,22.57804932624045,4345,21.725,21.725,2.919411686113855,1.7360599385669058,92142.56233720886,98096.59810781018,92125.86355191344,0.9998187722929355,92104.13855191343,0.9995829963447858,1463687,5997.485770601323,5954.035770601322,0.0651163548663007,0.06464460624910355,0.06461764921200779,7,11,stressed,,,random_time_exit
2009-05-05,22.96472930908203,FXI,random,2009-05-06,2009-05-14,23.540520275083303,22.275123275401185,23.54696438164154,22.27228928298845,4165,20.825,20.825,2.2374529037325166,0.7724297788736046,98096.59810781018,92745.92632192005,98093.93164953701,0.9999728180352367,98073.10664953702,0.999760527289159,1283690,-5309.021785890125,-5350.671785890125,-0.05413330899021937,-0.054557992182410225,-0.05454492703212426,6,8,stressed,,,random_time_exit
2009-07-02,25.288238525390625,FXI,random,2009-07-06,2009-07-20,25.382794357827905,27.510410986883382,25.385758160420796,27.50514829161075,3652,18.26,18.26,0.6676423608485413,1.413349172610265,92745.92632192005,100449.41908102577,92727.04880185674,0.9997964598466806,92708.78880185675,0.9995995778840528,1133916,7740.012759105719,7703.4927591057185,0.08348736790907901,0.08309344624887856,0.08306017379531025,10,14,neutral,,,random_time_exit
2009-08-21,27.544187545776367,FXI,random,2009-08-24,2009-09-04,27.6455061808482,27.436115528232172,27.65298746476235,27.42784307535112,3631,18.155,18.155,2.2061482850804435,2.516078536808561,100449.41908102577,99595.60980307359,100426.15248455209,0.9997683750021997,100407.99748455209,0.9995876372720457,1251722,-817.4992779521783,-853.8092779521783,-0.00814177454418361,-0.008503399124990397,-0.008499892640130331,9,11,neutral,,,random_time_exit
2009-09-16,29.584001541137695,FXI,random,2009-09-17,2009-09-28,29.536710825934776,27.62523028361384,29.544088700605066,27.621947904357647,3370,16.85,16.85,1.9978660331439353,0.6883228755468527,99595.60980307359,93084.2953197198,99580.42892103907,0.9998475747870359,99563.57892103906,0.9996783906228612,1072051,-6477.614483353802,-6511.314483353803,-0.06506008073987583,-0.0653985579256621,-0.06537752513618185,7,11,calm,,,random_time_exit
2009-11-18,30.81328392028809,FXI,random,2009-11-19,2009-12-08,30.4147778602785,29.644776244003953,30.423031729274122,29.638801529066455,3059,15.295,15.295,2.213769284634635,1.5158422841890569,93084.2953197198,90654.74513728454,93079.34905984954,0.9999468625738288,93064.05405984954,0.9997825491421434,1101485,-2398.9601824352517,-2429.550182435252,-0.025777516428550157,-0.026106214767656767,-0.02610053794886015,12,19,neutral,,,random_time_exit
2009-12-18,28.03050422668457,FXI,random,2009-12-21,2010-01-04,27.889258066477545,29.030076962889027,27.893956416293946,29.021554306083974,3249,16.245,16.245,1.1846449644518642,2.4366644925913734,90654.74513728454,94285.82068121234,90643.70939653902,0.99987826626473,90627.46439653903,0.9996990699085393,888447,3663.565543927801,3631.0755439278014,0.04042445155364745,0.040065950957648866,0.04005389390736272,8,14,calm,,,random_time_exit
2010-02-25,26.47679901123047,FXI,random,2010-02-26,2010-03-15,26.748423499375477,27.71948763759531,26.752254099201256,27.71297414286442,3523,17.615000000000002,17.615000000000002,0.932084334191726,1.8503412868329592,94285.82068121234,97635.20739503767,94265.80619148603,0.999787725348502,94248.19119148602,0.999600899801747,1539315,3384.616713825333,3349.3867138253336,0.03591174187044859,0.035537941593174076,0.035523758393638735,11,17,neutral,,,random_time_exit
2010-03-17,28.262731552124023,FXI,random,2010-03-18,2010-03-30,28.2151942911991,28.534361761104833,28.221090049918992,28.52919314336246,3459,17.295,17.295,1.5895687121788504,1.3116943288233633,97635.20739503767,98666.34599525861,97634.0454826698,0.9999880994530675,97616.7504826698,0.9998109604838223,1110191,1065.728600220953,1031.1386002209529,0.010917476713283497,0.010563131789600127,0.0105611349402773,8,12,calm,,,random_time_exit
2010-05-07,25.96749496459961,FXI,random,2010-05-10,2010-05-24,27.14907006487927,26.16442889218855,27.154074102370576,26.15660609573833,3632,18.16,18.16,1.3431708634381874,2.4907536251409734,98666.34599525861,95007.2221951703,98641.75713980994,0.9997507878172578,98623.59713980994,0.9995667331650173,1714404,-3622.803800088319,-3659.1238000883186,-0.03673364088467176,-0.03710190974783756,-0.0370858347208293,10,14,neutral,,,random_time_exit
2010-05-26,25.75019073486328,FXI,random,2010-05-27,2010-06-08,26.463208507377523,25.974285346138085,26.46940570461692,25.969505512941456,3588,17.94,17.94,1.8418162758575636,1.3405561069493483,95007.2221951703,93177.70030743873,94990.16766816552,0.99982049230984,94972.22766816552,0.9996316645598491,2292211,-1793.6418877315687,-1829.5218877315688,-0.01888596205196515,-0.01926375670710755,-0.019256661182801876,7,12,neutral,,,random_time_exit
2010-11-04,32.88492202758789,FXI,random,2010-11-05,2010-11-23,32.78190239877931,29.917870097423545,32.7861532589573,29.912364520958487,2841,14.205,14.205,0.7967094240840205,1.3405687926137673,93177.70030743873,84984.85650278411,93159.66640869768,0.999806456923904,93145.46140869768,0.9996540062843934,987408,-8164.433804654624,-8192.843804654623,-0.087652513404075,-0.08795752021353558,-0.08792708746430135,12,18,calm,,,random_time_exit
2010-12-02,30.94809341430664,FXI,random,2010-12-03,2010-12-13,30.158250885200356,30.123908408388097,30.166599516228708,30.11752631534571,2816,14.08,14.08,2.2682742809350276,1.6190628259314106,84984.85650278411,84818.5063690976,84963.22423770004,0.9997454574147175,84949.14423770003,0.9995797808391557,949447,-138.1901336865203,-166.35013368652034,-0.0016267395619647945,-0.0019582320125679964,-0.0019574091259549364,6,10,neutral,,,random_time_exit
2011-01-05,30.561119079589844,FXI,random,2011-01-06,2011-01-13,30.38871196229162,30.830038157297057,30.395083163741038,30.82149271750632,2790,13.950000000000001,13.950000000000001,1.5965684420328514,2.272558704102365,84818.5063690976,85980.28902410273,84816.23202683749,0.9999731857779928,84802.28202683749,0.9998087169539451,662512,1189.6826550051371,1161.782655005137,0.014028899064634092,0.013699898484305719,0.013697277925992998,5,7,calm,,,random_time_exit
2011-01-31,29.34059715270996,FXI,random,2011-02-01,2011-02-14,29.450926318754227,28.926864074489533,29.45800659722956,28.922667910113226,2918,14.59,14.59,1.9040936433387166,0.950822029748148,85980.28902410273,84388.99073509728,85973.05325071585,0.9999158438117735,85958.46325071585,0.9997461537564644,722573,-1562.1182890054597,-1591.2982890054595,-0.018172943418604575,-0.01851240970146366,-0.018507710395802148,9,13,calm,,,random_time_exit
2011-03-10,30.09221649169922,FXI,random,2011-03-11,2011-04-04,29.78881109766472,31.67128916870148,29.79205939994897,31.667054982118977,2832,14.16,14.16,0.5904437486937968,0.8370951561163469,84388.99073509728,89670.65822380275,84385.27222065548,0.9999559360242443,84371.11222065547,0.9997881416250382,873984,5309.987488705464,5281.667488705464,0.06293608498153103,0.06260042507075571,0.0625871626464283,16,24,calm,,,random_time_exit
2011-04-29,31.174816131591797,FXI,random,2011-05-02,2011-05-20,31.250660772413845,30.340462334024497,31.25941073117813,30.331654101641124,2868,14.34,14.34,2.2999276008948213,2.4039736355475454,89670.65822380275,86981.17221029062,89666.32997701888,0.9999517317384571,89651.98997701888,0.999791813206754,665071,-2660.8060135121286,-2689.486013512129,-0.029679274427641723,-0.029999178090765678,-0.029992932658078945,14,18,calm,,,random_time_exit
2011-05-23,29.609521865844727,FXI,random,2011-05-24,2011-06-14,29.857766499201183,29.78191121134508,29.862225018587395,29.774143261735695,2912,14.56,14.56,0.9932528145849518,2.108958229661436,86981.17221029062,86695.55813433847,86973.3592541265,0.9999101764673252,86958.7992541265,0.9997427839198346,803025,-256.4940759521512,-285.6140759521512,-0.0029496046191090854,-0.003284475848355252,-0.0032836310283521405,14,21,calm,,,random_time_exit
2011-07-11,28.93808364868164,FXI,random,2011-07-12,2011-08-03,28.71374779975998,28.65066400579527,28.71690689292621,28.644589318295864,3018,15.09,15.09,0.6002023101491754,1.6207102786168242,86695.55813433847,86447.12369410408,86682.7150028513,0.9998518594059078,86667.6250028513,0.9996778020455918,854001,-218.25444023438672,-248.43444023438673,-0.002518292617655166,-0.0028665195362883593,-0.002865595949557496,16,22,calm,,,random_time_exit
2011-09-15,25.48906707763672,FXI,random,2011-09-16,2011-10-04,25.713391624698193,20.259457543619753,25.719969846017378,20.25293988796557,3360,16.8,16.8,2.0582861316771504,2.7181281780512934,86447.12369410408,68044.30303505002,86435.8986826184,0.999870151706546,86419.0986826184,0.999675813256843,910474,-18369.22065905407,-18402.82065905407,-0.21255973435359032,-0.21294853729775656,-0.21287950220498994,12,18,neutral,,,random_time_exit
2011-11-01,24.893198013305664,FXI,random,2011-11-02,2011-11-17,25.825553768419397,25.475045654108,25.829676711985933,25.469220575075816,2633,13.165000000000001,13.165000000000001,1.0964589195272152,1.787105337603712,68044.30303505002,67068.89202656568,68022.70378265895,0.9996825707454166,68009.53878265896,0.9994890938573777,1544375,-949.081008484336,-975.411008484336,-0.013955116083309365,-0.014342267657504624,-0.014334940104859271,11,15,stressed,,,random_time_exit
2012-02-13,27.697555541992188,FXI,random,2012-02-14,2012-02-27,27.627288044210033,27.718637650175623,27.634265328482403,27.715828192670262,2426,12.13,12.13,2.025504588508291,0.5136653632823375,67068.89202656568,67242.50353508543,67052.85768689832,0.9997609273214025,67040.72768689832,0.9995800685114016,882060,197.87150851974584,173.61150851974585,0.0029515119442597524,0.0025896423638264673,0.002588554891453688,8,13,calm,,,random_time_exit
2012-06-28,23.39891242980957,FXI,random,2012-06-29,2012-07-20,23.93184607850376,24.183913839180633,23.938636591530525,24.178497166318348,2808,14.040000000000001,14.040000000000001,2.337438033191419,1.7402851695157642,67242.50353508543,67887.95202908963,67233.73154901771,0.9998695470036576,67219.69154901772,0.9996607504945766,912170,673.5284940042066,645.4484940042066,0.010019809351744175,0.00960207461727989,0.00959881711821494,14,21,neutral,,,random_time_exit
2012-07-30,24.529603958129883,FXI,random,2012-07-31,2012-08-08,24.709652822903667,25.30020540583786,24.712475315827003,25.292613745986056,2746,13.73,13.73,0.64226328615979,2.501532355670857,67887.95202908963,69453.5521583064,67874.18721726094,0.9997972421995763,67860.45721726095,0.9995949971827564,771271,1593.0601292167598,1565.6001292167598,0.023475528968460144,0.02307087504884265,0.023061531279451594,6,8,neutral,,,random_time_exit
