ticker,fold_id,fold_start,fold_end,agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,number_of_trades,test_bar_count,transaction_cost,simulations_per_run,null_model
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,11,5011,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.020374197969633863,0.02227626381234079,0.054308499645352615,45.9,0.541,0.26680273489343054,-0.005925896570297469,-0.1441388081814605,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,12,5012,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.021623759506962152,0.02312146898768649,0.054090252147616945,45.0,0.55,0.2596373105057561,-0.007175458107625758,-0.16034622217475114,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,13,5013,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.021243238469834086,0.021939693388921436,0.05392732046416189,43.7,0.563,0.24949160514865382,-0.006794937070497692,-0.1389164513479498,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,14,5014,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.022331035832911097,0.024305505970723656,0.05223949782790347,43.9,0.561,0.25103713874383854,-0.007882734433574703,-0.18869255986840833,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,15,5015,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02236023557260097,0.02447886962884653,0.05416436904028636,43.9,0.561,0.25103713874383854,-0.007911934173264575,-0.1851875763945409,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,16,5016,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02288626219289404,0.026010419678494864,0.05303622645230238,42.8,0.572,0.24260397120697583,-0.008437960793557645,-0.21800416531437714,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,17,5017,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.022826961019639335,0.02480907289617681,0.054167001604917005,43.9,0.561,0.25103713874383854,-0.008378659620302941,-0.1912745987383566,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,18,5018,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.024288465306183102,0.025664416848133358,0.05352528567493648,44.2,0.558,0.25336580106242124,-0.009840163906846708,-0.20954797919087004,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,19,5019,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.022797223787973088,0.025178321541745208,0.05430801979962412,43.3,0.567,0.24641694110709345,-0.008348922388636694,-0.19757708312692113,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,20,5020,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02458066631809424,0.026179860864860734,0.054437836567238024,43.2,0.568,0.24565166428898116,-0.010132364918757845,-0.21550377835155687,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,21,5021,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.021208347593660998,0.02278495597001078,0.05226744271618568,43.6,0.564,0.24872089601665776,-0.006760046194324604,-0.1594999513548569,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,22,5022,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.021856989286092227,0.022541147192405356,0.054261113665482225,44.800000000000004,0.552,0.2580609222708011,-0.0074086878867558326,-0.14914632683289658,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,23,5023,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.019746290765816632,0.02150314087463483,0.05338909372836785,46.0,0.54,0.26760624017703144,-0.005297989366480238,-0.13214008672242933,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,24,5024,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02489256964477423,0.025616364524991296,0.053210960184837224,43.7,0.563,0.24949160514865382,-0.010444268245437836,-0.2098827588688638,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,25,5025,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.024061989981832788,0.02422434800125149,0.053910626577676625,42.8,0.572,0.24260397120697583,-0.009613688582496394,-0.18133802596097398,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,26,5026,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02338125983900955,0.023029980389443545,0.05238859118816835,43.0,0.57,0.24412514432750865,-0.008932958439673157,-0.1638081650121806,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,27,5027,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.022568453652405257,0.02322110812150229,0.052202866039257605,43.4,0.566,0.24718356881172862,-0.008120152253068863,-0.16805220455843498,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,28,5028,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.020687724949012075,0.02257092672668284,0.05221728125602459,44.6,0.554,0.2564902352715702,-0.006239423549675681,-0.1555543515856505,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,29,5029,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.023208102937638975,0.025778168359246456,0.05238486360089616,42.699999999999996,0.573,0.24184537803261005,-0.00875980153830258,-0.2162813106898352,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,30,5030,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.020994658629277692,0.022367205211226853,0.05315068781791157,45.9,0.541,0.26680273489343054,-0.006546357229941298,-0.1489896770295759,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,31,5031,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.021077115319168987,0.023850465068025416,0.05245358297341544,44.5,0.555,0.2557070168773237,-0.006628813919832593,-0.1792473103973514,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,32,5032,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.024358298121389753,0.024338450045788995,0.0528327505519934,42.699999999999996,0.573,0.24184537803261005,-0.009909996722053359,-0.18719730741104568,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,33,5033,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.020171108082018635,0.021260598216547643,0.05346780127722517,46.5,0.535,0.27164621797877153,-0.005722806682682241,-0.12740933149448536,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,34,5034,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02017108634703721,0.02213345085097744,0.05440128000588932,45.2,0.548,0.2612194415156308,-0.005722784947700815,-0.1412678056620924,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,35,5035,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.025934133850631588,0.02620924380981389,0.05258404850332336,41.3,0.587,0.23136189875238555,-0.011485832451295194,-0.22365988822131472,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,36,5036,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.021815015091155646,0.023583629577747227,0.0526918473469873,44.2,0.558,0.25336580106242124,-0.007366713691819252,-0.1733727063743411,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,37,5037,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.024898837005568886,0.025472452978961176,0.054338365213693236,43.9,0.561,0.25103713874383854,-0.010450535606232492,-0.20287970637818714,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,38,5038,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.019558307767276056,0.023284879004522526,0.053865893982743364,45.4,0.546,0.2628073572952627,-0.005110006367939662,-0.16404772949683233,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,39,5039,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02404874774318298,0.023606926088948422,0.05319095839651505,44.800000000000004,0.552,0.2580609222708011,-0.009600446343846585,-0.17218386292908155,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,40,5040,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02274723383815619,0.024905586317767597,0.05295572586734756,43.5,0.565,0.2479515521805615,-0.008298932438819795,-0.19747222320446284,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,41,5041,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.027423839217050553,0.02726933987219359,0.05505012664806581,42.1,0.579,0.23732143627256383,-0.012975537817714159,-0.23289752909783118,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,42,5042,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.019850727355624147,0.02174600012589624,0.052574951744769595,46.2,0.538,0.2692177243336108,-0.005402425956287753,-0.13880561910902475,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,43,5043,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02129073767755803,0.021935183063626778,0.05302875828702196,45.6,0.544,0.26440110030182007,-0.006842436278221637,-0.14118530974772406,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,44,5044,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02196474927603026,0.022781975318102332,0.053406241616575624,44.2,0.558,0.25336580106242124,-0.007516447876693866,-0.15604307036987652,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,45,5045,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.021212899939278596,0.022976009497071775,0.05337009882706824,44.6,0.554,0.2564902352715702,-0.006764598539942202,-0.1597843789903252,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,46,5046,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.01941955948951095,0.02183871154822694,0.0534980762861685,45.7,0.543,0.265200170411153,-0.0049712580901745546,-0.13814347471782415,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,47,5047,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.020876640500394172,0.023774714721906447,0.05341053419779683,45.300000000000004,0.547,0.2620126736665692,-0.006428339101057778,-0.17461748815376507,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,48,5048,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02049272382428136,0.022608439103635233,0.052665983146287954,45.0,0.55,0.2596373105057561,-0.006044422424944965,-0.15494133436439966,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,49,5049,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.026670091044772498,0.026798581704921536,0.053470767134100185,40.6,0.594,0.22621355501880647,-0.012221789645436104,-0.23097256627367396,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,trend,50,5050,0.014448301399336394,0.007212605453917886,0.1646678277361599,0.07386936555566231,-0.05398854914079687,0.02078878584035125,0.023223841519167288,0.05311294011556855,45.2,0.548,0.2612194415156308,-0.006340484441014857,-0.16522414501505994,0,0,16,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,1,5001,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.00653555598714377,-0.0034051618192249837,0.038374127130750856,22.0,0.78,0.10790539730951958,-0.02838397269778188,-0.8212399661449715,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,2,5002,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.00922433108650669,-0.004854156909637033,0.03819572022794922,22.0,0.78,0.10790539730951958,-0.02569519759841896,-0.7871398050844627,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,3,5003,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.005737678385389971,-0.0026593679667739865,0.03814565600118671,19.400000000000002,0.806,0.09366495819490933,-0.029181850299535676,-0.8457099470814723,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,4,5004,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.008928221167582198,-0.004055496938044936,0.03946081866798162,21.8,0.782,0.10679324694015198,-0.02599130751734345,-0.7821437260733692,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,5,5005,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.006301626750027576,-0.003602690782954501,0.03908382208900689,23.1,0.769,0.11407366019856895,-0.028617901934898073,-0.801273678675854,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,6,5006,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.008095037709811055,-0.0058349991670163855,0.03814252900504621,23.3,0.767,0.11520463605101904,-0.026824490975114593,-0.7625223150269196,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,7,5007,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.005984698709226832,-0.004076103216834424,0.03839099418315329,23.0,0.77,0.11350927482751812,-0.028934829975698816,-0.8034026240879669,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,8,5008,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.006484598805602615,-0.00398764665238654,0.03798492240247805,22.2,0.778,0.10902040301031106,-0.028434929879323036,-0.8143200005726795,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,9,5009,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.007726166307463957,-0.005052667833677461,0.036923962193641816,21.7,0.783,0.10623823794205658,-0.027193362377461693,-0.8088747544105969,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,10,5010,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.009312611763101985,-0.005264088847991495,0.040153450193722025,23.7,0.763,0.11747546204511952,-0.025606916921823666,-0.7385527194764142,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,11,5011,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.008203835853920547,-0.005738389994571909,0.0386343094053636,21.7,0.783,0.10623823794205658,-0.026715692831005104,-0.7553166897375038,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,12,5012,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.005887236882157747,-0.0037523824189932505,0.03802111578414372,22.400000000000002,0.776,0.11013827874181155,-0.029032291802767902,-0.8197325518503142,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,13,5013,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.006430967507010848,-0.003317197280200889,0.03735530472839776,19.8,0.802,0.09582563171583647,-0.0284885611779148,-0.8459931363028194,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,14,5014,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.006957321123665466,-0.004301492972189821,0.03821015502375433,21.8,0.782,0.10679324694015198,-0.027962207561260184,-0.8013062415920934,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,15,5015,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.006635614306819639,-0.0031483789345976942,0.03858440226652611,22.2,0.778,0.10902040301031106,-0.028283914378106012,-0.8234195136901475,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,16,5016,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.007265922072055541,-0.004241180846965422,0.03754546220668107,20.9,0.791,0.10182351650232342,-0.027653606612870106,-0.8170986860963756,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,17,5017,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.005301061400890354,-0.003404822604127253,0.03648210657897303,20.7,0.793,0.10072681268239618,-0.029618467284035294,-0.8638400858946654,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,18,5018,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.00790824116759202,-0.0051300709172349065,0.03840397252659653,22.1,0.779,0.10846254232743553,-0.02701128751733363,-0.7756868836175779,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,19,5019,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.00699712370072699,-0.00316966669597791,0.03955190071105013,21.6,0.784,0.10568393731556154,-0.027922404984198658,-0.8027392215837902,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,20,5020,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.009065729339028598,-0.00503490847118262,0.03870714138140002,22.0,0.78,0.10790539730951958,-0.02585379934589705,-0.7720699371538585,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,21,5021,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.007849644254807976,-0.0029071418010692155,0.038000866968738244,21.0,0.79,0.10237290870955855,-0.027069884430117673,-0.8424120141835636,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,22,5022,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.0090699036932998,-0.0050935429560374605,0.037628537169839764,22.400000000000002,0.776,0.11013827874181155,-0.02584962499162585,-0.7926427114151671,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,23,5023,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.006520345378284026,-0.0028221751099237807,0.03870996923167717,20.4,0.796,0.09908693226233094,-0.028399183306641623,-0.8291753832946976,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,24,5024,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.005164717403187115,-0.002215216492306617,0.038422619347275824,20.7,0.793,0.10072681268239618,-0.029754811281738534,-0.8511734168102149,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,25,5025,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.006407633418440421,-0.0026942380997487863,0.03946597366495123,21.6,0.784,0.10568393731556154,-0.02851189526648523,-0.8165335247713744,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,26,5026,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.007548027109678597,-0.004635675843790867,0.03915297304288036,22.3,0.777,0.10957898119908573,-0.02737150157524705,-0.773475179214817,0,0,6,503,0.00047,1000,random_timing_matched_duration
EURUSD=X,fold_01,2005-05-05,2007-04-11,mean_reversion,27,5027,-0.03491952868492565,-0.017649615634303784,-0.46607696457901787,-0.2962850322669515,-0.06087838000768098,-0.006191251763614667,-0.004409165995595212,0.03797480165138831,23.3,0.767,0.11520463605101904,-0.028728276921310983,-0.8034370520066961,0,0,6,503,0.00047,1000,random_timing_matched_duration
