agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
trend_pullback,-0.1876510004375229,-0.1854875517918064,-0.1850417473909563,0.0333002433828687,47.54,-0.0026092530465665897,-0.07835537466098277
breakout_volume_momentum,-0.1021317314993073,-0.0927232581341926,-0.0917796313187692,0.0440555428761557,41.28,-0.010352100180538087,-0.2349783819402435
mean_reversion_vol_filter,-0.0733763169613135,-0.0437157220277621,-0.0438862793395176,0.0261376313845428,12.82,-0.029490037621795896,-1.1282597565147252
random,-0.2298246696842,-0.1730244450725763,-0.1716572421987009,0.0534026758499132,13.46,-0.05816742748549911,-1.0892230877901534
momentum_relative_strength,-0.3853980924618084,-0.2124245192906986,-0.2102424174033174,0.0691373545363154,0.3399999999999999,-0.175155675058491,-2.533444853845079
