agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,fdr_q_value,fdr_significant_0_05,fdr_significant_0_10
trend,Luck,Strongly Random,High,strongly random,stable,Strongly Random (High confidence): results are consistent with randomness; stability=stable; mean p=0.990; mean percentile=1.0; mean RCSI_z=-1.764.,1.0721425366125543,0.5520799380840369,0.1732687176206426,-0.2111873103833168,-1.5677980552656392,-1.7972654646294717,0.9916,0.0036634819042161,0.84,122.0,3540,0.00047,1.0,False,False
mean_reversion,Skill,Strong Skill,High,strong skill,stable,Strong Skill (High confidence): repeated-run evidence supports skill; stability=stable; mean p=0.005; mean percentile=99.5; mean RCSI_z=3.067.,1.2368996350614587,0.5428583056486553,0.5068427092067785,-0.2916337976185841,0.9185273594848932,2.998301157663007,0.0052,2.283996656365201,99.48,64.0,3540,0.00047,0.21,False,False
random,Luck,Strongly Random,High,strongly random,stable,Strongly Random (High confidence): results are consistent with randomness; stability=stable; mean p=0.911; mean percentile=8.9; mean RCSI_z=-1.200.,0.5488797682564321,0.313663309463413,0.1716186690230708,-0.3550074060794215,-0.707632657307978,-1.1885882644499548,0.9148,0.0386738440652891,8.52,77.0,3540,0.00047,1.0,False,False
momentum,Luck,Strongly Random,High,strongly random,stable,Strongly Random (High confidence): results are consistent with randomness; stability=stable; mean p=0.986; mean percentile=1.4; mean RCSI_z=-1.763.,2.220751947427368,0.7547207963547795,0.2377624097307888,-0.229062741324126,-1.4733343309582896,-1.7435677997522872,0.9864,0.0059469364123247,1.36,47.0,3540,0.00047,1.0,False,False
breakout,Luck,Likely Random,Moderate,likely random,stable,Likely Random (Moderate confidence): results are consistent with randomness; stability=stable; mean p=0.657; mean percentile=34.3; mean RCSI_z=-0.514.,1.9773983155480088,0.8176553915097011,0.4862065840090697,-0.1350486076328302,-0.3514029761522881,-0.5087810286108516,0.6514,0.1861522457711457,34.86,42.0,3540,0.00047,1.0,False,False
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,5.322716103718158,0.7986687128294204,,-0.3399300615794863,,,,,,,3792,0.0,,,
