ticker,fold_id,fold_start,fold_end,agent,mean_actual_cumulative_return,median_actual_cumulative_return,std_actual_cumulative_return,min_actual_cumulative_return,max_actual_cumulative_return,p25_actual_cumulative_return,p75_actual_cumulative_return,mean_annualized_return,median_annualized_return,std_annualized_return,min_annualized_return,max_annualized_return,p25_annualized_return,p75_annualized_return,mean_annualized_sharpe,median_annualized_sharpe,std_annualized_sharpe,min_annualized_sharpe,max_annualized_sharpe,p25_annualized_sharpe,p75_annualized_sharpe,mean_trade_level_return_ratio,median_trade_level_return_ratio,std_trade_level_return_ratio,min_trade_level_return_ratio,max_trade_level_return_ratio,p25_trade_level_return_ratio,p75_trade_level_return_ratio,mean_max_drawdown,median_max_drawdown,std_max_drawdown,min_max_drawdown,max_max_drawdown,p25_max_drawdown,p75_max_drawdown,mean_p_value,median_p_value,std_p_value,min_p_value,max_p_value,p25_p_value,p75_p_value,mean_p_value_prominence,median_p_value_prominence,std_p_value_prominence,min_p_value_prominence,max_p_value_prominence,p25_p_value_prominence,p75_p_value_prominence,mean_actual_percentile,median_actual_percentile,std_actual_percentile,min_actual_percentile,max_actual_percentile,p25_actual_percentile,p75_actual_percentile,mean_RCSI,median_RCSI,std_RCSI,min_RCSI,max_RCSI,p25_RCSI,p75_RCSI,mean_RCSI_z,median_RCSI_z,std_RCSI_z,min_RCSI_z,max_RCSI_z,p25_RCSI_z,p75_RCSI_z,mean_number_of_trades,proportion_significant_runs,proportion_outperforming_null_runs,number_of_outer_runs,simulations_per_run,test_bar_count,transaction_cost,null_model,execution_cost_model
SPY,fold_01,2023-07-12,2023-08-07,momentum_relative_strength,-0.01340533357555429,-0.01340533357555429,0.0,-0.01340533357555429,-0.01340533357555429,-0.01340533357555429,-0.01340533357555429,-0.17295578020242464,-0.17295578020242464,0.0,-0.17295578020242464,-0.17295578020242464,-0.17295578020242464,-0.17295578020242464,-2.071264603801016,-2.071264603801016,0.0,-2.071264603801016,-2.071264603801016,-2.071264603801016,-2.071264603801016,-0.17239609193964717,-0.17239609193964717,0.0,-0.17239609193964717,-0.17239609193964717,-0.17239609193964717,-0.17239609193964717,-0.034188194575385134,-0.034188194575385134,0.0,-0.034188194575385134,-0.034188194575385134,-0.034188194575385134,-0.034188194575385134,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.17609125905568127,0.17609125905568127,0.0,0.17609125905568127,0.17609125905568127,0.17609125905568127,0.17609125905568127,50.0,50.0,0.0,50.0,50.0,50.0,50.0,0.002050778938607537,0.002050778938607537,0.0,0.002050778938607537,0.002050778938607537,0.002050778938607537,0.002050778938607537,0.2227299948572988,0.2227299948572988,0.0,0.2227299948572988,0.2227299948572988,0.2227299948572988,0.2227299948572988,11.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_02,2023-07-25,2023-08-18,momentum_relative_strength,-0.020457868403976454,-0.020457868403976454,0.0,-0.020457868403976454,-0.020457868403976454,-0.020457868403976454,-0.020457868403976454,-0.27029802959104354,-0.27029802959104354,0.0,-0.27029802959104354,-0.27029802959104354,-0.27029802959104354,-0.27029802959104354,-5.174658054701533,-5.174658054701533,0.0,-5.174658054701533,-5.174658054701533,-5.174658054701533,-5.174658054701533,-0.5523717628668432,-0.5523717628668432,0.0,-0.5523717628668432,-0.5523717628668432,-0.5523717628668432,-0.5523717628668432,-0.025485464909898226,-0.025485464909898226,0.0,-0.025485464909898226,-0.025485464909898226,-0.025485464909898226,-0.025485464909898226,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.17609125905568127,0.17609125905568127,0.0,0.17609125905568127,0.17609125905568127,0.17609125905568127,0.17609125905568127,50.0,50.0,0.0,50.0,50.0,50.0,50.0,-0.012104113948330417,-0.012104113948330417,0.0,-0.012104113948330417,-0.012104113948330417,-0.012104113948330417,-0.012104113948330417,-0.48976525292928685,-0.48976525292928685,0.0,-0.48976525292928685,-0.48976525292928685,-0.48976525292928685,-0.48976525292928685,7.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_03,2023-08-07,2023-08-31,momentum_relative_strength,0.002517499853021299,0.002517499853021299,0.0,0.002517499853021299,0.002517499853021299,0.002517499853021299,0.002517499853021299,0.03907573624106231,0.03907573624106231,0.0,0.03907573624106231,0.03907573624106231,0.03907573624106231,0.03907573624106231,0.40793216782559283,0.40793216782559283,0.0,0.40793216782559283,0.40793216782559283,0.40793216782559283,0.40793216782559283,0.03663118508301065,0.03663118508301065,0.0,0.03663118508301065,0.03663118508301065,0.03663118508301065,0.03663118508301065,-0.036786146643788875,-0.036786146643788875,0.0,-0.036786146643788875,-0.036786146643788875,-0.036786146643788875,-0.036786146643788875,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0791812460476248,0.0791812460476248,0.0,0.0791812460476248,0.0791812460476248,0.0791812460476248,0.0791812460476248,33.33333333333333,33.33333333333333,0.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,-0.02453704896350926,-0.02453704896350926,0.0,-0.02453704896350926,-0.02453704896350926,-0.02453704896350926,-0.02453704896350926,-1.396747097362657,-1.396747097362657,0.0,-1.396747097362657,-1.396747097362657,-1.396747097362657,-1.396747097362657,5.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_07,2023-09-27,2023-10-23,momentum_relative_strength,-0.01675450663625888,-0.01675450663625888,0.0,-0.01675450663625888,-0.01675450663625888,-0.01675450663625888,-0.01675450663625888,-0.21159522255926033,-0.21159522255926033,0.0,-0.21159522255926033,-0.21159522255926033,-0.21159522255926033,-0.21159522255926033,-2.4923670069063815,-2.4923670069063815,0.0,-2.4923670069063815,-2.4923670069063815,-2.4923670069063815,-2.4923670069063815,-0.24938640281261507,-0.24938640281261507,0.0,-0.24938640281261507,-0.24938640281261507,-0.24938640281261507,-0.24938640281261507,-0.047248774737424504,-0.047248774737424504,0.0,-0.047248774737424504,-0.047248774737424504,-0.047248774737424504,-0.047248774737424504,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,-0.031332104646173066,-0.031332104646173066,0.0,-0.031332104646173066,-0.031332104646173066,-0.031332104646173066,-0.031332104646173066,-1.1363492038549605,-1.1363492038549605,0.0,-1.1363492038549605,-1.1363492038549605,-1.1363492038549605,-1.1363492038549605,6.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_08,2023-10-10,2023-11-03,momentum_relative_strength,-0.028690991520321063,-0.028690991520321063,0.0,-0.028690991520321063,-0.028690991520321063,-0.028690991520321063,-0.028690991520321063,-0.3584048557073308,-0.3584048557073308,0.0,-0.3584048557073308,-0.3584048557073308,-0.3584048557073308,-0.3584048557073308,-4.391221343316755,-4.391221343316755,0.0,-4.391221343316755,-4.391221343316755,-4.391221343316755,-4.391221343316755,-0.468192980220362,-0.468192980220362,0.0,-0.468192980220362,-0.468192980220362,-0.468192980220362,-0.468192980220362,-0.0540242175827752,-0.0540242175827752,0.0,-0.0540242175827752,-0.0540242175827752,-0.0540242175827752,-0.0540242175827752,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,-0.045524446188828664,-0.045524446188828664,0.0,-0.045524446188828664,-0.045524446188828664,-0.045524446188828664,-0.045524446188828664,-6.5402866779467015,-6.5402866779467015,0.0,-6.5402866779467015,-6.5402866779467015,-6.5402866779467015,-6.5402866779467015,9.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_09,2023-10-23,2023-11-16,momentum_relative_strength,0.03327011523114076,0.03327011523114076,0.0,0.03327011523114076,0.03327011523114076,0.03327011523114076,0.03327011523114076,0.6455736101455454,0.6455736101455454,0.0,0.6455736101455454,0.6455736101455454,0.6455736101455454,0.6455736101455454,4.21480585073317,4.21480585073317,0.0,4.21480585073317,4.21480585073317,4.21480585073317,4.21480585073317,0.37906486397264444,0.37906486397264444,0.0,0.37906486397264444,0.37906486397264444,0.37906486397264444,0.37906486397264444,-0.014673577353438438,-0.014673577353438438,0.0,-0.014673577353438438,-0.014673577353438438,-0.014673577353438438,-0.014673577353438438,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,-0.05575783230064629,-0.05575783230064629,0.0,-0.05575783230064629,-0.05575783230064629,-0.05575783230064629,-0.05575783230064629,-2.1226925584467993,-2.1226925584467993,0.0,-2.1226925584467993,-2.1226925584467993,-2.1226925584467993,-2.1226925584467993,7.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_10,2023-11-03,2023-11-30,momentum_relative_strength,0.04608307828883529,0.04608307828883529,0.0,0.04608307828883529,0.04608307828883529,0.04608307828883529,0.04608307828883529,0.8325804407077559,0.8325804407077559,0.0,0.8325804407077559,0.8325804407077559,0.8325804407077559,0.8325804407077559,4.366925427425495,4.366925427425495,0.0,4.366925427425495,4.366925427425495,4.366925427425495,4.366925427425495,0.3886636182552862,0.3886636182552862,0.0,0.3886636182552862,0.3886636182552862,0.3886636182552862,0.3886636182552862,-0.01715538004075312,-0.01715538004075312,0.0,-0.01715538004075312,-0.01715538004075312,-0.01715538004075312,-0.01715538004075312,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0791812460476248,0.0791812460476248,0.0,0.0791812460476248,0.0791812460476248,0.0791812460476248,0.0791812460476248,33.33333333333333,33.33333333333333,0.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,-0.007114062426295607,-0.007114062426295607,0.0,-0.007114062426295607,-0.007114062426295607,-0.007114062426295607,-0.007114062426295607,-0.42456427933277413,-0.42456427933277413,0.0,-0.42456427933277413,-0.42456427933277413,-0.42456427933277413,-0.42456427933277413,8.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_11,2023-11-16,2023-12-13,momentum_relative_strength,0.016727677991510648,0.016727677991510648,0.0,0.016727677991510648,0.016727677991510648,0.016727677991510648,0.016727677991510648,0.2502985203960104,0.2502985203960104,0.0,0.2502985203960104,0.2502985203960104,0.2502985203960104,0.2502985203960104,1.8643140965816924,1.8643140965816924,0.0,1.8643140965816924,1.8643140965816924,1.8643140965816924,1.8643140965816924,0.25702366552219297,0.25702366552219297,0.0,0.25702366552219297,0.25702366552219297,0.25702366552219297,0.25702366552219297,-0.02284579764580663,-0.02284579764580663,0.0,-0.02284579764580663,-0.02284579764580663,-0.02284579764580663,-0.02284579764580663,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,-0.02652261241444733,-0.02652261241444733,0.0,-0.02652261241444733,-0.02652261241444733,-0.02652261241444733,-0.02652261241444733,-2.1752417006246336,-2.1752417006246336,0.0,-2.1752417006246336,-2.1752417006246336,-2.1752417006246336,-2.1752417006246336,9.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
SPY,fold_12,2023-11-30,2023-12-27,trend_pullback,0.013631293083516738,0.013631293083516738,0.0,0.013631293083516738,0.013631293083516738,0.013631293083516738,0.013631293083516738,0.20134129824177682,0.20134129824177682,0.0,0.20134129824177682,0.20134129824177682,0.20134129824177682,0.20134129824177682,3.8959684610578016,3.8959684610578016,0.0,3.8959684610578016,3.8959684610578016,3.8959684610578016,3.8959684610578016,0.49483331701852573,0.49483331701852573,0.0,0.49483331701852573,0.49483331701852573,0.49483331701852573,0.49483331701852573,-0.006433090335221325,-0.006433090335221325,0.0,-0.006433090335221325,-0.006433090335221325,-0.006433090335221325,-0.006433090335221325,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.7781512503836436,0.7781512503836436,0.0,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.7781512503836436,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.007006344331420863,0.007006344331420863,0.0,0.007006344331420863,0.007006344331420863,0.007006344331420863,0.007006344331420863,3.311201611150573,3.311201611150573,0.0,3.311201611150573,3.311201611150573,3.311201611150573,3.311201611150573,5.0,0.0,1.0,1,5,125,0.00047,structure_preserving_random_timing,stochastic_execution_model
SPY,fold_12,2023-11-30,2023-12-27,momentum_relative_strength,0.04213075938752864,0.04213075938752864,0.0,0.04213075938752864,0.04213075938752864,0.04213075938752864,0.04213075938752864,0.7491315089243327,0.7491315089243327,0.0,0.7491315089243327,0.7491315089243327,0.7491315089243327,0.7491315089243327,3.2973909660887184,3.2973909660887184,0.0,3.2973909660887184,3.2973909660887184,3.2973909660887184,3.2973909660887184,0.3832180101648548,0.3832180101648548,0.0,0.3832180101648548,0.3832180101648548,0.3832180101648548,0.3832180101648548,-0.025384349439104392,-0.025384349439104392,0.0,-0.025384349439104392,-0.025384349439104392,-0.025384349439104392,-0.025384349439104392,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0791812460476248,0.0791812460476248,0.0,0.0791812460476248,0.0791812460476248,0.0791812460476248,0.0791812460476248,33.33333333333333,33.33333333333333,0.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,-0.04081389468280047,-0.04081389468280047,0.0,-0.04081389468280047,-0.04081389468280047,-0.04081389468280047,-0.04081389468280047,-1.3083293528418052,-1.3083293528418052,0.0,-1.3083293528418052,-1.3083293528418052,-1.3083293528418052,-1.3083293528418052,7.0,0.0,0.0,1,5,125,0.00047,structure_preserving_random_timing_shared_calendar,stochastic_execution_model
