total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
39,0.24854643543314509,0.0301565874863523,0.5641025641025641,0.6647440937453255,0.3738979221805126,0.5187824188706602,0.1011707196036392,0.24854643543314509
