agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend,1,101,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.147965573935072,8.05136867281055,4.300658767566034,6.9,0.931,0.031050319018657353,-3.8654550751674073,-1.1088669043002986,0,0,2.9624410542225696,15.957756870379587,275,0.00047,5000,random_timing_matched_duration
mean_reversion,1,101,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.74074708320643,0.8607753634274177,0.7140571162947166,99.02,0.0098,2.0087739243075053,2.3851689439687602,3.1722121551028266,1,1,-0.04972874942791742,2.217791728194119,142,0.00047,5000,random_timing_matched_duration
random,1,101,0.3204526743866011,0.008850204263483777,0.132619526369547,0.05817219954145952,-0.60629426108196,2.8315716589674502,3.281091119239781,2.0644196613784414,1.0,0.99,0.004364805402450088,-2.511118984580849,-1.4341262584547956,0,0,0.8109924886838351,7.185164535633953,184,0.00047,5000,random_timing_matched_duration
momentum,1,101,9.99886281684573,0.07893755135665499,0.6748918117635453,0.2170175297785769,-0.32500591632844766,10.115077370098536,11.201423207014678,5.249908798755305,49.0,0.51,0.2924298239020636,-0.1162145532528065,-0.2290631011445497,0,0,5.095825377644183,20.7397103059007,118,0.00047,5000,random_timing_matched_duration
breakout,1,101,3.685064175213001,0.050120277431082036,0.4994551126624424,0.2547315062433935,-0.42579546792580314,6.206357126819849,7.026288821497123,3.804237135333336,16.34,0.8366,0.07748213975538855,-2.5212929516068483,-0.8782903187740834,0,0,2.5315210203171232,14.136720138976536,97,0.00047,5000,random_timing_matched_duration
trend,2,102,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.18773979505621,8.079619788559171,4.251394492137429,6.5600000000000005,0.9344,0.029467170231675728,-3.905229296288545,-1.1283613644095667,0,0,3.0703861481085695,16.074720083973137,275,0.00047,5000,random_timing_matched_duration
mean_reversion,2,102,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.7343826341295949,0.8592095886311963,0.7092024017261099,99.08,0.0092,2.036212172654445,2.391533393045595,3.196134746621154,1,1,-0.06873828603932082,2.200034201868439,142,0.00047,5000,random_timing_matched_duration
random,2,102,0.3204526743866011,0.008850204263483777,0.132619526369547,0.05817219954145952,-0.60629426108196,2.797741335984602,3.2815880791419216,2.1130942778706205,1.04,0.9896,0.0045403133789357454,-2.477288661598001,-1.4013266874865975,0,0,0.7799291626289756,7.290695866087938,184,0.00047,5000,random_timing_matched_duration
momentum,2,102,9.99886281684573,0.07893755135665499,0.6748918117635453,0.2170175297785769,-0.32500591632844766,10.113100808632435,11.111673062718872,5.17551215912286,49.04,0.5096,0.29277058067270595,-0.11423799178670535,-0.215014516758809,0,0,4.943608773739276,21.12944294372566,118,0.00047,5000,random_timing_matched_duration
breakout,2,102,3.685064175213001,0.050120277431082036,0.4994551126624424,0.2547315062433935,-0.42579546792580314,6.216137565078255,6.940131515166283,3.747272166486204,17.419999999999998,0.8258,0.08312512146131669,-2.531073389865254,-0.868649832554207,0,0,2.4706964419195656,13.921591857026465,97,0.00047,5000,random_timing_matched_duration
trend,3,103,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.176346428762539,8.065559124212246,4.20052251730744,6.58,0.9342,0.029560137048236065,-3.893835929994874,-1.1386794394594852,0,0,3.034093741860103,16.21459816298145,275,0.00047,5000,random_timing_matched_duration
mean_reversion,3,103,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.7393105481316766,0.8611621050991219,0.7168263547862818,98.88,0.0112,1.9507819773298183,2.3866054790435136,3.159417768270104,1,1,-0.06857490061864698,2.184013712512278,142,0.00047,5000,random_timing_matched_duration
random,3,103,0.3204526743866011,0.008850204263483777,0.132619526369547,0.05817219954145952,-0.60629426108196,2.8428149956814304,3.2634013458532216,2.0509963176310007,1.06,0.9894,0.004628093971837611,-2.522362321294829,-1.4348873501956687,0,0,0.7842425082787066,6.989392432258943,184,0.00047,5000,random_timing_matched_duration
momentum,3,103,9.99886281684573,0.07893755135665499,0.6748918117635453,0.2170175297785769,-0.32500591632844766,10.152665845333123,11.142079273744654,5.058522037122485,48.32,0.5168,0.2866774950129723,-0.1538030284873937,-0.2259981173372999,0,0,5.096913061094744,20.58801584008453,118,0.00047,5000,random_timing_matched_duration
breakout,3,103,3.685064175213001,0.050120277431082036,0.4994551126624424,0.2547315062433935,-0.42579546792580314,6.237172898843007,7.030338865146519,3.8362766089466716,16.900000000000002,0.831,0.08039897621588903,-2.552108723630006,-0.8720108143745223,0,0,2.544947808703447,14.284331295975717,97,0.00047,5000,random_timing_matched_duration
trend,4,104,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.173287171621529,7.986180039540681,4.138919002513779,6.660000000000001,0.9334,0.029932203450862883,-3.890776672853864,-1.1364488017079424,0,0,3.0114892022018793,15.738411941336723,275,0.00047,5000,random_timing_matched_duration
mean_reversion,4,104,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.7302689650780099,0.8602747771194262,0.7151920330282102,98.98,0.0102,1.9913998282380825,2.39564706209718,3.1678781997371575,1,1,-0.03286195610185469,2.184529855345511,142,0.00047,5000,random_timing_matched_duration
random,4,104,0.3204526743866011,0.008850204263483777,0.132619526369547,0.05817219954145952,-0.60629426108196,2.8935585296902513,3.3012006281606285,2.042755376380016,0.8999999999999999,0.991,0.0039263455147246756,-2.57310585530365,-1.4591800801211134,0,0,0.8328993580083289,7.256446450043571,184,0.00047,5000,random_timing_matched_duration
momentum,4,104,9.99886281684573,0.07893755135665499,0.6748918117635453,0.2170175297785769,-0.32500591632844766,10.025398310337655,11.019471950755726,5.010649678016774,49.82,0.5018,0.29946934302140826,-0.02653549349192552,-0.20368798449185446,0,0,4.9600717628225395,20.60663990968879,118,0.00047,5000,random_timing_matched_duration
breakout,4,104,3.685064175213001,0.050120277431082036,0.4994551126624424,0.2547315062433935,-0.42579546792580314,6.319981310363612,7.100751444282589,3.867856835135909,15.879999999999999,0.8412,0.07510073598571654,-2.6349171351506113,-0.8830955784198686,0,0,2.5742147945499134,14.438554045853522,97,0.00047,5000,random_timing_matched_duration
trend,5,105,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.176611139864563,8.018016203320867,4.025224831090126,6.279999999999999,0.9372,0.02816772007507483,-3.894100641096898,-1.1764574410793136,0,0,3.113612089387108,15.727011987275707,275,0.00047,5000,random_timing_matched_duration
mean_reversion,5,105,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.7255775885555057,0.8567352756371897,0.709281293946118,99.1,0.009,2.0457574905606752,2.4003384386196847,3.1992677248166417,1,1,-0.054325447545375105,2.1977285803191733,142,0.00047,5000,random_timing_matched_duration
random,5,105,0.3204526743866011,0.008850204263483777,0.132619526369547,0.05817219954145952,-0.60629426108196,2.8206021666785728,3.2861359650120474,2.1121289700042745,1.18,0.9882,0.0051551504466020364,-2.5001494922919716,-1.4041203604245078,0,0,0.7594394474202704,7.393034060667984,184,0.00047,5000,random_timing_matched_duration
momentum,5,105,9.99886281684573,0.07893755135665499,0.6748918117635453,0.2170175297785769,-0.32500591632844766,9.970032635876308,10.961193194418588,4.922640431105044,50.42,0.4958,0.30469347756819737,0.028830180969421804,-0.19549069062450947,0,1,5.011418652227912,20.23854071822295,118,0.00047,5000,random_timing_matched_duration
breakout,5,105,3.685064175213001,0.050120277431082036,0.4994551126624424,0.2547315062433935,-0.42579546792580314,6.240233961080279,6.992818896082108,3.7224181246740162,16.32,0.8368,0.07737832847680098,-2.555169785867278,-0.8886037543562566,0,0,2.4785794714563516,14.06736832615066,97,0.00047,5000,random_timing_matched_duration
trend,6,106,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.208750019862204,7.989175842660038,4.144680009016161,6.76,0.9324,0.030397735151460905,-3.926239521094539,-1.1355919717936471,0,0,3.00314284134948,15.699367932332894,275,0.00047,5000,random_timing_matched_duration
mean_reversion,6,106,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.7495708291589237,0.870603319737672,0.7163151053043727,98.78,0.0122,1.9136401693252518,2.3763451980162666,3.148492459166002,1,1,-0.04339160501549754,2.1501389488506173,142,0.00047,5000,random_timing_matched_duration
random,6,106,0.3204526743866011,0.008850204263483777,0.132619526369547,0.05817219954145952,-0.60629426108196,2.851972377734007,3.2810203414452794,2.0782636417680878,1.0,0.99,0.004364805402450088,-2.531519703347406,-1.424539027464277,0,0,0.8141215958907335,7.339315001327422,184,0.00047,5000,random_timing_matched_duration
momentum,6,106,9.99886281684573,0.07893755135665499,0.6748918117635453,0.2170175297785769,-0.32500591632844766,9.99509852009951,11.087769551571185,5.140219250755553,50.0,0.5,0.3010299956639812,0.0037642967462190313,-0.21184052306045087,0,1,5.019793564591773,20.934100650728784,118,0.00047,5000,random_timing_matched_duration
breakout,6,106,3.685064175213001,0.050120277431082036,0.4994551126624424,0.2547315062433935,-0.42579546792580314,6.240346260451513,7.025444878452547,3.7590976696246625,15.939999999999998,0.8406,0.07541061433058176,-2.5552820852385123,-0.8886123737170882,0,0,2.559164453082128,14.300315489281019,97,0.00047,5000,random_timing_matched_duration
trend,7,107,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.20745149203046,8.028730178988607,4.095941984505951,5.8999999999999995,0.941,0.026410376572743116,-3.924940993262795,-1.1587614517429319,0,0,3.153552770011768,16.03751866600466,275,0.00047,5000,random_timing_matched_duration
mean_reversion,7,107,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.757209891858948,0.8732611922609729,0.7052231215115292,99.14,0.0086,2.065501548756432,2.368706135316242,3.194244156496208,1,1,-0.061627718815005825,2.175567198778413,142,0.00047,5000,random_timing_matched_duration
random,7,107,0.3204526743866011,0.008850204263483777,0.132619526369547,0.05817219954145952,-0.60629426108196,2.8328050098715574,3.250675917827703,2.0532454994984506,1.0999999999999999,0.989,0.004803708402820599,-2.512352335484956,-1.427117821106571,0,0,0.7777601112236074,7.218818384005452,184,0.00047,5000,random_timing_matched_duration
momentum,7,107,9.99886281684573,0.07893755135665499,0.6748918117635453,0.2170175297785769,-0.32500591632844766,10.081566769496785,11.057448657579627,4.965073148791103,49.220000000000006,0.5078,0.29430730346229655,-0.08270395265105535,-0.21320649444845383,0,0,4.8439553526320624,20.480098144723538,118,0.00047,5000,random_timing_matched_duration
breakout,7,107,3.685064175213001,0.050120277431082036,0.4994551126624424,0.2547315062433935,-0.42579546792580314,6.148873037088229,6.9723530160581895,3.7637376647234246,16.6,0.834,0.0788339493622613,-2.4638088618752283,-0.8734107245720465,0,0,2.461721343830822,14.072114232082994,97,0.00047,5000,random_timing_matched_duration
trend,8,108,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.171432802680322,8.037305593093738,4.105466306681042,6.2,0.938,0.027797161620935564,-3.888922303912657,-1.1581620062472182,0,0,3.1007284782755655,15.661637591063286,275,0.00047,5000,random_timing_matched_duration
mean_reversion,8,108,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.7417036557593004,0.8564835113019239,0.704603554729595,99.22,0.0078,2.1079053973095196,2.38421237141589,3.220864414662518,1,1,-0.05614041521683759,2.165495167846445,142,0.00047,5000,random_timing_matched_duration
random,8,108,0.3204526743866011,0.008850204263483777,0.132619526369547,0.05817219954145952,-0.60629426108196,2.878332110032464,3.2764074392394265,2.0795794393100007,1.16,0.9884,0.005067263269958237,-2.5578794356458627,-1.4214194990471745,0,0,0.760817904108939,7.223161702467436,184,0.00047,5000,random_timing_matched_duration
momentum,8,108,9.99886281684573,0.07893755135665499,0.6748918117635453,0.2170175297785769,-0.32500591632844766,9.976960581462357,11.032012471603775,4.905965961248393,50.12,0.4988,0.302073555193495,0.021902235383372215,-0.21059046534744918,0,1,5.089380267439517,20.457969171360773,118,0.00047,5000,random_timing_matched_duration
breakout,8,108,3.685064175213001,0.050120277431082036,0.4994551126624424,0.2547315062433935,-0.42579546792580314,6.215695717756197,7.02297581670249,3.8134703066025484,15.9,0.841,0.07520400420208784,-2.5306315425431958,-0.8752950391957455,0,0,2.6032365936182247,14.1878179453536,97,0.00047,5000,random_timing_matched_duration
trend,9,109,3.2825104987676648,0.04716128849717426,0.4674511156112854,0.13787722437788782,-0.39769174645371785,7.187919189771266,8.008540967760895,4.2228957089600465,7.22,0.9278,0.032545631817259224,-3.9054086910036014,-1.1191444910575565,0,0,2.940170522639514,15.787442726718877,275,0.00047,5000,random_timing_matched_duration
mean_reversion,9,109,3.1259160271751902,0.046259207795850785,0.4148343022389422,0.2799880052693306,-0.3941831593850801,0.7411557072282033,0.856059906150712,0.6990916918619727,99.16,0.0084,2.0757207139381184,2.384760319946987,3.2468646780494628,1,1,-0.04399782221794918,2.196000695754292,142,0.00047,5000,random_timing_matched_duration
