agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,-0.2700657758382648,0.0936128351822654,0.21359779557206565,0.5597638086617597,18.190904547726134,0.8185907046476761,0.08693319121181174,no evidence,-0.4760194926878271,1.3006565254826943,57,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.993503248375812
breakout_volume_momentum,-0.4139228964618708,0.25087886821312355,0.38502737681583404,0.6839604036806173,6.046976511744128,0.9400299850074962,0.026858293085832534,no evidence,-0.4374830643424117,1.6731149560239538,69,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.993503248375812
mean_reversion_vol_filter,-0.011800270536090144,0.0021181525503023184,0.005586409730192349,0.0709805599385249,40.02998500749625,0.600199900049975,0.22170408123330534,no evidence,-0.09506085756321729,0.12818434567766512,2,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.993503248375812
trend_momentum_verification,-0.035063743680021596,0.18699960360630963,0.26312898659374684,0.43665926993719334,26.286856571714146,0.7376311844077961,0.13216073114918866,no evidence,-0.31750050408249203,1.0722640659150193,24,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.993503248375812
adx_trend_following,-0.25751305913252526,0.2768173727689308,0.3898982799299623,0.6255761350473794,10.944527736131935,0.8910544727636182,0.05009574546085682,no evidence,-0.3685296830341255,1.577030493611467,37,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.993503248375812
uptrend_oversold_reversion,0.06026574230764524,0.055684818324442324,0.08536827115837278,0.249486414179284,50.72463768115942,0.49325337331334335,0.30692993596657464,no evidence,-0.2636860153594816,0.5307801401804906,28,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.993503248375812
volatility_squeeze_breakout,-0.35418310000867836,0.012663480709763877,0.02241895925064015,0.170290271776236,0.6996501749125438,0.993503248375812,0.002830708574916914,no evidence,-0.22987984360363287,0.32071638103976907,11,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.993503248375812
random,0.3111188627449692,0.6752207445423943,1.0757777087909,1.4504396926353798,35.08245877061469,0.6496751624187906,0.1873037363293746,no evidence,-0.3800111050215563,3.9995913045474256,130,0.00047,stochastic_spread_slippage_plus_expected_commission,2000,False,True,42,structure_preserving_random_timing,0.993503248375812
