total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
76,0.012448305943042685,-7.987236890288029e-05,0.4868421052631579,0.05210231508023266,0.23892039967654924,0.03798153174773977,0.011775523666541736,0.012448305943042682
