agent,skill_luck_verdict,evidence_label,confidence_label,final_classification,stability_classification,verdict_reason,cumulative_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,RCSI,RCSI_z,p_value,adjusted_p_value,p_value_prominence,actual_percentile,number_of_trades,number_of_periods,transaction_cost,research_grade,artifact_run_id,signal_count,trades_per_month,average_holding_bars,average_holding_hours,activity_status,activity_warning
trend_pullback,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.611; BH-adjusted p=1.000; percentile=39.1; RCSI_z=-0.384. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.04302209325872042,-0.017972640577780072,-0.005722456951730048,-0.27441460475563606,-0.1215573557427351,-0.3836830647361011,0.6107784431137725,1.0,0.2141162993856657,39.12175648702595,57,4750,0.00047,False,run_20260402T025033Z_pid27091,58.0,1.7665139366170295,8.017543859649123,40.824561403508774,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
breakout_volume_momentum,Random / Luck,Random / Luck,Low,random / luck,moderately variable,"The result is statistically consistent with the null distribution. raw p=0.317; BH-adjusted p=1.000; percentile=68.5; RCSI_z=0.334. Robustness stability: moderately variable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",0.20406554165298263,0.5230808280236486,0.11806390077087256,-0.2725644611797129,0.0917742666850087,0.3337545712816768,0.3173652694610778,1.0,0.4984406015467943,68.46307385229541,58,4750,0.00047,False,run_20260402T025033Z_pid27091,58.0,1.7850101112234582,10.017241379310343,53.5,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
mean_reversion_vol_filter,No Trades,No Trades,Not Applicable,no trades,not_applicable,"No completed trades were generated for this strategy on the current ticker, so skill-versus-luck classification is not applicable.",0.0,0.0,0.0,0.0,,,,,,,0,4750,0.00047,False,run_20260402T025033Z_pid27091,0.0,0.0,0.0,0.0,underactive,Too few trades for strong statistical power. Consider reviewing thresholds or sample length.
momentum_relative_strength,Negative Skill,Negative Skill,Low,negative skill,stable,"The result is worse than the random null on all three metrics. raw p=0.962; BH-adjusted p=1.000; percentile=4.0; RCSI_z=-0.514. Robustness stability: stable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.3795328952142323,-0.3237637094424734,-0.04160455399020624,-0.5694441450375957,-8.621110229457278,-0.5139611315952421,0.9620758483033932,1.0,0.01679068762839614,3.992015968063872,304,4748,0.00047,False,run_20260402T025033Z_pid27091,308.0,9.318227593152065,13.197368421052632,63.21052631578947,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
random,Negative Skill,Negative Skill,Low,negative skill,unstable,"The result is worse than the random null on all three metrics. raw p=0.832; BH-adjusted p=1.000; percentile=17.0; RCSI_z=-0.887. Robustness stability: unstable. Monte Carlo depth is below research-grade, so the label is directional but lower-confidence.",-0.16108107121028803,-0.21998391712329024,-0.040785909556285825,-0.3282845221345576,-0.355766014944964,-0.8868473489719303,0.8323353293413174,1.0,0.07970167089348819,16.966067864271455,90,4750,0.00047,False,run_20260402T025033Z_pid27091,90.0,2.7729975958496773,12.122222222222222,63.91111111111111,acceptable,Trade activity is in a reasonable range for 1-hour research and null-hypothesis testing.
buy_and_hold,Benchmark,Benchmark Reference,Not Applicable,benchmark,not_applicable,Passive benchmark included for strategy context; not evaluated against the Monte Carlo skill-vs-luck null.,-0.0500919922760644,0.3974456888643881,,-0.746350368562626,,,,,,,,4870,0.00047,,,,,,,,
