candidate_id,candidate_name,candidate_family,is_control,ticker,split,split_start,split_end,split_rows,signal_count,rejected_signal_count,trade_count,average_holding_bars,actual_cumulative_return,mean_simulated_return,median_simulated_return,std_simulated_return,RCSI,RCSI_z,p_value,percentile,classification_raw,classification_raw_label,simulation_count,research_grade,null_model,seed,bh_adjusted_p_value_by_ticker_split,bh_adjusted_p_value_by_split_global,classification_bh_by_ticker_split,classification_bh_by_ticker_split_label,classification_bh_by_split_global,classification_bh_by_split_global_label
cand_trend_pullback_adx,Trend Pullback (ADX Confirmed),pullback,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,18,0,18,6.944444444444445,-0.18382520803193625,0.08898099723089421,0.05467395479550237,0.2611464203247444,-0.27280620526283045,-1.0446484578405737,0.8602279544091181,13.997200559888023,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20337736,0.997527767173838,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_trend_pullback_ema_rsi,Trend Pullback (EMA + RSI),pullback,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,19,0,19,4.0,-0.16535550855046585,0.0564418127812191,0.03202128417812554,0.20442077730426747,-0.22179732133168495,-1.0850038056628344,0.8778244351129774,12.2375524895021,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20354496,0.997527767173838,0.9541569946880188,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_cross_asset_monthly_momentum,Cross-Asset Monthly Momentum Rotation,relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,9,0,9,15.555555555555555,1.410787656052443,0.3473489962655463,0.0774683679077572,1.112456356580899,1.0634386597868968,0.9559374203724661,0.09478104379124175,90.54189162167566,weak_skill,Weak Skill,5000,True,structure_preserving_random_timing_shared_calendar,20385175,0.7554739052189562,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_63,Cross-Asset Monthly Momentum (63/126),relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,8,0,8,42.0,0.037946175997127775,1.7005886955692266,0.2577626193118759,8.511185186397974,-1.6626425195720989,-0.1953479431077621,0.5914817036592681,40.871825634873026,random_luck,Random / Luck,5000,True,structure_preserving_random_timing_shared_calendar,20396670,0.8698260347930413,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_nostop,Cross-Asset Monthly Momentum (No Trailing Stop),relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,6,0,6,45.666666666666664,0.9658849593779646,0.8056361659746639,0.149265985167277,2.5634937577331005,0.16024879340330067,0.0625118719013417,0.2409518096380724,75.9248150369926,random_luck,Random / Luck,5000,True,structure_preserving_random_timing_shared_calendar,20424314,0.7554739052189562,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_tsmom_12m_filter,TSMOM 12M + Trend Filter,time_series_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,25,0,25,10.24,0.4665439585753782,0.17300444689993263,0.12000578909709327,0.3652960915632511,0.29353951167544556,0.8035659796393391,0.1867626474705059,81.34373125374925,weak_skill,Weak Skill,5000,True,structure_preserving_random_timing,20329122,0.7554739052189562,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_dual_horizon_trend,Dual-Horizon Trend Stack,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,19,0,19,12.105263157894736,0.07105886382499758,0.12753018889796025,0.07849410496628595,0.35843029891804684,-0.056471325072962666,-0.1575517617886275,0.5080983803239352,49.21015796840632,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20338529,0.8163992201559688,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_faber_10m_timing,Faber 10-Month Timing Rule,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,14,0,14,36.857142857142854,0.24890341675576763,0.2150276714563981,0.059990916081170506,0.49993199554298057,0.03387574529936954,0.06776070665886626,0.3161367726454709,68.40631873625274,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20328740,0.786985460050847,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_ma_cross_50_200,50/200 Moving-Average Crossover,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,2,0,2,10.0,0.08760002024591743,0.0266106883501883,0.011841426921473636,0.10328017850426714,0.060989331895729124,0.5905231069406922,0.241751649670066,75.84483103379324,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20321434,0.7554739052189562,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_vol_managed_momentum,Volatility-Managed Momentum,volatility_scaled_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,30,0,30,7.666666666666667,0.338396879617152,0.25521444068443855,0.2040722239911856,0.35749739975822203,0.08318243893271343,0.23267984323514043,0.35752849430113975,64.26714657068587,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20346606,0.786985460050847,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_bb_squeeze_breakout,Bollinger Squeeze Breakout,breakout,False,ES=F,holdout,2021-05-20,2026-04-02,1226,14,0,14,14.857142857142858,0.10849482547660291,0.09347331089628097,0.08914905152572505,0.13010108665521652,0.015021514580321943,0.11546033139700637,0.4429114177164567,55.728854229154166,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20333117,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_breakout_20_volume,20-Day Breakout + Volume Confirmation,breakout,False,ES=F,holdout,2021-05-20,2026-04-02,1226,10,0,10,16.3,0.12573171033320876,0.08864256921479398,0.0897058896017828,0.11710748271096325,0.037089141118414784,0.3167102584721737,0.3807238552289542,61.947610477904426,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20327628,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_donchian_55_breakout,Donchian 55-Day Breakout,breakout,False,ES=F,holdout,2021-05-20,2026-04-02,1226,17,0,17,13.941176470588236,0.12453987050170603,0.1145330360418876,0.10923263234141928,0.13991246359255066,0.01000683445981844,0.07152210891632982,0.4539092181563687,54.62907418516296,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20335047,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
control_existing_validation,Control: Existing Validation Strategy,control,True,ES=F,holdout,2021-05-20,2026-04-02,1226,29,0,29,11.827586206896552,0.031212480950005738,0.1365179628083815,0.1290807823870409,0.16375835148011741,-0.10530548185837575,-0.6430541154486483,0.734253149370126,26.59468106378724,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20345448,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
control_random_baseline,Control: Random Baseline,control,True,ES=F,holdout,2021-05-20,2026-04-02,1226,47,0,47,12.914893617021276,0.21617219617318126,0.24610241588212584,0.22995294327794868,0.20815174452462346,-0.029930219708944578,-0.14379038608251474,0.5288942211557689,47.13057388522295,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20328807,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
existing_breakout_volume_momentum,Existing Strategy: Breakout + Volume + Momentum,existing_production,False,ES=F,holdout,2021-05-20,2026-04-02,1226,17,0,17,7.117647058823529,0.07582515718282992,0.03438669028498546,0.031155495328858227,0.10852999170627438,0.04143846689784446,0.38181581189090613,0.3421315736852629,65.80683863227354,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20373664,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
existing_mean_reversion_vol_filter,Existing Strategy: Mean Reversion + Volatility Filter,existing_production,False,ES=F,holdout,2021-05-20,2026-04-02,1226,5,0,5,3.8,0.08162309286910154,0.004340634501734503,0.005223289223103587,0.042119973391895715,0.07728245836736704,1.834817359648117,0.03539292141571686,96.48070385922816,moderate_skill,Moderate Skill,5000,True,structure_preserving_random_timing,20377866,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
existing_momentum_relative_strength,Existing Strategy: Momentum + Relative Strength,existing_production,False,ES=F,holdout,2021-05-20,2026-04-02,1226,114,0,114,7.552631578947368,0.1459108472824333,0.469727248759366,0.41301552075160053,0.3728078240691445,-0.3238164014769327,-0.8685879978121774,0.8110377924415118,18.91621675664867,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing_shared_calendar,20383379,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_trend_pullback,Existing Strategy: Trend + Pullback,existing_production,False,ES=F,holdout,2021-05-20,2026-04-02,1226,26,0,26,8.461538461538462,-0.001823427845509838,0.048463030938122875,0.043219225331886504,0.12703854750960972,-0.05028645878363271,-0.3958362227010572,0.6372725454909018,36.29274145170966,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20328895,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_hybrid_trend_breakout_pullback,Hybrid Trend + Breakout/Pullback,hybrid,False,ES=F,holdout,2021-05-20,2026-04-02,1226,35,0,35,13.571428571428571,0.05539336741650461,0.23954016701232753,0.22623879470776023,0.19580566650137754,-0.18414679959582292,-0.9404569483923868,0.8298340331933614,17.03659268146371,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20381853,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_regime_filtered_momentum,Regime-Filtered Momentum,hybrid,False,ES=F,holdout,2021-05-20,2026-04-02,1226,46,0,46,11.608695652173912,0.14799005448535318,0.23503977973929185,0.2237019099599044,0.19124129384089192,-0.08704972525393867,-0.45518268312052895,0.6564687062587482,34.37312537492502,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20354089,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_mean_reversion_bbands,Bollinger Mean Reversion,mean_reversion,False,ES=F,holdout,2021-05-20,2026-04-02,1226,2,0,2,4.5,0.014299683529087672,0.003475024529851752,0.005834414707352378,0.030579374495277558,0.01082465899923592,0.35398562520981575,0.3667266546690662,63.34733053389322,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20340607,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_mean_reversion_zscore,Z-Score Mean Reversion (Calm Regime),mean_reversion,False,ES=F,holdout,2021-05-20,2026-04-02,1226,3,0,3,5.0,0.0518093855590474,0.0050464538475604595,0.008016129958422925,0.037176813318501534,0.04676293171148694,1.2578520733033014,0.08318336332733453,91.70165966806638,weak_skill,Weak Skill,5000,True,structure_preserving_random_timing,20341541,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_dual_momentum_trend_filter,Dual Momentum + Trend Filter,momentum,False,ES=F,holdout,2021-05-20,2026-04-02,1226,97,0,97,7.0,0.1528670379745934,0.37237431090968165,0.35450631541280675,0.22225209348323458,-0.21950727293508826,-0.9876499676330232,0.8484303139372126,15.176964607078583,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20363129,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_medium_term_momentum_63,Medium-Term Momentum (63-Day),momentum,False,ES=F,holdout,2021-05-20,2026-04-02,1226,59,0,59,9.542372881355933,0.12679099411651565,0.2482831110592817,0.2293499997130049,0.2021960716597621,-0.12149211694276604,-0.6008628948400262,0.715256948610278,28.494301139772045,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20346769,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_trend_pullback_adx,Trend Pullback (ADX Confirmed),pullback,False,ES=F,holdout,2021-05-20,2026-04-02,1226,31,0,31,12.903225806451612,0.1344062510361539,0.1904124394070152,0.1788742004755437,0.18247398415447355,-0.0560061883708613,-0.30692697718184964,0.5992801439712058,40.091981603679265,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20328587,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_trend_pullback_ema_rsi,Trend Pullback (EMA + RSI),pullback,False,ES=F,holdout,2021-05-20,2026-04-02,1226,21,0,21,5.619047619047619,0.05795449866689973,0.06318603739987111,0.06291251258039175,0.08736888611851035,-0.005231538732971379,-0.05987873904990764,0.5220955808838232,47.81043791241751,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20344487,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum,Cross-Asset Monthly Momentum Rotation,relative_strength_momentum,False,ES=F,holdout,2021-05-20,2026-04-02,1226,18,0,18,24.5,0.1280470238364318,0.26163210131045245,0.2356267013251848,0.2753575591992284,-0.13358507747402065,-0.48513314057003376,0.6628674265146971,33.733253349330134,random_luck,Random / Luck,5000,True,structure_preserving_random_timing_shared_calendar,20373876,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_63,Cross-Asset Monthly Momentum (63/126),relative_strength_momentum,False,ES=F,holdout,2021-05-20,2026-04-02,1226,22,0,22,33.04545454545455,0.08936930911092045,0.3820496635488997,0.342486071858612,0.3525300269530314,-0.29268035443797924,-0.8302281566414594,0.7944411117776444,20.57588482303539,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing_shared_calendar,20384726,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_cross_asset_monthly_momentum_nostop,Cross-Asset Monthly Momentum (No Trailing Stop),relative_strength_momentum,False,ES=F,holdout,2021-05-20,2026-04-02,1226,11,0,11,58.90909090909091,0.3510634620380881,0.3744085617693525,0.336571288326432,0.3206339307352106,-0.023345099731264418,-0.07280919919402891,0.47590481903619275,52.429514097180565,random_luck,Random / Luck,5000,True,structure_preserving_random_timing_shared_calendar,20411510,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_tsmom_12m_filter,TSMOM 12M + Trend Filter,time_series_momentum,False,ES=F,holdout,2021-05-20,2026-04-02,1226,37,0,37,14.81081081081081,0.09424766376356263,0.27117187020866557,0.2581203481962945,0.19910742080915653,-0.17692420644510293,-0.8885867022238407,0.8070385922815437,19.31613677264547,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20320403,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_dual_horizon_trend,Dual-Horizon Trend Stack,trend_following,False,ES=F,holdout,2021-05-20,2026-04-02,1226,40,0,40,15.5,0.031384730215354255,0.2606596673312726,0.24541999119892127,0.20976462996765413,-0.22927493711591834,-1.0930104715521998,0.8590281943611278,14.117176564687062,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20329380,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_faber_10m_timing,Faber 10-Month Timing Rule,trend_following,False,ES=F,holdout,2021-05-20,2026-04-02,1226,15,0,15,62.333333333333336,0.41997618962204586,0.5613139029946106,0.5494176850585911,0.17754038373312814,-0.14133771337256473,-0.7960876866472145,0.7860427914417116,21.415716856628674,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20320021,0.8590281943611278,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_ma_cross_50_200,50/200 Moving-Average Crossover,trend_following,False,ES=F,holdout,2021-05-20,2026-04-02,1226,2,0,2,32.0,0.009778846336997597,0.03810644190915088,0.04500496329754286,0.07551887641387015,-0.02832759557215328,-0.3751061577890545,0.6904619076184763,30.973805238952213,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20312930,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_vol_managed_momentum,Volatility-Managed Momentum,volatility_scaled_momentum,False,ES=F,holdout,2021-05-20,2026-04-02,1226,48,0,48,12.145833333333334,0.2620910636371103,0.2783865553837095,0.26502775967377246,0.20257583650716493,-0.016295491746599167,-0.08044143875976446,0.5072985402919417,49.29014197160568,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20337027,0.8590281943611278,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_bb_squeeze_breakout,Bollinger Squeeze Breakout,breakout,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,8,0,8,8.375,-0.05902391663974524,0.00394508812755715,0.0026617539229271533,0.038872669501344805,-0.06296900476730238,-1.6198785824349924,0.9584083183363328,4.179164167166567,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20347212,1.0,1.0,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_breakout_20_volume,20-Day Breakout + Volume Confirmation,breakout,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,no_trades,No Trades,5000,True,structure_preserving_random_timing,20341385,1.0,1.0,no_trades,No Trades,no_trades,No Trades
cand_donchian_55_breakout,Donchian 55-Day Breakout,breakout,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,11,0,11,11.545454545454545,-0.09245075922316612,0.005693288744507977,0.0033465959435584457,0.05422989080416502,-0.09814404796767409,-1.8097777169069338,0.9726054789042191,2.7594481103779245,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20349480,1.0,1.0,negative_skill,Negative Skill,negative_skill,Negative Skill
control_existing_validation,Control: Existing Validation Strategy,control,True,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,17,0,17,10.235294117647058,-0.015649554919454536,0.012966932286846642,0.012114346089901754,0.05955509867134865,-0.02861648720630118,-0.48050440423614443,0.6764647070585883,32.37352529494101,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20360557,1.0,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
control_random_baseline,Control: Random Baseline,control,True,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,45,0,45,12.222222222222221,0.08375559618060073,0.0028190453426099877,-0.001227507460222683,0.07944885669555295,0.08093655083799074,1.0187251800002437,0.15636872625474904,84.38312337532493,weak_skill,Weak Skill,5000,True,structure_preserving_random_timing,20342564,1.0,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
existing_breakout_volume_momentum,Existing Strategy: Breakout + Volume + Momentum,existing_production,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,7,0,7,9.142857142857142,-0.03196741823411545,0.004272681346886644,0.0030308866466316215,0.03658354188381381,-0.03624009958100209,-0.990612109021525,0.8376324735052989,16.256748650269945,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing,20390801,1.0,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_mean_reversion_vol_filter,Existing Strategy: Mean Reversion + Volatility Filter,existing_production,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,13,0,13,6.076923076923077,-0.0082292354741563,-0.008760283605564887,-0.009332665349376282,0.03851880747069505,0.0005310481314085864,0.013786723065416956,0.4879024195160968,51.229754049190156,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20395341,1.0,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
existing_momentum_relative_strength,Existing Strategy: Momentum + Relative Strength,existing_production,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,114,0,114,6.184210526315789,-0.18356473282044508,-0.07485152332952967,-0.08856921809522081,0.14096093381540842,-0.10871320949091541,-0.771229350915608,0.7876424715056989,21.255748850229956,negative_skill,Negative Skill,5000,True,structure_preserving_random_timing_shared_calendar,20401192,1.0,0.9515795955853077,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_trend_pullback,Existing Strategy: Trend + Pullback,existing_production,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,12,0,12,12.583333333333334,0.030126904348577652,0.016409188910434736,0.013964654907048905,0.053520799040566724,0.013717715438142916,0.2563062525980864,0.38132373525294944,61.8876224755049,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20342652,1.0,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
cand_hybrid_trend_breakout_pullback,Hybrid Trend + Breakout/Pullback,hybrid,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,25,1,24,7.791666666666667,0.011059061757146731,0.005406135400082071,0.003118562382682011,0.05397671504251113,0.00565292635706466,0.10472898086911203,0.4439112177564487,55.628874225154966,random_luck,Random / Luck,5000,True,structure_preserving_random_timing,20399666,1.0,0.9515795955853077,random_luck,Random / Luck,random_luck,Random / Luck
