signal_date,signal_close,asset_ticker,strategy_name,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,holding_period_days,regime_at_entry,stop_loss_used,take_profit_used,exit_reason
1995-01-31,27.272001266479492,SPY,volatility_managed_tsmom,1995-02-01,1995-05-22,27.308227488419327,30.43088449281813,27.313243721602145,30.422231298475587,3660,18.3,18.3,1.3368944615492182,2.3443654436921832,100000.0,111342.2945313568,99984.77202106385,0.9998477202106385,99966.47202106385,0.9996647202106385,6109,11378.894531356798,11342.2945313568,0.11382710924277853,0.11346098648921886,0.113422945313568,76,76,calm,30.248155524101175,,stop_loss
1995-05-31,31.231462478637695,SPY,volatility_managed_tsmom,1995-06-01,1995-07-20,31.094999265447953,32.40315794931331,31.101446613247557,32.395889798791664,3579,17.895,17.895,1.5734355851136557,1.7435409450965893,111342.2945313568,115939.31669241916,111329.97242881301,0.99988933133994,111312.077428813,0.9997286107433749,15597,4632.81216106236,4597.022161062359,0.04162003142943016,0.04129850297693236,0.041287295006909724,34,34,stressed,32.21710595307783,,stop_loss
1995-07-31,32.88816452026367,SPY,volatility_managed_tsmom,1995-08-01,1995-09-28,32.933892177764655,34.26884806315104,32.9440317688035,34.26068468379058,3518,17.59,17.59,2.5787709463907147,1.8827251077464353,115939.31669241916,120536.12164734371,115914.6937626507,0.9997876222624825,115897.1037626507,0.9996359049632797,13770,4631.984954924552,4596.804954924552,0.03996635640188678,0.03966281128421028,0.03964837025147932,41,41,neutral,33.92263277942002,,stop_loss
1995-09-29,34.434444427490234,SPY,volatility_managed_tsmom,1995-10-02,1995-10-11,34.43443765445632,34.2044626030192,34.445127256755455,34.19461185069169,3498,17.490000000000002,17.490000000000002,2.6043347959974605,2.3807908013479806,120536.12164734371,119624.83875693267,120506.54514413059,0.9997546253952019,120489.05514413059,0.9996095236633644,18579,-876.3028904110403,-911.2828904110403,-0.007272883743364036,-0.007563200568889446,-0.0075602473180380655,7,7,calm,33.72468043140716,,stop_loss
1995-12-29,36.4245719909668,SPY,volatility_managed_tsmom,1996-01-02,1996-01-10,36.37831860821182,35.95252038936804,36.38686651896592,35.94279688971006,3287,16.435,16.435,1.849726727657167,2.2052707355576397,119624.83875693267,118132.31188556868,119620.06524784096,0.9999600960039627,119603.63024784096,0.9998227081489757,24542,-1459.656871364002,-1492.5268713640019,-0.01220411845643248,-0.012478942890539432,-0.01247673047565554,6,6,stressed,36.03596472473135,,stop_loss
1996-01-31,37.720497131347656,SPY,volatility_managed_tsmom,1996-02-01,1996-02-21,37.683484964907024,38.16481864515315,37.695760842245576,38.157850627966624,3133,15.665000000000001,15.665000000000001,2.757627937007474,1.3261031666746534,118132.31188556868,119548.70918423272,118116.48371875538,0.9998660132307524,118100.81871875538,0.9997334076823639,23842,1447.7272986640432,1416.3972986640433,0.012258401883831583,0.011993120064959445,0.01198992279128564,13,13,stressed,38.14144766939554,,stop_loss
1996-06-28,40.14512634277344,SPY,volatility_managed_tsmom,1996-07-01,1996-07-08,40.247965179541985,39.25715980347263,40.260311310405946,39.25017592874354,2969,14.845,14.845,2.567516782248593,1.2793231657805886,119548.70918423272,116519.92723607703,119547.70928059526,0.9999916360147735,119532.86428059525,0.9998674606882367,42179,-2999.0919481556903,-3028.78194815569,-0.02509010359791535,-0.02533848717157677,-0.025335128825925927,4,4,calm,39.367716003897776,,stop_loss
1996-07-31,38.341182708740234,SPY,volatility_managed_tsmom,1996-08-01,1996-09-03,38.37855638096944,38.56550152310854,38.383826574482114,38.55702403731124,2880,14.4,14.4,0.8732130673058929,1.6986877900885635,116519.92723607703,116989.9359290249,110559.82053450849,0.9488490351569395,110545.42053450849,0.9487254511456757,69877,498.80869294787317,470.0086929478732,0.004512251077756425,0.004251724681812148,0.004033719416899435,22,22,stressed,39.06070761443265,,stop_loss
1996-10-31,42.5971565246582,SPY,volatility_managed_tsmom,1996-11-01,1996-12-09,42.6817031352063,44.90832390846477,42.69066354839729,44.89304848040212,2740,13.700000000000001,13.700000000000001,1.5993569920596746,2.902626593583882,116989.9359290249,122997.07064271814,116986.11812260858,0.999967366368859,116972.41812260858,0.9998502622787404,33198,6034.534713693241,6007.134713693242,0.05158938158710151,0.05135513833181307,0.05134744853042429,25,25,neutral,44.525802883610375,,stop_loss
1997-02-28,47.829219818115234,SPY,volatility_managed_tsmom,1997-03-03,1997-03-18,47.58370056152344,48.339025282911635,47.597978826106136,48.3261846804916,2583,12.915000000000001,12.915000000000001,2.500662919065286,2.1570693517248407,122997.07064271814,124852.1963645958,122958.49430783214,0.9996863637915567,122945.57930783214,0.9995813612908264,83092,1880.955721877655,1855.125721877655,0.015299091943502114,0.01508899898899802,0.015082682149938544,11,11,stressed,47.401419488048404,,stop_loss
1997-04-30,48.58106231689453,SPY,volatility_managed_tsmom,1997-05-01,1997-08-14,48.65684937387704,56.68607074722105,48.67328472222112,56.673688887098024,2196,10.98,10.98,2.8778077609972312,1.6847634001202743,124852.1963645958,142399.12391066548,106897.51324999757,0.8561924929044371,106886.53324999758,0.8561045489169086,129489,17568.887546069684,17546.927546069684,0.1643695142116519,0.16416406269842307,0.14054160084480058,73,73,stressed,56.03588679165796,,stop_loss
1997-08-29,55.03059768676758,SPY,volatility_managed_tsmom,1997-09-02,1997-10-20,55.220887132403206,57.963497323927534,55.234252302232896,57.955868570760565,2245,11.225,11.225,1.9203105969019258,0.8163038282572206,142399.12391066548,148486.7024335101,124012.12141851286,0.8708769970825961,124000.89641851286,0.8707981693504322,229922,6110.0285228446155,6087.578522844615,0.04927406736014864,0.049093020281874046,0.04275011218933956,34,34,stressed,57.56406913602598,,stop_loss
