agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
momentum,1.0098028884839634,-0.3595502948437238,0.0326899509855418,1.2043951594400284,87.82,1.369353183327687,0.8112893262977913
trend,0.4337959523067937,-0.084183330022844,0.3405312070544679,1.3359261833463276,69.16,0.5179792823296376,0.06981279835290698
mean_reversion,0.2582413835366359,-0.2250537403914252,0.0935855344798199,1.0637160750899848,72.36,0.48329512392806107,0.15479304385137452
breakout,-0.3671833949518384,-0.2082738573987666,0.174497410918538,1.4573019377561542,39.34,-0.15890953755307177,-0.37170114980044316
random,-0.3302034131269114,-0.0360428200394902,0.4149039119763411,1.4925073487353118,33.98,-0.2941605930874212,-0.4992319305728211
