total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
1,-0.0620590780401088,-0.0620590780401088,0.0,0.0,0.0,0.0,0.0620590780401088,-0.0620590780401088,9.0,1.0,0.0
