agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,0.47926706986171447,0.017184408638681738,0.23837944097414016,0.10781613430729861,-0.33853771733474336,0.8112162725056645,0.9039423900287269,0.7888831359405285,33.73253493013972,0.6646706586826348,0.17739349236092583,-0.4246753201670124,-0.5383247540977063,0,0,-0.1666139481330273,2.2448286640614747,119,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,0.1786119186770025,0.007176886935354084,0.14461841706440595,0.07543035116741237,-0.22697087221972567,0.3885809259795183,0.45764780486801915,0.513928807966986,34.3313373253493,0.6586826347305389,0.18132378598935825,-0.27903588619101666,-0.5429465752169734,0,0,-0.2190462991046971,1.504067991687261,89,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,0.04326978866875548,0.002660710271274042,0.16009423702121653,0.4833412131378429,-0.020388227771816814,0.01632879475631547,0.016594990270215864,0.07625261795776128,62.27544910179641,0.37924151696606784,0.42108412491441677,0.026674798398539614,0.34982141089654945,0,1,-0.10618962595539107,0.13938318292194224,5,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_momentum_verification,1,101,1.1825554324065486,0.03474810450126405,0.45433382679289414,0.22929744287847462,-0.15942444211082452,1.2770273992689998,1.480353415771826,1.1176280068073927,47.1057884231537,0.530938123752495,0.2749560892361787,-0.2977979833652775,-0.26645536936387704,0,0,0.07964039843006236,3.5597732865340914,87,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
adx_trend_following,1,101,0.3824969719835584,0.014414198834431605,0.2153305554942882,0.10662645969477778,-0.18369284681271247,1.3030537775738167,1.5186698167349582,1.1537715166247493,16.966067864271455,0.8323353293413174,0.07970167089348819,-1.1361728447513997,-0.984746831049502,0,0,0.023789973122695388,3.7113108742371548,108,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
uptrend_oversold_reversion,1,101,0.3310889384728778,0.012777852483738007,0.3051961671017064,0.18100514465849726,-0.1380158299609291,0.12411305739205665,0.1232392008467153,0.2236519706535189,83.43313373253493,0.16766467065868262,0.7755584398053641,0.2078497376261625,0.9293445392804645,0,1,-0.21387714594984883,0.5294461648954326,72,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
volatility_squeeze_breakout,1,101,0.025108667295930153,0.0011577337860153149,0.05254768291632938,0.0612336540124713,-0.08598962688307421,0.12094319132617824,0.12343297274817769,0.20054091960994702,33.33333333333333,0.6686626746506986,0.17479291883040046,-0.09832430545224753,-0.4902954750755544,0,0,-0.19088361194341352,0.46887984266130334,19,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
connors_rsi2_pullback,1,101,0.6814499846386602,0.02301114373928029,0.5267006029433979,0.27292692216595843,-0.10094336451443864,0.07060329061674649,0.10549608140568853,0.24568078975837046,97.60479041916167,0.02594810379241517,1.585894373560409,0.5759539032329717,2.3443180225829954,1,1,-0.2585434671765272,0.5464071561112509,106,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,1,101,4.20752429412159,0.07044687335392796,0.5180668377613763,0.18122165629006062,-0.4518507060804061,2.0735998230389066,2.5569637073634777,1.9107794068024235,83.23353293413174,0.16966067864271456,0.770418800152953,1.650560586758112,0.8638153524588312,0,1,0.43202384608827504,6.570891140201058,241,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,0.47926706986171447,0.017184408638681738,0.23837944097414016,0.10781613430729861,-0.33853771733474336,0.7266215299540127,0.823828578949898,0.7539626084309835,37.12574850299401,0.6307385229540918,0.20015064324884188,-0.34456150908818356,-0.4570007918631739,0,0,-0.132333730966484,2.140134145315013,119,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,2,102,0.1786119186770025,0.007176886935354084,0.14461841706440595,0.07543035116741237,-0.22697087221972567,0.41764233581969445,0.495946115364699,0.5165275259137034,29.34131736526946,0.7085828343313373,0.14960937281215164,-0.3173341966876965,-0.6143606696010112,0,0,-0.1816988541749576,1.3885564593496673,89,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,2,102,0.04326978866875548,0.002660710271274042,0.16009423702121653,0.4833412131378429,-0.020388227771816814,0.013135657310680657,0.009591558085685502,0.07709584109861972,67.26546906187625,0.32934131736526945,0.4823537816533395,0.03367823058306998,0.4368358928724747,0,1,-0.12026892408346161,0.12585482045237265,5,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_momentum_verification,2,102,1.1825554324065486,0.03474810450126405,0.45433382679289414,0.22929744287847462,-0.15942444211082452,1.3856816677375003,1.5812847770927696,1.1144467298082066,42.91417165668663,0.5728542914171657,0.24195582913325336,-0.398729344686221,-0.35778232733909254,0,0,0.18404172815612957,3.7453336859488124,87,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
adx_trend_following,2,102,0.3824969719835584,0.014414198834431605,0.2153305554942882,0.10662645969477778,-0.18369284681271247,1.21156899395187,1.372431763790798,1.0143539272708173,12.375249500998004,0.8782435129740519,0.05638504938105828,-0.9899347918072394,-0.975926415024311,0,0,0.05663932895569528,3.224995910484881,108,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
uptrend_oversold_reversion,2,102,0.3310889384728778,0.012777852483738007,0.3051961671017064,0.18100514465849726,-0.1380158299609291,0.11614468069498227,0.12939007379165815,0.22835031466221467,82.43512974051896,0.17764471057884232,0.7504477192223329,0.20169886468121964,0.8832870012882664,0,1,-0.21526644231032208,0.5290142697890833,72,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
volatility_squeeze_breakout,2,102,0.025108667295930153,0.0011577337860153149,0.05254768291632938,0.0612336540124713,-0.08598962688307421,0.09620645150147301,0.12506396239727458,0.21586244487058318,35.728542914171655,0.6447105788423154,0.1906352035361428,-0.09995529510134442,-0.46305088020878754,0,0,-0.1684951520538072,0.5414902076058349,19,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
connors_rsi2_pullback,2,102,0.6814499846386602,0.02301114373928029,0.5267006029433979,0.27292692216595843,-0.10094336451443864,0.07954250760488973,0.11294726997365419,0.2437777955084565,97.60479041916167,0.02594810379241517,1.585894373560409,0.568502714665006,2.332052898744361,1,1,-0.2452401875731375,0.5929977106175192,106,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,2,102,1.8117491917305113,0.04369693539360352,0.3580174444387992,0.12842968521427311,-0.3108767043575309,1.9406910455084203,2.320379404613619,1.6578850088247497,47.1057884231537,0.530938123752495,0.2749560892361787,-0.5086302128831077,-0.3067946269950702,0,0,0.2943094650894352,5.505305707624418,232,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,3,103,0.47926706986171447,0.017184408638681738,0.23837944097414016,0.10781613430729861,-0.33853771733474336,0.6970397690316505,0.8634843644719686,0.8093492777508116,38.32335329341318,0.6187624750499002,0.20847603203297302,-0.38421729461025417,-0.47472371344791614,0,0,-0.13108276599019947,2.3961420491623873,119,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,3,103,0.1786119186770025,0.007176886935354084,0.14461841706440595,0.07543035116741237,-0.22697087221972567,0.4140949859051579,0.49797959877221815,0.5256212556809954,29.94011976047904,0.7025948103792415,0.1532950623891147,-0.31936768009521566,-0.6076003902875705,0,0,-0.17166812127541778,1.4958912654617582,89,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,3,103,0.04326978866875548,0.002660710271274042,0.16009423702121653,0.4833412131378429,-0.020388227771816814,0.014771942105799928,0.013627420543554624,0.07726323058850483,64.67065868263472,0.35528942115768464,0.44941772355835174,0.029642368125200852,0.38365426735872243,0,1,-0.11483018713157374,0.1425837567636466,5,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_momentum_verification,3,103,1.1825554324065486,0.03474810450126405,0.45433382679289414,0.22929744287847462,-0.15942444211082452,1.2658063779512423,1.5159712055862329,1.2284197786245081,45.90818363273453,0.5429141716566867,0.265268821833047,-0.3334157731796843,-0.2714184344646568,0,0,0.0030923561398990542,3.5955420333320793,87,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
adx_trend_following,3,103,0.3824969719835584,0.014414198834431605,0.2153305554942882,0.10662645969477778,-0.18369284681271247,1.1624613964599915,1.4653469312526288,1.2291898757984432,14.770459081836327,0.8542914171656687,0.06839395685407366,-1.0828499592690704,-0.8809460446993065,0,0,0.10117275540928877,3.900117926738503,108,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
uptrend_oversold_reversion,3,103,0.3310889384728778,0.012777852483738007,0.3051961671017064,0.18100514465849726,-0.1380158299609291,0.08804382872967542,0.10383585862177797,0.22309978165556626,84.83033932135729,0.1536926147704591,0.8133470006947638,0.22725307985109983,1.0186163256849154,0,1,-0.22205223398989662,0.48470179390506496,72,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
volatility_squeeze_breakout,3,103,0.025108667295930153,0.0011577337860153149,0.05254768291632938,0.0612336540124713,-0.08598962688307421,0.1116540992210509,0.13527434824008125,0.20747789060464042,32.53493013972056,0.6766467065868264,0.16963802766416355,-0.11016568094415109,-0.5309755204426931,0,0,-0.1738179750709384,0.4884829176267944,19,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
connors_rsi2_pullback,3,103,0.6814499846386602,0.02301114373928029,0.5267006029433979,0.27292692216595843,-0.10094336451443864,0.10257086501461007,0.12631503897087415,0.25896773875832035,96.6067864271457,0.03592814371257485,1.4445652207639397,0.5551349456677861,2.143645182714676,1,1,-0.24587593819760264,0.5987684101938229,106,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,3,103,8.327763754920655,0.09645104852182566,0.7332732033740176,0.2744796228916583,-0.38830310898909914,1.8873453212074682,2.199474908134841,1.5052337296387124,99.60079840319361,0.005988023952095809,2.2227164711475833,6.128288846785814,4.071320437562034,1,1,0.37371475123842435,5.025332451654403,228,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,4,104,0.47926706986171447,0.017184408638681738,0.23837944097414016,0.10781613430729861,-0.33853771733474336,0.5871712600027543,0.7696244661918726,0.7737522039669794,42.115768463073856,0.5808383233532934,0.2359447368813384,-0.29035739633015817,-0.3752588940509815,0,0,-0.170171504771079,2.2873452453291248,119,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,4,104,0.1786119186770025,0.007176886935354084,0.14461841706440595,0.07543035116741237,-0.22697087221972567,0.42094803722063545,0.5002333849978914,0.5400600217293787,29.94011976047904,0.7025948103792415,0.1532950623891147,-0.3216214663208889,-0.5955291141362279,0,0,-0.20134333198613924,1.5528455330775373,89,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,4,104,0.04326978866875548,0.002660710271274042,0.16009423702121653,0.4833412131378429,-0.020388227771816814,0.007988633069981632,0.009339029969454647,0.07500911955017438,70.45908183632734,0.29740518962075846,0.5266514574549717,0.03393075869930083,0.4523551123220983,0,1,-0.11788687453457138,0.13115618439168403,5,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_momentum_verification,4,104,1.1825554324065486,0.03474810450126405,0.45433382679289414,0.22929744287847462,-0.15942444211082452,1.2968901933003258,1.5123844932079171,1.152358013444768,45.309381237524946,0.5489021956087824,0.2605050320369831,-0.32982906080136853,-0.2862209981214116,0,0,0.0813845675866974,3.8226701972203574,87,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
adx_trend_following,4,104,0.3824969719835584,0.014414198834431605,0.2153305554942882,0.10662645969477778,-0.18369284681271247,1.2261141430199687,1.462263145190167,1.1261387559603409,13.972055888223553,0.8622754491017964,0.06435397905233362,-1.0797661732066086,-0.9588216083424045,0,0,0.09021836364972727,3.659779264671348,108,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
uptrend_oversold_reversion,4,104,0.3310889384728778,0.012777852483738007,0.3051961671017064,0.18100514465849726,-0.1380158299609291,0.11705684087971438,0.13329536428903613,0.23513323217635074,82.03592814371258,0.18163672654690619,0.7407963335461522,0.19779357418384166,0.8411978704715622,0,1,-0.21749755805554383,0.5323875380086821,72,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
volatility_squeeze_breakout,4,104,0.025108667295930153,0.0011577337860153149,0.05254768291632938,0.0612336540124713,-0.08598962688307421,0.1342650869366147,0.14047367046605336,0.20197736278783004,27.54491017964072,0.7265469061876247,0.13873634221818973,-0.1153650031701232,-0.5711778863619978,0,0,-0.19470348238963897,0.47222071984904374,19,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
connors_rsi2_pullback,4,104,0.6814499846386602,0.02301114373928029,0.5267006029433979,0.27292692216595843,-0.10094336451443864,0.11022333123078715,0.12577814805073267,0.2253916167876542,98.20359281437125,0.01996007984031936,1.6998377258672457,0.5556718365879276,2.465361598215238,1,1,-0.19170973388275991,0.5257968302190668,106,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,4,104,0.04493662942737046,0.0018222393285730531,0.09097085503966501,0.027139031828996872,-0.6331838280506612,1.7715893171528843,2.0980635310675395,1.5392942055023335,1.3972055888223553,0.9880239520958084,0.00523252693367699,-2.053126901640169,-1.33381058299388,0,0,0.24833167622425772,4.892670197864117,218,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
