total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
222,0.001468808025055488,-0.00470490704901665,0.44144144144144143,0.03199165146918534,0.04591222889728771,0.029121517979236556,0.020385753067765036,0.0014688080250554857,11.572072072072071,0.918918918918919,0.0
