Date,Close,equity,wealth_index,bar_return,daily_return,cumulative_return,rolling_peak,drawdown,timeframe_label
2023-07-05 12:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 13:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 14:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 15:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 16:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 17:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 18:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 19:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 20:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 21:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 22:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-05 23:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 00:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 01:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 02:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 03:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 04:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 05:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 06:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 07:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 08:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 09:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 10:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 11:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 12:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 13:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 14:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 15:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 16:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 17:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
2023-07-06 18:00:00,,100000.0,1.0,0.0,0.0,0.0,1.0,0.0,1H
