agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model,robustness_scope,research_grade
trend_pullback,1,101,0.5674583126506714,0.019931170643215736,0.3528206831850419,0.16051894001297762,-0.13596490560959051,0.3896407177710325,0.4629803878834701,0.4567334060172591,64.47105788423154,0.35728542914171657,0.44698469488735254,0.10447792476720125,0.22875034624301868,0,1,-0.15559109983583738,1.218744509076846,116,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,1,101,0.06406952251557033,0.002634658387657108,0.08136467087544465,0.04877222113989588,-0.12059661890381812,0.13001583589169086,0.15697733522800808,0.3075330528328198,41.51696606786427,0.5868263473053892,0.23149039545508845,-0.09290781271243775,-0.30210675521419167,0,0,-0.279820480770539,0.6886103658705742,86,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,1,101,0.13282497573641036,0.005769676307034814,0.2737062883898638,0.42374004628126893,-0.07616912159466005,0.022505405941784858,0.019373322611477298,0.0964193574261405,88.62275449101796,0.1157684630738523,0.9364097323043085,0.11345165312493306,1.1766480938419415,0,1,-0.1305715911030497,0.18091198224919666,16,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,1,101,0.47089979303396756,0.05437361123168073,0.4224280510233178,0.07523691779194956,-0.2472905647558402,1.3651902014469146,1.4882027075532953,0.8169014282364911,7.584830339321358,0.9261477045908184,0.033319745312364826,-1.0173029145193278,-1.2453190548527489,0,0,0.38349978898759596,3.016548918518959,178,0.00047,500,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
trend_momentum_verification,1,101,0.11534612610595456,0.004836001795840843,0.11181601663471351,0.06650453472398454,-0.1909633331080287,0.6448933672381134,0.7501511345431229,0.6432785229182608,16.16766467065868,0.8403193612774451,0.0755556300315774,-0.6348050084371684,-0.9868276117121834,0,0,-0.10701674028446465,1.8691995697721746,77,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
random,1,101,2.447924758896327,0.05257642694837114,0.4879616268137381,0.16414221665520354,-0.33540789921940717,0.8634090579156987,1.0853058990758622,0.98210842097681,91.01796407185628,0.09181636726546906,1.0370798941856716,1.362618859820465,1.38744239507202,0,1,-0.055924231441634734,2.9878331044052535,236,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
trend_pullback,2,102,0.5674583126506714,0.019931170643215736,0.3528206831850419,0.16051894001297762,-0.13596490560959051,0.4189056913017942,0.4716720579892556,0.4539383789200719,62.27544910179641,0.37924151696606784,0.42108412491441677,0.09578625466141577,0.21101158022657857,0,1,-0.1690841589394296,1.2661253762927644,116,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
breakout_volume_momentum,2,102,0.06406952251557033,0.002634658387657108,0.08136467087544465,0.04877222113989588,-0.12059661890381812,0.11478863007121923,0.1558974371958945,0.30735585651579184,43.31337325349301,0.5688622754491018,0.24499286585873548,-0.09182791468032417,-0.2987674148177687,0,0,-0.2818632891725681,0.6835142323068012,86,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
mean_reversion_vol_filter,2,102,0.13282497573641036,0.005769676307034814,0.2737062883898638,0.42374004628126893,-0.07616912159466005,0.024685102514243336,0.024955917972922983,0.10570595297242194,87.2255489021956,0.12974051896207583,0.8869243692243902,0.10786905776348737,1.0204634150701974,0,1,-0.15417994199255552,0.20302389076257005,16,0.00047,500,structure_preserving_random_timing,monte_carlo_seed_stability_only,False
momentum_relative_strength,2,102,0.47089979303396756,0.05437361123168073,0.4224280510233178,0.07523691779194956,-0.2472905647558402,1.3230986789097723,1.4576758143750925,0.8209917900706617,8.383233532934131,0.9181636726546906,0.03707989418567167,-0.986776021341125,-1.201931655438594,0,0,0.30553585839350655,3.049531063606775,178,0.00047,500,structure_preserving_random_timing_shared_calendar,monte_carlo_seed_stability_only,False
