Date,Open,High,Low,Close,Volume,daily_return,ma_20,ma_50,ma_100,ma_200,std_20,price_std_20,avg_volume_20,volume_ratio_20,rsi_14,true_range,atr_14,atr_percent,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,bollinger_width,macd_line,macd_signal,macd_hist,rolling_high_20_prev,rolling_low_10_prev,rolling_low_5_prev,trailing_return_20,trailing_return_60,trailing_return_5,atr_percent_median_60,atr_percent_ratio_60,bollinger_width_median_60,bollinger_width_ratio_60,distance_from_ma_20,distance_from_ma_50,ma_50_over_ma_200,zscore_20
2010-11-24,0.3299600496187725,0.3421877212376024,0.3295630434151844,0.3395776450634002,129484800,0.058403012114893516,0.33448332399129865,0.3053666973114013,0.26165673166513437,0.2557450687140226,0.029019661976483806,0.013152497436615625,122361600.0,1.0582143417542758,57.897331803540915,0.021348077759208883,0.01455112444024443,0.04285065478184728,0.33448332399129865,0.013152497436615625,0.3607883188645299,0.3081783291180674,0.15728733235092784,0.006573567105846556,0.009534086016026915,-0.0029605189101803587,0.3598320988954407,0.3061020876419606,0.3081653591491924,0.046647661485481384,0.78941832187052,0.08565100081045074,0.040156618400871105,1.0670882282487646,0.23503457864531024,0.6692093276551002,0.01523041869864361,0.11203234685775798,0.19402770441242123,0.3873272811230002
2010-11-26,0.3336628242412037,0.340025248078367,0.3316997778542392,0.3374409675598144,59673600,-0.0062921618506038834,0.3350400254130363,0.3070745247602462,0.2630422386527061,0.25640029363334177,0.029075131126370255,0.013029696529355268,119955840.0,0.4974630664084383,56.73850877568621,0.008325470224127773,0.014106434853378955,0.041804156013980326,0.3350400254130363,0.013029696529355268,0.3610994184717468,0.30898063235432577,0.15555987990739067,0.006651869624044682,0.008957642737630469,-0.002305773113585787,0.3598320988954407,0.3061020876419606,0.3151232828916969,0.034121335159489785,0.6406478613338245,0.030901252853892558,0.040156618400871105,1.041027797626343,0.23315125950873633,0.6672058312494844,0.007166135281354125,0.0988894888733518,0.19763718055397295,0.18426692758107616
2010-11-29,0.3317741860457766,0.3355026994673518,0.3203920340105044,0.332743763923645,176524800,-0.013920075176813707,0.3354401677846908,0.30863473713397976,0.2643472200632095,0.2570278096199035,0.029250807244455654,0.012828598377883119,124744320.0,1.4150928875960043,54.171572407065014,0.017048933549309975,0.014316613331659742,0.04302594032970363,0.3354401677846908,0.012828598377883119,0.36109736454045704,0.3097829710289246,0.15297629335932614,0.0062627072656274985,0.008418655643229876,-0.0021559483776023777,0.3598320988954407,0.3061020876419606,0.3151232828916969,0.024643791486383293,0.5641338082647143,0.01416512165454642,0.040156618400871105,1.0714532757760868,0.23222616201695662,0.6587384127209412,-0.008038404818520584,0.0781150787288063,0.20078343892201134,-0.21018694183259207
2010-11-30,0.3221813641492663,0.3263565130874808,0.3164907716103692,0.3200942873954773,200716800,-0.03801566820969904,0.3351705268025398,0.3096765452623367,0.26546903893351553,0.2575519397109747,0.030498848770421836,0.013088997723924556,130519680.0,1.5378278586033922,47.88831834242029,0.016252992313275816,0.01445492611606089,0.045158338293622195,0.3351705268025398,0.013088997723924556,0.3613485222503889,0.3089925313546907,0.156207025107977,0.004877363047918304,0.007710397124167562,-0.0028330340762492585,0.3598320988954407,0.3061020876419606,0.3151232828916969,-0.01656845855458966,0.4317477253240858,-0.04944679739339508,0.040156618400871105,1.1245553059976432,0.2317022852241101,0.6741712752504292,-0.044980802909154405,0.03364072059224066,0.20238483006517582,-1.1518253517231176
2010-12-01,0.3347812904035028,0.3455421531461434,0.3342592580595089,0.3404480218887329,206860800,0.06358668459493155,0.33542528152465817,0.3111423206329345,0.2667707853019237,0.25815957278013224,0.032937301866892664,0.01313955462213072,137456640.0,1.5049167504749135,56.609311659098815,0.0254478657506661,0.015240136089961262,0.04476494239975971,0.33542528152465817,0.01313955462213072,0.3617043907689196,0.30914617228039676,0.15669128531284873,0.0053600566483441026,0.007240329029002871,-0.001880272380658768,0.3598320988954407,0.3061020876419606,0.3151232828916969,0.01519323084836488,0.5607829833373836,0.061115821591604336,0.040156618400871105,1.1147587666094076,0.2293409525385113,0.6832241846843157,0.014974245057630009,0.0941874483554146,0.20523255164326715,0.38226108178849744
2010-12-02,0.3419634465113043,0.3522777299841778,0.3410940657542838,0.3507861196994781,132134400,0.030366156200267058,0.3359546422958374,0.3128402042388916,0.26810409098863597,0.25879814490675923,0.03343406445632508,0.013528712673605996,138305280.0,0.9553821806369215,60.248201150353815,0.011829708095444869,0.014996534090352948,0.04275121861492304,0.3359546422958374,0.013528712673605996,0.3630120676430494,0.3088972169486254,0.16107784766602856,0.006501843691718967,0.00709263196154609,-0.0005907882698271234,0.3598320988954407,0.3081653591491924,0.3164907716103692,0.031120662913711072,0.5533148635927154,0.03300710396877049,0.040156618400871105,1.0646120195717388,0.2293409525385113,0.7023510013501846,0.04414726137518388,0.12129488136892475,0.20881934587128836,1.09629628194975
2010-12-03,0.3465613828906718,0.354862024085248,0.3464372953353982,0.3537187576293945,175449600,0.008360188061114826,0.33602793514728546,0.31461265921592707,0.26943193808197974,0.25945138022303577,0.03259426394912108,0.013620470742743937,141484800.0,1.2400597095942463,61.24119197007336,0.008424728749849786,0.014527119423174152,0.04106968915229202,0.33602793514728546,0.013620470742743937,0.36326887663277335,0.30878699366179757,0.16213498126902948,0.007556253732171614,0.007185356315671195,0.0003708974165004186,0.3598320988954407,0.3151232828916969,0.3164907716103692,0.004161376745124068,0.5467315271847553,0.04823892661075502,0.040156618400871105,1.0227377400732804,0.2293409525385113,0.7069604424085729,0.052646880308790056,0.12429918907563042,0.21260738310766447,1.298840753469074
2010-12-06,0.353793190765821,0.3551597750168993,0.350239303809276,0.3530974984169006,99072000,-0.0017563649059991748,0.3360490739345551,0.3160724580287933,0.27074586182832716,0.2601093394309282,0.032598533679680936,0.013646592951083216,140739840.0,0.7039371367766227,60.89416501871583,0.004920471207623345,0.013840930264920523,0.039198607543173815,0.3360490739345551,0.013646592951083216,0.3633422598367215,0.3087558880323886,0.1624357156090943,0.008246688171618777,0.007397622686860712,0.0008490654847580648,0.3598320988954407,0.3151232828916969,0.3164907716103692,0.0011987696259865288,0.527574768478287,0.061169394290815804,0.040078106458148695,0.9780553775440142,0.22500682535984598,0.7219146145869852,0.05073194900595279,0.11714098918651872,0.21515228449813528,1.2492806478112373
2010-12-07,0.3661449421418833,0.3661697425899798,0.3527997698275718,0.3534210324287414,164428800,0.000916273871356621,0.33604163080453875,0.31760285973548885,0.27224145904183383,0.2608121562749147,0.03259560109281534,0.01363707198328365,143788800.0,1.143543864334357,61.01804893513227,0.013369972762408033,0.013807290443312487,0.03906754034537089,0.33604163080453875,0.01363707198328365,0.36331577477110605,0.30876748683797145,0.16232598265440223,0.008719456463621766,0.0076619894422129235,0.0010574670214088429,0.3598320988954407,0.3151232828916969,0.3164907716103692,-0.0004210273623956873,0.4644213964213997,0.10411540082278581,0.039963870900056805,0.977571478075097,0.2216128693940686,0.7324754338420513,0.0517180016731662,0.11277660636646414,0.2177456153566426,1.2744232519639374
2010-12-08,0.3569243082233557,0.3592108696243584,0.3499911896690985,0.3583166599273681,93427200,0.013852111361294828,0.33656478822231295,0.3192172610759735,0.27374003335833547,0.2615072667598724,0.03248414694109035,0.014266354066527763,142366080.0,0.6562462069616583,62.93164296122504,0.009219679955259907,0.013479603979880161,0.0376192499188079,0.33656478822231295,0.014266354066527763,0.3650974963553685,0.3080320800892574,0.16955254460076594,0.00938102633372967,0.008005796820516274,0.0013752295132133958,0.3661697425899798,0.3151232828916969,0.3342592580595089,0.030079179905941,0.46613733541319746,0.05248565681041062,0.03964007390110266,0.9490206807551247,0.21499604967801084,0.7886309764979244,0.06462907727200284,0.12248522752060387,0.22068218230085734,1.5246973125453398
