agent,outer_run,seed_used,actual_cumulative_return,annualized_return,annualized_sharpe,trade_level_return_ratio,max_drawdown,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,RCSI,RCSI_z,significant_run,outperform_null_median,lower_5pct,upper_95pct,number_of_trades,transaction_cost,simulations_per_run,null_model
trend,1,101,5.437180791528379,0.0715961393482417,0.3856635854027522,0.10401113998885139,-0.7866481277434955,12.561007234273017,19.26738286526807,23.420135512525444,23.5,0.765,0.11633856484638239,-7.123826442744638,-0.5905261336486753,0,0,1.7030537430473918,60.69140403335799,236,0.00047,1000,random_timing_matched_duration
mean_reversion,1,101,2.4518308019123234,0.048163858818499786,0.3152029818583731,0.22990318356030404,-0.43380471883647276,1.2838970391260491,2.0019286597184416,2.465171236456684,71.1,0.289,0.5391021572434522,1.1679337627862743,0.1825034040396111,0,1,-0.27404055344054146,6.679076902481885,100,0.00047,1000,random_timing_matched_duration
random,1,101,1.8465162041062497,0.03965914262385152,0.27798903291022764,0.1155530328004668,-0.5640100478709213,6.146547935807501,10.376393664756073,13.044026576297606,15.8,0.842,0.07468790850035051,-4.300031731701251,-0.6539297823993647,0,0,0.6656142629438354,33.38203451297963,155,0.00047,1000,random_timing_matched_duration
momentum,1,101,8.655793991348853,0.09073944100504698,0.43309578700550466,0.13993935361840038,-0.6002446639372138,15.70715677512339,24.81879373954765,28.454609454142158,25.8,0.742,0.12959609472097294,-7.051362783774538,-0.5680274675443117,0,0,2.9553832707110708,75.31511927824043,161,0.00047,1000,random_timing_matched_duration
breakout,1,101,6.216899378877251,0.07799129512501465,0.40142414471847293,0.20129361405536605,-0.8062830832364721,14.08293782639955,21.742817721488542,24.831749718010624,19.2,0.808,0.09258863922541381,-7.8660384475223,-0.6252446371650664,0,0,2.2985653274139115,66.37323629854151,76,0.00047,1000,random_timing_matched_duration
trend,2,102,5.437180791528379,0.0715961393482417,0.3856635854027522,0.10401113998885139,-0.7866481277434955,13.02501486448746,20.79270353678945,23.350264212007257,18.3,0.817,0.08777794346758454,-7.5878340729590805,-0.6576166593166384,0,0,1.9260128683694313,62.382873988959254,236,0.00047,1000,random_timing_matched_duration
mean_reversion,2,102,2.4518308019123234,0.048163858818499786,0.3152029818583731,0.22990318356030404,-0.43380471883647276,1.2722211741121,2.1218846067146804,2.8303149911354684,70.19999999999999,0.298,0.5257837359237448,1.1796096278002235,0.11657578616904223,0,1,-0.29212432545778305,7.521963319767137,100,0.00047,1000,random_timing_matched_duration
random,2,102,1.8465162041062497,0.03965914262385152,0.27798903291022764,0.1155530328004668,-0.5640100478709213,6.6495533915539475,11.308103157928981,16.266203122920036,15.4,0.846,0.07262963696097648,-4.803037187447698,-0.5816715113123603,0,0,0.5939157877964648,35.35542105339423,155,0.00047,1000,random_timing_matched_duration
momentum,2,102,8.655793991348853,0.09073944100504698,0.43309578700550466,0.13993935361840038,-0.6002446639372138,15.946017088446954,24.519917790754278,27.493480871773937,25.900000000000002,0.741,0.13018179202067184,-7.290223097098101,-0.5770140155549478,0,0,2.7852685679297142,73.78877827706319,161,0.00047,1000,random_timing_matched_duration
breakout,2,102,6.216899378877251,0.07799129512501465,0.40142414471847293,0.20129361405536605,-0.8062830832364721,14.366046318504008,22.391637763836428,27.655419965122935,19.0,0.81,0.09151498112135022,-8.149146939626757,-0.5848668508870094,0,0,2.5936247642173287,68.61109844543638,76,0.00047,1000,random_timing_matched_duration
