agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z
momentum_relative_strength,1.5865050760064456,0.5901028252873322,0.7437275591954016,0.824392101564655,85.6,0.8427775168110441,1.0223017848078535
breakout_volume_momentum,0.2622814737301692,0.1375867891207497,0.1866277068926494,0.3206865398850201,65.4,0.07565376683751979,0.23591188724242967
random,0.0924557146881473,0.0462681800308219,0.0909757507031157,0.2857565540468762,54.6,0.0014799639850315988,0.005179107754738748
trend_pullback,0.0162576055658419,0.0466221810566458,0.0847704132452492,0.2882027211035763,43.8,-0.0685128076794073,-0.23772436088410384
volatility_managed_tsmom,-0.1390916108157192,0.119715916499452,0.1381873383750864,0.2762677512478884,15.6,-0.2772789491908056,-1.0036602098447962
mean_reversion_vol_filter,-0.2315703741086037,0.0340506866230633,0.0474096289500555,0.1644764982375022,3.8,-0.2789800030586592,-1.6961693983526767
