Date,Close,equity,wealth_index,daily_return,cumulative_return,rolling_peak,drawdown
2018-06-28,,100000.0,1.0,0.0,0.0,1.0,0.0
2018-06-29,,100000.0,1.0,0.0,0.0,1.0,0.0
2018-07-02,57.4803581237793,99805.32843227134,0.9980532843227135,-0.001946715677286548,-0.001946715677286548,1.0,-0.001946715677286548
2018-07-03,57.81782531738281,100391.17148036705,1.0039117148036705,0.005869857424428693,0.003911714803670474,1.0039117148036705,0.0
2018-07-05,57.86703872680664,100476.60595912681,1.0047660595912682,0.0008510158562744508,0.00476605959126819,1.0047660595912682,0.0
2018-07-06,57.881080627441406,100500.98269862877,1.0050098269862877,0.0002426110960780381,0.005009826986287713,1.0050098269862877,0.0
2018-07-09,58.28180313110352,101196.6369649862,1.011966369649862,0.006921865315919318,0.011966369649861974,1.011966369649862,0.0
2018-07-10,58.81612777709961,102124.2245504354,1.0212422455043542,0.009166189838602623,0.021242245504354162,1.0212422455043542,0.0
2018-07-11,58.06388473510742,100818.33062953697,1.0081833062953698,-0.0127873080715879,0.008183306295369785,1.0212422455043542,-0.0127873080715879
2018-07-12,58.13418197631836,100940.36664027916,1.0094036664027917,0.0012104545867817063,0.009403666402791666,1.0212422455043542,-0.011592331940514122
2018-07-13,58.570068359375,101697.06540126548,1.0169706540126549,0.007496493089657275,0.01697065401265485,1.0212422455043542,-0.0041827406871419726
2018-07-16,57.99357223510742,100696.26812953697,1.0069626812953696,-0.009840965103365296,0.006962681295369588,1.0212422455043542,-0.013982543585368878
2018-07-17,57.86703872680664,100476.60595912681,1.0047660595912682,-0.0021814330807927718,0.00476605959126819,1.0212422455043542,-0.016133474683030724
2018-07-18,57.803749084472656,100366.73514003502,1.0036673514003502,-0.0010934965213343917,0.0036673514003502383,1.0212422455043542,-0.017209329305922227
2018-07-19,57.65613555908203,100110.47805995689,1.001104780599569,-0.002553207292441906,0.0011047805995689775,1.0212422455043542,-0.019718597613282318
2018-07-20,57.22726821899414,99365.96435756431,0.9936596435756432,-0.007436920858041263,-0.006340356424356819,1.0212422455043542,-0.027008872821442043
2018-07-23,,99994.58671323616,0.9999458671323616,0.00632633477404565,-5.41328676384456e-05,1.0212422455043542,-0.020853405218734467
2018-07-24,,99994.58671323616,0.9999458671323616,0.0,-5.41328676384456e-05,1.0212422455043542,-0.020853405218734467
2018-07-25,,99994.58671323616,0.9999458671323616,0.0,-5.41328676384456e-05,1.0212422455043542,-0.020853405218734467
2018-07-26,,99994.58671323616,0.9999458671323616,0.0,-5.41328676384456e-05,1.0212422455043542,-0.020853405218734467
2018-07-27,,99994.58671323616,0.9999458671323616,0.0,-5.41328676384456e-05,1.0212422455043542,-0.020853405218734467
2018-07-30,,99994.58671323616,0.9999458671323616,0.0,-5.41328676384456e-05,1.0212422455043542,-0.020853405218734467
2018-07-31,,99994.58671323616,0.9999458671323616,0.0,-5.41328676384456e-05,1.0212422455043542,-0.020853405218734467
2018-08-01,66.48738861083984,100253.11734869918,1.0025311734869917,0.0025854463122532145,0.0025311734869917224,1.0212422455043542,-0.01832187426610199
2018-08-02,67.60032653808594,101930.31480505904,1.0193031480505903,0.016729628970301835,0.019303148050590302,1.0212422455043542,-0.001898763454312613
2018-08-03,67.87238311767578,102340.30407050093,1.0234030407050094,0.0040222505564315725,0.023403040705009426,1.0234030407050094,0.0
2018-08-06,68.02900695800781,102576.3361978813,1.0257633619788131,0.002306345769871543,0.025763361978813126,1.0257633619788131,0.0
2018-08-07,68.12793731689453,102725.42424872359,1.027254242487236,0.0014534351329791306,0.027254242487235958,1.027254242487236,0.0
2018-08-08,67.88888549804688,102365.17315772017,1.0236517315772018,-0.0035069321313403456,0.023651731577201796,1.027254242487236,-0.0035069321313403456
2018-08-09,67.1056900024414,101184.89754584273,1.0118489754584272,-0.011530050460217711,0.011848975458427224,1.027254242487236,-0.014996547487123313
2018-08-10,67.13043975830078,101222.19542792281,1.0122219542792281,0.00036861115625663743,0.01222195427922812,1.027254242487236,-0.014633464225575654
2018-08-13,67.20462036132812,101333.98559668502,1.01333985596685,0.0011044037159004816,0.013339855966850056,1.027254242487236,-0.013545221761942505
2018-08-14,67.03147888183594,101073.06138709029,1.010730613870903,-0.0025748933890079595,0.010730613870902905,1.027254242487236,-0.016085237648982842
2018-08-15,67.84764862060547,102303.02918341597,1.0230302918341598,0.012169096091936282,0.023030291834159833,1.027254242487236,-0.00411188435965848
2018-08-16,68.99354553222656,104029.89582922896,1.0402989582922897,0.01687991704250469,0.04029895829228969,1.0402989582922897,0.0
2018-08-17,68.99354553222656,104029.89582922896,1.0402989582922897,0.0,0.04029895829228969,1.0402989582922897,0.0
2018-08-20,68.95231628417969,103967.76335242232,1.0396776335242233,-0.0005972559744616968,0.039677633524223266,1.0402989582922897,-0.0005972559744618078
2018-08-21,69.16666412353516,104290.78554633101,1.0429078554633102,0.003106945686748519,0.04290785546331022,1.0429078554633102,0.0
2018-08-22,68.74620819091797,103657.15845587691,1.036571584558769,-0.006075580763293953,0.03657158455876908,1.0429078554633102,-0.006075580763294064
2018-08-23,68.62255859375,103470.81851294478,1.0347081851294477,-0.0017976562902932702,0.03470818512944773,1.0429078554633102,-0.007862315247611051
2018-08-24,68.72148895263672,103619.90656378707,1.0361990656378706,0.0014408705080808382,0.036199065637870564,1.0429078554633102,-0.006432773317695761
2018-08-27,68.78746795654297,103719.33692267379,1.0371933692267379,0.0009595681195244676,0.03719336922673788,1.0429078554633102,-0.005479377882366854
2018-08-28,68.82044219970703,103769.02910712203,1.0376902910712202,0.00047910241159065947,0.03769029107122024,1.0429078554633102,-0.005002900653933717
2018-08-29,68.82866668701172,103781.42340949019,1.037814234094902,0.00011944124826857028,0.03781423409490192,1.0429078554633102,-0.004884056958364247
2018-08-30,68.76271057128906,103682.02754309615,1.0368202754309614,-0.0009577423697674226,0.03682027543096145,1.0429078554633102,-0.005837121659846289
2018-08-31,68.38348388671875,103110.53292944869,1.031105329294487,-0.005511993034761131,0.03110532929448695,1.0429078554633102,-0.011316940520675223
2018-09-04,54.04364776611328,102422.20638298892,1.0242220638298893,-0.006675618163381358,0.02422206382988934,1.0429078554633102,-0.017917011110362924
2018-09-05,53.69102478027344,101753.98582482242,1.0175398582482242,-0.006524176560577244,0.017539858248224238,1.0429078554633102,-0.024324293927018403
2018-09-06,52.7988166809082,100063.2514765253,1.000632514765253,-0.016615902901414126,0.0006325147652530561,1.0429078554633102,-0.04053602672239576
2018-09-07,,99468.85556377147,0.9946885556377147,-0.005940201862151828,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-10,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-11,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-12,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-13,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-14,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-17,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-18,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-19,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-20,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-21,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-24,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-25,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-26,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-27,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-09-28,,99468.85556377147,0.9946885556377147,0.0,-0.005311444362285256,1.0429078554633102,-0.046235436403126995
2018-10-01,53.783321380615234,99146.52935059083,0.9914652935059083,-0.003240473727718629,-0.008534706494091715,1.0429078554633102,-0.04932608541389172
2018-10-02,54.26137161254883,100027.57592804445,1.0002757592804445,0.008886307803454674,0.000275759280444543,1.0429078554633102,-0.040878104388164194
2018-10-03,54.921653747558594,101244.47590286745,1.0124447590286745,0.01216564495872996,0.01244475902867448,1.0429078554633102,-0.029209767934006536
