total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
103,0.014143851277907942,-0.0129350736772753,0.3786407766990291,0.13069582859748233,0.10821960753979568,0.10658290266240869,0.04218619565952221,0.014143851277907942
