signal_date,signal_close,entry_date,exit_date,entry_reference_open,exit_reference_open,entry_price,exit_price,shares,entry_commission,exit_commission,entry_slippage_bps,exit_slippage_bps,capital_before,capital_after,capital_deployed,capital_deployed_fraction,position_value,position_value_fraction,liquidity_cap_shares,gross_pnl,net_pnl,gross_return,net_position_return,return,holding_bars,regime_at_entry
2015-09-28,239.1419982910156,2015-09-29,2016-04-10,239.01600646972656,419.5920104980469,239.09657652492712,419.4490045038595,418,2.09,2.09,2.870906258145408,2.9093773653483574,100000.0,175383.13489519374,99944.45898741954,0.9994445898741954,99942.36898741954,0.9994236898741954,972981,75387.31489519373,75383.13489519374,0.7543078642120569,0.7542660401084024,0.7538313489519374,194,calm
2016-04-20,441.3890075683594,2016-04-21,2016-04-23,441.4159851074219,445.8609924316406,441.5051443862934,445.78146577656656,397,1.985,1.985,1.5198470802962778,1.2839829867203232,175383.13489519374,177076.86448713217,175279.52732135847,0.9994092500747168,175277.5423213585,0.9993979319967204,2783769,1697.699591938442,1693.7295919384421,0.009685779304377936,0.009663129511669631,0.00965731165057911,2,calm
2016-04-24,458.5549926757813,2016-04-25,2016-10-11,459.1210021972656,619.2379760742188,459.1855891289831,619.0253272996113,385,1.925,1.925,0.9067518455557917,2.9352192911909882,177076.86448713217,238611.31368282402,176788.3768146585,0.9983708336303039,176786.4518146585,0.998359962644952,2933989,61538.29919569184,61534.449195691835,0.3480939775871971,0.3480721999002732,0.34750134849018305,169,calm
2016-10-20,630.8569946289062,2016-10-21,2016-10-23,630.8250122070312,657.6209716796875,630.9785550228163,657.53168567786,378,1.8900000000000001,1.8900000000000001,1.9340001238671225,0.8578965663919126,238611.31368282402,248644.61707043054,238511.7837986246,0.9995828786042739,238509.89379862457,0.9995749577728144,2938116,10037.083387606508,10033.30338760651,0.042082461350978095,0.04206661295182032,0.04204873286496112,2,calm
2016-10-24,653.760986328125,2016-10-25,2016-10-31,654.0020141601562,702.6400146484375,654.2039788647901,702.4996872357789,380,1.9000000000000001,1.9000000000000001,2.5881358200876665,1.4975441300299424,248644.61707043054,266993.18625140627,248599.41196862023,0.9998181939253585,248597.51196862024,0.9998105524971129,3085600,18352.36918097574,18348.569180975737,0.07382362371869719,0.07380833796635836,0.07379435516103838,6,calm
2016-10-31,700.9719848632812,2016-11-01,2018-03-26,701.3369750976562,8498.4697265625,701.4854068359766,8497.35000136498,380,1.9000000000000001,1.9000000000000001,1.6164111346006165,0.8177345847126956,266993.18625140627,3229417.9321724274,266566.35459767113,0.9984013387767386,266564.4545976711,0.9983942224902644,3704039,2962428.545921021,2962424.7459210213,11.113366747986896,11.113352492522846,11.09550692103259,510,calm
2018-06-05,7633.759765625,2018-06-06,2018-06-07,7625.97021484375,7650.81982421875,7627.15778177011,7648.5501496448705,423,2.115,2.115,1.057266672833201,2.4674572689895653,3229417.9321724274,3238462.6737834513,3226289.856688757,0.9990313810261262,3226287.7416887567,0.9990307261093441,256896926,9048.97161102372,9044.74161102372,0.002804762729032705,0.002803451624649379,0.0028007343121858896,1,neutral
2018-06-07,7678.240234375,2018-06-08,2018-06-09,7685.14013671875,7632.52001953125,7687.157460530887,7630.9368376662405,421,2.105,2.105,2.124966853236589,1.5746887291678855,3238462.6737834513,3214789.581557435,3236295.3958835034,0.999330769529168,3236293.2908835034,0.9993301195293959,250775274,-23668.882226016147,-23673.092226016146,-0.007313577632994621,-0.007314878503966934,-0.007309978409712284,1,neutral
2018-07-24,8424.26953125,2018-07-25,2018-07-27,8379.66015625,7950.39990234375,8382.211715349813,7949.163997057519,383,1.915,1.915,2.5449434132598276,1.0547613392918718,3214789.581557435,3048928.475451486,3210389.0019789785,0.9986311453776939,3210387.0869789785,0.9986305496932948,221331275,-165857.27610594864,-165861.10610594865,-0.05166270347231641,-0.05166389647487225,-0.05159314533599915,2,neutral
2018-07-27,8165.009765625,2018-07-28,2018-08-07,8169.06005859375,6958.31982421875,8171.240693440843,6956.648024150222,373,1.865,1.865,2.16938280714297,1.9031689726498402,3048928.475451486,2595881.679806085,3047874.6436534347,0.9996543599475893,3047872.7786534345,0.9996537482572807,227996499,-453043.0656454014,-453046.7956454014,-0.14864238061982304,-0.1486436044241846,-0.14859213631710863,10,neutral
