total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
231,0.0017586029763395964,0.0039355328950102,0.5670995670995671,0.017104944855310406,0.10281254872292792,0.01345824338023803,0.013567925952767353,0.0017586029763395957,6.4978354978354975,155.94805194805195,4.523809523809524,0.6094887742718447,0.21212121212121213,0.0
