candidate_id,candidate_name,candidate_family,is_control,ticker,split,split_start,split_end,split_rows,signal_count,rejected_signal_count,trade_count,average_holding_bars,actual_cumulative_return,mean_simulated_return,median_simulated_return,std_simulated_return,RCSI,RCSI_z,p_value,percentile,classification_raw,classification_raw_label,simulation_count,research_grade,null_model,seed,bh_adjusted_p_value_by_ticker_split,bh_adjusted_p_value_by_split_global,classification_bh_by_ticker_split,classification_bh_by_ticker_split_label,classification_bh_by_split_global,classification_bh_by_split_global_label
cand_regime_filtered_momentum,Regime-Filtered Momentum,hybrid,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,26,0,26,7.576923076923077,0.6033881988799926,0.15108887660203177,0.10955202447790752,0.31579723552945216,0.4522993222779609,1.4322459837865749,0.07986688851913477,92.17970049916805,weak_skill,Weak Skill,600,False,structure_preserving_random_timing,20364528,0.6596149275017827,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_mean_reversion_bbands,Bollinger Mean Reversion,mean_reversion,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,no_trades,No Trades,600,False,structure_preserving_random_timing,20350401,1.0,1.0,no_trades,No Trades,no_trades,No Trades
cand_mean_reversion_zscore,Z-Score Mean Reversion (Calm Regime),mean_reversion,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,3,0,3,4.333333333333333,0.07448712904943218,0.0010892924582884213,0.0034667314400198632,0.08155317570558593,0.07339783659114375,0.8999997358302311,0.15474209650582363,84.69217970049917,weak_skill,Weak Skill,600,False,structure_preserving_random_timing,20351335,0.6596149275017827,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_dual_momentum_trend_filter,Dual Momentum + Trend Filter,momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,71,0,71,4.563380281690141,0.3699338782259707,0.2565324201223202,0.1931704317257495,0.43082546986857595,0.11340145810365049,0.2632190203105768,0.3410981697171381,66.05657237936772,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20373998,0.7660843039378813,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_medium_term_momentum_63,Medium-Term Momentum (63-Day),momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,26,0,26,8.884615384615385,0.5355586977896797,0.22305332393518995,0.17099575806485162,0.3513879488184097,0.31250537385448973,0.8893457356899462,0.17970049916805325,82.19633943427621,weak_skill,Weak Skill,600,False,structure_preserving_random_timing,20356993,0.6596149275017827,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_trend_pullback_adx,Trend Pullback (ADX Confirmed),pullback,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,18,0,18,6.944444444444445,-0.18382485403471308,0.09757330593291465,0.06331644810457321,0.2658771372159923,-0.28139815996762774,-1.0583766732038584,0.8685524126455907,13.311148086522461,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20337736,0.9869913780063531,0.9607880670858304,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_trend_pullback_ema_rsi,Trend Pullback (EMA + RSI),pullback,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,19,0,19,4.0,-0.16536034859831178,0.049473975018243695,0.023969583261768963,0.21463902790030628,-0.21483432361655547,-1.0009098798021947,0.8618968386023295,13.976705490848584,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20354496,0.9869913780063531,0.9607880670858304,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_cross_asset_monthly_momentum,Cross-Asset Monthly Momentum Rotation,relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,9,0,9,15.555555555555555,1.410756550846446,0.37344264868092075,0.07574955951632764,1.1283513572030837,1.037313902165525,0.9193181676466283,0.10815307820299501,89.35108153078203,weak_skill,Weak Skill,600,False,structure_preserving_random_timing_shared_calendar,20385175,0.6596149275017827,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_63,Cross-Asset Monthly Momentum (63/126),relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,8,0,8,42.0,0.037952241597539495,1.1813447839825528,0.28004388000940533,3.7193698469189114,-1.1433925423850133,-0.30741566164284206,0.5856905158069884,41.597337770382694,random_luck,Random / Luck,600,False,structure_preserving_random_timing_shared_calendar,20396670,0.8613095820691006,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_nostop,Cross-Asset Monthly Momentum (No Trailing Stop),relative_strength_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,6,0,6,45.666666666666664,0.9658775500372973,0.7006157461674621,0.15698869805443494,1.9251967142591218,0.2652618038698351,0.13778425960586396,0.24459234608985025,75.7071547420965,random_luck,Random / Luck,600,False,structure_preserving_random_timing_shared_calendar,20424314,0.7117766685154372,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_tsmom_12m_filter,TSMOM 12M + Trend Filter,time_series_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,25,0,25,10.24,0.4665253991148359,0.16630216002963796,0.12155295681913447,0.3454380180968847,0.300223239085198,0.8691088512469252,0.18469217970049917,81.69717138103162,weak_skill,Weak Skill,600,False,structure_preserving_random_timing,20329122,0.6596149275017827,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_dual_horizon_trend,Dual-Horizon Trend Stack,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,19,0,19,12.105263157894736,0.0710578560851278,0.13220131191060674,0.07008592954031756,0.36576763585782335,-0.06114345582547895,-0.16716475114612347,0.49916805324459235,50.249584026622294,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20338529,0.8111480865224625,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_faber_10m_timing,Faber 10-Month Timing Rule,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,14,0,14,36.857142857142854,0.24889728468099728,0.250169902786557,0.08675203710277357,0.5255913679304548,-0.001272618105559703,-0.00242130708989896,0.33111480865224624,67.0549084858569,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20328740,0.7660843039378813,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_ma_cross_50_200,50/200 Moving-Average Crossover,trend_following,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,2,0,2,10.0,0.08760002024591743,0.03265768394338733,0.01815306218582069,0.10776626938214946,0.05494233630253009,0.5098286933149679,0.2562396006655574,74.5424292845258,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20321434,0.7117766685154372,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_vol_managed_momentum,Volatility-Managed Momentum,volatility_scaled_momentum,False,BTC-USD,holdout,2024-02-13,2026-04-02,780,30,0,30,7.666666666666667,0.33838853148456005,0.2690243296738694,0.2311370975429941,0.35002840678372377,0.06936420181069064,0.19816735003896277,0.36772046589018303,63.394342762063225,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20346606,0.7660843039378813,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_bb_squeeze_breakout,Bollinger Squeeze Breakout,breakout,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,8,0,8,8.375,-0.05902266723788413,0.004241697909220427,0.0008789595637564206,0.03813619677438845,-0.06326436514710455,-1.6589059869124574,0.9650582362728786,3.6605657237936775,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20347212,1.0,1.0,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_breakout_20_volume,20-Day Breakout + Volume Confirmation,breakout,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,no_trades,No Trades,600,False,structure_preserving_random_timing,20341385,1.0,1.0,no_trades,No Trades,no_trades,No Trades
cand_donchian_55_breakout,Donchian 55-Day Breakout,breakout,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,11,0,11,11.545454545454545,-0.092449123743626,0.0057877673918781776,0.0019814024526623813,0.05540642567819136,-0.09823689113550418,-1.7730234342507212,0.978369384359401,2.329450915141431,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20349480,1.0,1.0,negative_skill,Negative Skill,negative_skill,Negative Skill
control_existing_validation,Control: Existing Validation Strategy,control,True,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,7,0,7,17.428571428571427,-0.04342387297567375,0.00474209383389243,0.001841008015240655,0.05094765341461943,-0.04816596680956618,-0.945401084866157,0.8369384359400999,16.472545757071547,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20360557,1.0,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
control_random_baseline,Control: Random Baseline,control,True,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,45,0,45,12.222222222222221,0.0837544388634834,0.0028444497080747097,-0.00019635666304300309,0.07468421191166826,0.08090998915540869,1.083361356897009,0.15307820299500832,84.8585690515807,weak_skill,Weak Skill,600,False,structure_preserving_random_timing,20342564,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
existing_breakout_volume_momentum,Existing Strategy: Breakout + Volume + Momentum,existing_production,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,7,0,7,9.142857142857142,-0.031966884559641334,0.004635100658395737,0.004037843692652402,0.037910704769834304,-0.03660198521803707,-0.9654788915230459,0.831946755407654,16.97171381031614,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20390801,1.0,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_mean_reversion_vol_filter,Existing Strategy: Mean Reversion + Volatility Filter,existing_production,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,13,0,13,6.076923076923077,-0.008229299304516791,-0.005555913823449814,-0.008932779630138148,0.03924882655654605,-0.0026733854810669765,-0.06811376837509808,0.49417637271214643,50.74875207986689,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20395341,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
existing_momentum_relative_strength,Existing Strategy: Momentum + Relative Strength,existing_production,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,114,0,114,6.184210526315789,-0.1835616363589337,-0.07408468508967592,-0.08107091405796392,0.1408461609755929,-0.10947695126925777,-0.7772803355870589,0.7903494176372712,21.13144758735441,negative_skill,Negative Skill,600,False,structure_preserving_random_timing_shared_calendar,20401192,1.0,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_trend_pullback,Existing Strategy: Trend + Pullback,existing_production,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,12,0,12,12.583333333333334,0.030126237602397257,0.018950384089449913,0.015171515229180178,0.054898984231083865,0.011175853512947344,0.2035712257608505,0.41098169717138106,59.06821963394343,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20342652,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_hybrid_trend_breakout_pullback,Hybrid Trend + Breakout/Pullback,hybrid,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,25,1,24,7.791666666666667,0.011059004875720676,0.0010019242735335861,-0.0019707017249532377,0.05604360684313572,0.01005708060218709,0.1794509876984995,0.41264559068219636,58.9018302828619,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20399666,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_regime_filtered_momentum,Regime-Filtered Momentum,hybrid,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,31,0,31,9.774193548387096,-0.02153582092996593,0.024582197984476716,0.020877218640351684,0.07278344268827615,-0.04611801891444264,-0.6336333815914875,0.7038269550748752,29.783693843594012,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20369874,1.0,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_mean_reversion_bbands,Bollinger Mean Reversion,mean_reversion,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,3,0,3,9.666666666666666,0.008598455847092519,0.0024535256968744655,0.001496431334202412,0.026520122203005016,0.006144930150218053,0.23170821398107155,0.3910149750415973,61.064891846921796,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20355378,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_mean_reversion_zscore,Z-Score Mean Reversion (Calm Regime),mean_reversion,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,20,2,18,7.166666666666667,-0.03796950758290525,-0.0014546398093515556,-0.00039200652347243014,0.05142167375004611,-0.03651486777355369,-0.7101065583949598,0.7487520798668885,25.291181364392678,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20356312,1.0,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_dual_momentum_trend_filter,Dual Momentum + Trend Filter,momentum,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,48,0,48,7.229166666666667,-0.03672464872339893,0.008693818661930431,0.008454368553684404,0.07786608816132834,-0.04541846738532936,-0.5832894454801459,0.7221297836938436,27.953410981697168,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20379590,1.0,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_medium_term_momentum_63,Medium-Term Momentum (63-Day),momentum,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,34,0,34,11.941176470588236,0.07525701558574846,0.02511941803846368,0.022866264659359217,0.08127352774080875,0.05013759754728478,0.6168994867206913,0.2795341098169717,72.21297836938436,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20362216,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_trend_pullback_adx,Trend Pullback (ADX Confirmed),pullback,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,16,0,16,10.8125,-0.058446479419099695,0.020221798046730726,0.01501185772510247,0.06483351028950321,-0.07866827746583042,-1.2133891426601826,0.8951747088186356,10.64891846921797,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20342344,1.0,0.9646279189855987,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_trend_pullback_ema_rsi,Trend Pullback (EMA + RSI),pullback,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,17,1,16,2.4375,0.0002597750798849224,-0.0013373573382379704,-0.0020703796870258535,0.02907945950534481,0.0015971324181228929,0.05492304345716397,0.4492512479201331,55.24126455906821,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20359596,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum,Cross-Asset Monthly Momentum Rotation,relative_strength_momentum,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,14,0,14,26.5,-0.016879532575100102,-0.0008949579195852904,-0.006300205468114899,0.1138218911758594,-0.01598457465551481,-0.14043497687819997,0.5391014975041597,46.25623960066555,random_luck,Random / Luck,600,False,structure_preserving_random_timing_shared_calendar,20391013,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_63,Cross-Asset Monthly Momentum (63/126),relative_strength_momentum,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,13,0,13,38.23076923076923,-0.0007194661985787713,-0.014696801811508984,-0.017379073843088143,0.11277744531639702,0.013977335612930212,0.12393733138498403,0.4292845257903494,57.237936772046595,random_luck,Random / Luck,600,False,structure_preserving_random_timing_shared_calendar,20402877,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_cross_asset_monthly_momentum_nostop,Cross-Asset Monthly Momentum (No Trailing Stop),relative_strength_momentum,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,12,0,12,39.583333333333336,-0.021064333369414764,0.0032734615927058892,-0.0059005190395294595,0.11607672536741559,-0.024337794962120653,-0.20966989622669543,0.5391014975041597,46.25623960066555,random_luck,Random / Luck,600,False,structure_preserving_random_timing_shared_calendar,20431013,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_tsmom_12m_filter,TSMOM 12M + Trend Filter,time_series_momentum,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,22,0,22,14.863636363636363,0.00422604611512453,0.019169834990240744,0.02138116301388579,0.0777124468609523,-0.014943788875116213,-0.19229595101868974,0.5856905158069884,41.597337770382694,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20333484,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_dual_horizon_trend,Dual-Horizon Trend Stack,trend_following,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,18,0,18,11.722222222222221,-0.005484788513006658,0.019135784436731303,0.01310781022675081,0.06731193625941728,-0.024620572949737962,-0.365768306750995,0.6189683860232945,38.26955074875208,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20343137,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_faber_10m_timing,Faber 10-Month Timing Rule,trend_following,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,16,0,16,38.4375,0.009734191226679656,0.09687792449293776,0.09713956714051314,0.08805670361521747,-0.08714373326625811,-0.9896320176491187,0.8352745424292846,16.638935108153078,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20333102,1.0,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_ma_cross_50_200,50/200 Moving-Average Crossover,trend_following,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,4,0,4,17.25,-0.06806331579125056,0.005009013552593658,-0.0009109497387936842,0.04056010472597812,-0.07307232934384422,-1.8015813775017826,0.9950083194675541,0.6655574043261231,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20325673,1.0,1.0,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_vol_managed_momentum,Volatility-Managed Momentum,volatility_scaled_momentum,False,EURUSD=X,holdout,2022-01-13,2026-04-02,1096,32,1,31,11.612903225806452,0.004379013423638929,0.01690676489942864,0.013879018424689887,0.07765188150362627,-0.012527751475789712,-0.16133223346564599,0.5307820299500832,47.088186356073216,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20351460,1.0,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_bb_squeeze_breakout,Bollinger Squeeze Breakout,breakout,False,NQ=F,holdout,2021-05-20,2026-04-02,1226,14,0,14,10.214285714285714,-0.03481046044265006,0.05563583927251069,0.05239181629933967,0.1419670830962534,-0.09044629971516074,-0.6370934567546079,0.7371048252911814,26.455906821963392,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20333297,0.8770105379922352,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
cand_breakout_20_volume,20-Day Breakout + Volume Confirmation,breakout,False,NQ=F,holdout,2021-05-20,2026-04-02,1226,7,0,7,13.714285714285714,0.03718076441906509,0.06518770234362359,0.062218577861821785,0.10013276563180636,-0.028006937924558495,-0.2796980363804345,0.6089850249584027,39.267886855241265,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20327801,0.8770105379922352,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_donchian_55_breakout,Donchian 55-Day Breakout,breakout,False,NQ=F,holdout,2021-05-20,2026-04-02,1226,26,0,26,12.884615384615385,-0.005027241255659466,0.17157009878245885,0.1589975879954914,0.2230159881528948,-0.1765973400381183,-0.7918595500742623,0.7737104825291181,22.795341098169715,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20335234,0.8770105379922352,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
control_existing_validation,Control: Existing Validation Strategy,control,True,NQ=F,holdout,2021-05-20,2026-04-02,1226,19,0,19,15.947368421052632,0.16780066997869442,0.16198838963962595,0.14413268537963492,0.21688415164072847,0.005812280339068471,0.02679900903361806,0.4559068219633943,54.57570715474209,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20345649,0.8770105379922352,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
control_random_baseline,Control: Random Baseline,control,True,NQ=F,holdout,2021-05-20,2026-04-02,1226,48,0,48,11.958333333333334,0.42326761100537935,0.2796524276819301,0.2517459251508794,0.2772222176903249,0.14361518332344925,0.5180507699562402,0.24958402662229617,75.20798668885192,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20328980,0.8770105379922352,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
existing_breakout_volume_momentum,Existing Strategy: Breakout + Volume + Momentum,existing_production,False,NQ=F,holdout,2021-05-20,2026-04-02,1226,11,0,11,9.545454545454545,-0.0031681815871869245,0.05207110198484784,0.039977074894276196,0.12160292183873475,-0.05523928357203476,-0.4542595090378752,0.6572379367720466,34.44259567387687,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20373907,0.8770105379922352,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
existing_mean_reversion_vol_filter,Existing Strategy: Mean Reversion + Volatility Filter,existing_production,False,NQ=F,holdout,2021-05-20,2026-04-02,1226,1,0,1,4.0,-0.01706219065680616,0.0016638865754010233,0.0025896352491654342,0.023686856782307922,-0.01872607723220718,-0.7905682634174568,0.8103161397670549,19.13477537437604,negative_skill,Negative Skill,600,False,structure_preserving_random_timing,20378116,0.8770105379922352,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_momentum_relative_strength,Existing Strategy: Momentum + Relative Strength,existing_production,False,NQ=F,holdout,2021-05-20,2026-04-02,1226,126,0,126,6.5,-0.008195565668605818,0.28445316522053093,0.24462623187026913,0.3107925016155075,-0.29264873088913673,-0.9416209508528715,0.8419301164725458,15.973377703826955,negative_skill,Negative Skill,600,False,structure_preserving_random_timing_shared_calendar,20383636,0.8770105379922352,0.956738768718802,negative_skill,Negative Skill,negative_skill,Negative Skill
existing_trend_pullback,Existing Strategy: Trend + Pullback,existing_production,False,NQ=F,holdout,2021-05-20,2026-04-02,1226,24,0,24,12.041666666666666,0.0066013805139725455,0.05754783281528936,0.04755822464456847,0.1824005923784977,-0.05094645230131681,-0.27931078313385255,0.5906821963394343,41.098169717138106,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20329068,0.8770105379922352,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
cand_hybrid_trend_breakout_pullback,Hybrid Trend + Breakout/Pullback,hybrid,False,NQ=F,holdout,2021-05-20,2026-04-02,1226,33,0,33,13.757575757575758,0.26514094256452325,0.25157362009282613,0.2261724771306521,0.27479000726898384,0.013567322471697119,0.049373420112822614,0.43926788685524126,56.2396006655574,random_luck,Random / Luck,600,False,structure_preserving_random_timing,20382110,0.8770105379922352,0.956738768718802,random_luck,Random / Luck,random_luck,Random / Luck
