total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
179,0.008386565053162732,-0.0067911067195283,0.3240223463687151,0.06641721896730018,0.12627094575115783,0.06462294481613795,0.018569716155536133,0.008386565053162733
