total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
203,0.00994635516104557,-0.0088040094420043,0.3054187192118227,0.058817603090085685,0.1691050746459631,0.07134438636064391,0.017051360685586332,0.009946355161045568
