agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,p_value,p_value_prominence,p_value_interpretation,lower_5pct,upper_95pct,number_of_trades,transaction_cost,execution_cost_model,simulation_count,research_grade,reproducible,seed_used,null_model,bh_adjusted_p_value
trend_pullback,0.3809456460592784,0.08475224808326058,0.1230058674576725,0.34869519324935083,79.58408318336333,0.20435912817436513,0.6896059587489738,no evidence,-0.36113503879000697,0.7674151662660292,83,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.6166766646670666
breakout_volume_momentum,0.5460417345416659,0.1078499963138912,0.21999146832954666,0.5860959682951478,77.96440711857629,0.22055588882223556,0.6564813421074771,no evidence,-0.4734784576725146,1.3309209032092388,76,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.6166766646670666
mean_reversion_vol_filter,-0.15152278835846017,-0.005916647416945154,0.024009318488298233,0.2663274772254066,26.79464107178564,0.732253549290142,0.1353385145819901,no evidence,-0.3567725379043968,0.504580776603962,53,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9440111977604481
momentum_relative_strength,0.9668215970840142,17.775215651447716,54.55512387859861,104.51344757350294,5.618876224755049,0.944011197760448,0.025022854116412845,no evidence,0.8774096788883843,233.374838233995,205,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing_shared_calendar,0.9440111977604481
trend_momentum_verification,0.38297140885038855,0.13308546028804927,0.22040325013094544,0.5004481405675576,69.18616276744652,0.3083383323335333,0.5109724808327296,no evidence,-0.42352693518771506,1.1922950731110393,48,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.6166766646670666
random,-0.4817299469577361,0.22755489054976982,0.4231108930455606,0.8575139706409568,6.53869226154769,0.9348130373925215,0.02927523933913117,no evidence,-0.5201207114576536,2.0375593256718925,137,0.00047,stochastic_spread_slippage_plus_expected_commission,5000,True,True,42,structure_preserving_random_timing,0.9440111977604481
