total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value
54,0.32477164584721985,-0.0017330961956335,0.46296296296296297,1.5468829807034736,0.20995230401948306,0.7349814930328401,0.028857532761073328,0.3247716458472199
