total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,average_holding_period_hours,average_holding_bars,trades_per_month,stop_loss_exit_rate,take_profit_exit_rate
312,0.004871923720932855,0.0066894691911788505,0.6025641025641025,0.034224101529446896,0.14235359010786547,0.024939434042477837,0.02555301128269987,0.004871923720932848,17.137820512820515,411.3076923076923,11.778846153846153,0.817606543263022,0.0,0.0
