total_trades,average_return,median_return,win_rate,std_return,trade_level_return_ratio,average_win,average_loss,expected_value,average_holding_period_days,stop_loss_exit_rate,take_profit_exit_rate
122,-0.0017080934695255655,-0.0075048858712341,0.32786885245901637,0.022448288365570602,-0.07609014289683232,0.024716556763019024,0.014598166753693655,-0.001708093469525565,3.639344262295082,0.20491803278688525,0.22950819672131148
